hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,1016.000,1.100000E-007,27.500,367.000,0
1,1.000000,26.544692,937.352,6.600000E-008,16.500,375.000,0
2,2.000000,31.253672,884.492,5.640000E-008,14.100,367.000,0
3,3.000000,35.701048,836.114,6.360000E-008,15.900,366.000,0
4,4.000000,39.935159,801.333,5.520000E-008,13.800,370.000,0
5,5.000000,43.992894,767.948,6.280000E-008,15.700,373.000,0
6,6.000000,47.898068,742.033,5.720000E-008,14.300,376.000,0
7,7.000000,51.691137,724.303,4.440000E-008,11.100,382.000,0
8,8.000000,55.394176,707.229,4.760000E-008,11.900,378.000,0
9,9.000000,59.004925,688.709,5.800000E-008,14.500,372.000,0
10,10.000000,62.530354,674.122,5.120000E-008,12.800,379.000,0
11,11.000000,65.986649,661.922,4.720000E-008,11.800,384.000,0
12,12.000000,69.387166,652.494,3.960000E-008,9.900,391.000,0
13,13.000000,72.740623,643.721,3.960000E-008,9.900,391.000,0
14,14.000000,76.045187,633.635,4.920000E-008,12.300,398.000,0
15,15.000000,79.299678,624.351,4.920000E-008,12.300,408.000,0
16,16.000000,82.511217,616.991,4.200000E-008,10.500,403.000,0
17,17.000000,85.688256,610.991,3.640000E-008,9.100,415.000,0
18,18.000000,88.835577,605.497,3.520000E-008,8.800,406.000,0
19,19.000000,91.952169,599.133,4.320000E-008,10.800,410.000,0
20,20.000000,95.036975,593.205,4.280000E-008,10.700,407.000,0
21,21.000000,98.090805,587.164,4.640000E-008,11.600,398.000,0
22,22.000000,101.113090,581.017,5.040000E-008,12.600,393.000,0
23,23.000000,104.102612,574.512,5.720000E-008,14.300,400.000,0
24,24.000000,107.056644,567.322,6.840000E-008,17.100,403.000,0
25,25.000000,109.978251,561.938,5.520000E-008,13.800,445.000,0
26,26.000000,112.875984,558.067,4.200000E-008,10.500,483.000,0
27,27.000000,115.756972,555.449,2.960000E-008,7.400,506.000,0
28,28.000000,118.624018,552.681,3.240000E-008,8.100,537.000,0
29,29.000000,121.476059,549.654,3.680000E-008,9.200,529.000,0
30,30.000000,124.312095,546.497,4.000000E-008,10.000,518.000,0
31,31.000000,127.134164,544.245,2.960000E-008,7.400,497.000,0
32,32.000000,129.944608,542.003,3.040000E-008,7.600,503.000,0
33,33.000000,132.744072,539.999,2.800000E-008,7.000,504.000,0
34,34.000000,135.534605,538.547,2.080000E-008,5.200,476.000,0
35,35.000000,138.317277,536.962,2.320000E-008,5.800,481.000,0
36,36.000000,141.091703,535.360,2.400000E-008,6.000,473.000,0
37,37.000000,143.857669,533.692,2.560000E-008,6.400,501.000,0
38,38.000000,146.615438,532.191,2.360000E-008,5.900,490.000,0
39,39.000000,149.365524,530.723,2.360000E-008,5.900,492.000,0
40,40.000000,152.108096,529.287,2.360000E-008,5.900,487.000,0
41,41.000000,154.842830,527.694,2.680000E-008,6.700,494.000,0
42,42.000000,157.569481,526.163,2.640000E-008,6.600,473.000,0
43,43.000000,160.288071,524.579,2.800000E-008,7.000,477.000,0
44,44.000000,162.998054,522.838,3.160000E-008,7.900,487.000,0
45,45.000000,165.698217,520.787,3.840000E-008,9.600,488.000,0
46,46.000000,168.387517,518.641,4.160000E-008,10.400,468.000,0
47,47.000000,171.065805,516.530,4.240000E-008,10.600,466.000,0
48,48.000000,173.734455,514.911,3.360000E-008,8.400,474.000,0
49,49.000000,176.395420,513.558,2.880000E-008,7.200,474.000,0
50,50.000000,179.049230,512.146,3.080000E-008,7.700,478.000,0
51,51.000000,181.696284,510.945,2.680000E-008,6.700,470.000,0
52,52.000000,184.337555,509.909,2.360000E-008,5.900,484.000,0
53,53.000000,186.973827,509.012,2.080000E-008,5.200,481.000,0
54,54.000000,189.605844,508.264,1.760000E-008,4.400,485.000,0
55,55.000000,192.234061,507.543,1.720000E-008,4.300,485.000,0
56,56.000000,194.858231,506.701,2.040000E-008,5.100,483.000,0
57,57.000000,197.477949,505.823,2.160000E-008,5.400,484.000,0
58,58.000000,200.092666,504.769,2.640000E-008,6.600,480.000,0
59,59.000000,202.701701,503.628,2.920000E-008,7.300,471.000,0
60,60.000000,205.305014,502.556,2.800000E-008,7.000,469.000,0
61,61.000000,207.903304,501.685,2.320000E-008,5.800,471.000,0
62,62.000000,210.497240,500.873,2.200000E-008,5.500,459.000,0
63,63.000000,213.085139,499.358,4.200000E-008,10.500,540.000,0
64,63.742527,215.000000,497.889,5.680000E-008,14.200,576.000,0
