hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,470.000,1.255354E-009,0.314,495.489,0
1,1.000000,23.931993,469.965,1.960590E-009,0.490,479.396,0
2,2.000000,26.363803,469.929,2.067316E-009,0.517,473.713,0
3,3.000000,28.794900,469.690,1.360000E-008,3.400,474.000,0
4,4.000000,31.225303,469.660,1.729320E-009,0.432,462.468,0
5,5.000000,33.655481,469.603,3.248256E-009,0.812,470.693,0
6,6.000000,36.085007,469.409,1.120000E-008,2.800,466.000,0
7,7.000000,38.513866,469.345,3.659868E-009,0.915,450.767,0
8,8.000000,40.942463,469.307,2.185973E-009,0.546,440.632,0
9,9.000000,43.370841,469.260,2.722144E-009,0.681,440.741,0
10,10.000000,45.798895,469.183,4.512220E-009,1.128,439.352,0
11,11.000000,48.226054,468.915,1.560000E-008,3.900,442.000,0
12,12.000000,50.652290,468.825,5.246018E-009,1.312,453.163,0
13,13.000000,53.078001,468.712,6.660128E-009,1.665,446.185,0
14,14.000000,55.503106,468.591,7.104192E-009,1.776,447.596,0
15,15.000000,57.927808,468.556,2.075834E-009,0.519,445.000,0
16,16.000000,60.352167,468.458,5.789290E-009,1.447,448.505,0
17,17.000000,62.776043,468.370,5.259601E-009,1.315,443.275,0
18,18.000000,65.199550,468.316,3.211814E-009,0.803,434.394,0
19,19.000000,67.622762,468.256,3.568396E-009,0.892,433.273,0
20,20.000000,70.045531,468.144,6.653309E-009,1.663,423.223,0
21,21.000000,72.467184,467.825,1.920000E-008,4.800,424.000,0
22,22.000000,74.887871,467.771,3.291821E-009,0.823,415.627,0
23,23.000000,77.308301,467.726,2.715070E-009,0.679,420.562,0
24,24.000000,79.728414,467.648,4.702273E-009,1.176,414.949,0
25,25.000000,82.148219,467.607,2.521688E-009,0.630,404.192,0
26,26.000000,84.567846,467.579,1.665578E-009,0.416,410.757,0
27,27.000000,86.986520,467.239,2.080000E-008,5.200,416.000,0
28,28.000000,89.404102,467.157,5.068673E-009,1.267,397.551,0
29,29.000000,91.821289,467.086,4.350012E-009,1.088,392.892,0
30,30.000000,94.237935,466.948,8.539087E-009,2.135,406.856,0
31,31.000000,96.653900,466.823,7.784269E-009,1.946,395.511,0
32,32.000000,99.069240,466.707,7.225082E-009,1.806,391.487,0
33,33.000000,101.483471,466.394,1.960000E-008,4.900,396.000,0
34,34.000000,103.896669,466.307,5.501968E-009,1.375,416.611,0
35,35.000000,106.309463,466.238,4.352574E-009,1.088,408.179,0
36,36.000000,108.721905,466.171,4.256568E-009,1.064,405.994,0
37,37.000000,111.134133,466.155,1.000000E-009,0.209,404.312,0
38,38.000000,113.546223,466.118,2.380583E-009,0.595,392.017,0
39,39.000000,115.958039,466.049,4.372077E-009,1.093,394.000,0
40,40.000000,118.369500,465.981,4.334578E-009,1.084,390.532,0
41,41.000000,120.780745,465.965,1.000000E-009,0.112,385.148,0
42,42.000000,123.191909,465.950,1.000000E-009,0.211,373.758,0
43,43.000000,125.602992,465.934,1.000000E-009,0.109,364.849,0
44,44.000000,128.013993,465.918,1.016276E-009,0.254,384.806,0
45,45.000000,130.424292,465.663,1.640000E-008,4.100,368.000,0
46,46.000000,132.833886,465.646,1.090532E-009,0.273,391.807,0
47,47.000000,135.243380,465.624,1.389701E-009,0.347,395.464,0
48,48.000000,137.652674,465.568,3.606769E-009,0.902,368.864,0
49,49.000000,140.061640,465.497,4.588816E-009,1.147,357.730,0
50,50.000000,142.470148,465.391,6.889917E-009,1.722,360.345,0
51,51.000000,144.878335,465.374,1.133729E-009,0.283,355.000,0
52,52.000000,147.286427,465.354,1.282638E-009,0.321,358.080,0
53,53.000000,149.694403,465.329,1.616859E-009,0.404,356.358,0
54,54.000000,152.102146,465.264,4.235862E-009,1.059,353.695,0
55,55.000000,154.509559,465.201,4.101291E-009,1.025,352.675,0
56,56.000000,156.916651,465.140,4.014432E-009,1.004,343.629,0
57,57.000000,159.323408,465.072,4.430205E-009,1.108,341.237,0
58,58.000000,161.729811,465.003,4.559296E-009,1.140,335.696,0
59,59.000000,164.135856,464.933,4.559136E-009,1.140,335.565,0
60,60.000000,166.541558,464.871,4.148413E-009,1.037,331.831,0
61,61.000000,168.946996,464.831,2.600357E-009,0.650,361.052,0
62,62.000000,171.352146,464.759,4.751917E-009,1.188,354.043,0
63,63.000000,173.756913,464.683,5.052592E-009,1.263,357.000,0
64,64.000000,176.161275,464.603,5.334996E-009,1.334,344.679,0
65,65.000000,178.565206,464.516,5.761748E-009,1.440,333.868,0
66,66.000000,180.968721,464.443,4.938207E-009,1.235,331.480,0
67,67.000000,183.371196,464.114,2.206428E-008,5.516,369.098,0
68,68.000000,185.771894,463.756,2.433448E-008,6.084,371.693,0
69,69.000000,188.170222,463.199,3.840000E-008,9.600,374.000,0
70,70.000000,190.566321,462.894,2.135959E-008,5.340,431.312,0
71,71.000000,192.959812,462.193,4.973799E-008,12.434,436.032,0
72,72.000000,195.350779,461.916,2.000000E-008,,,1
