hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,775.000,1.600000E-008,4.000,537.000,0
1,1.000000,25.490708,767.460,1.520000E-008,3.800,528.000,0
2,2.000000,29.441218,759.471,1.680000E-008,4.200,523.000,0
3,3.000000,33.348942,750.933,1.880000E-008,4.700,520.000,0
4,4.000000,37.212191,742.284,2.000000E-008,5.000,516.000,0
5,5.000000,41.033044,734.535,1.880000E-008,4.700,527.000,0
6,6.000000,44.813077,726.513,2.040000E-008,5.100,536.000,0
7,7.000000,48.554125,719.453,1.880000E-008,4.700,533.000,0
8,8.000000,52.255005,711.012,2.360000E-008,5.900,530.000,0
9,9.000000,55.912650,702.742,2.440000E-008,6.100,518.000,0
10,10.000000,59.534919,697.298,1.680000E-008,4.200,520.000,0
11,11.000000,63.134690,694.025,1.040000E-008,2.600,511.000,0
12,12.000000,66.699593,683.927,3.360000E-008,8.400,514.000,0
13,13.000000,70.225322,678.798,1.800000E-008,4.500,527.000,0
14,14.000000,73.730954,676.137,9.600000E-009,2.400,533.000,0
15,15.000000,77.223510,673.743,8.800000E-009,2.200,550.000,0
16,16.000000,80.704058,671.495,8.400000E-009,2.100,542.000,0
17,17.000000,84.173886,669.598,7.200000E-009,1.800,545.000,0
18,18.000000,87.634234,667.830,6.800000E-009,1.700,534.000,0
19,19.000000,91.085230,665.984,7.200000E-009,1.800,542.000,0
20,20.000000,94.527260,664.364,6.400000E-009,1.600,523.000,0
21,21.000000,97.960698,662.664,6.800000E-009,1.700,558.000,0
22,22.000000,101.384633,660.692,8.000000E-009,2.000,538.000,0
23,23.000000,104.798439,658.749,8.000000E-009,2.000,527.000,0
24,24.000000,108.202515,656.930,7.600000E-009,1.900,529.000,0
25,25.000000,111.597732,655.324,6.800000E-009,1.700,513.000,0
26,26.000000,114.984690,653.738,6.800000E-009,1.700,514.000,0
27,27.000000,118.363493,652.172,6.800000E-009,1.700,499.000,0
28,28.000000,121.734475,650.715,6.400000E-009,1.600,520.000,0
29,29.000000,125.097963,649.275,6.400000E-009,1.600,506.000,0
30,30.000000,128.453812,647.764,6.800000E-009,1.700,501.000,0
31,31.000000,131.801206,646.008,8.000000E-009,2.000,547.000,0
32,32.000000,135.139356,644.191,8.400000E-009,2.100,539.000,0
33,33.000000,138.467516,642.148,9.600000E-009,2.400,518.000,0
34,34.000000,141.783033,639.311,1.360000E-008,3.400,557.000,0
35,35.000000,145.084251,636.620,1.320000E-008,3.300,556.000,0
36,36.000000,148.371494,633.910,1.360000E-008,3.400,562.000,0
37,37.000000,151.646686,631.957,1.000000E-008,2.500,600.000,0
38,38.000000,154.912251,630.188,9.200000E-009,2.300,585.000,0
39,39.000000,158.168930,628.522,8.800000E-009,2.200,578.000,0
40,40.000000,161.416277,626.583,1.040000E-008,2.600,566.000,0
41,41.000000,164.653678,624.677,1.040000E-008,2.600,558.000,0
42,42.000000,167.881857,623.018,9.200000E-009,2.300,570.000,0
43,43.000000,171.102062,621.595,8.000000E-009,2.000,553.000,0
44,44.000000,174.314768,620.120,8.400000E-009,2.100,564.000,0
45,45.000000,177.519712,618.595,8.800000E-009,2.200,587.000,0
46,46.000000,180.717530,617.364,7.200000E-009,1.800,565.000,0
47,47.000000,183.908312,615.877,8.800000E-009,2.200,576.000,0
48,48.000000,187.090594,614.080,1.080000E-008,2.700,553.000,0
49,49.000000,190.265348,612.964,6.800000E-009,1.700,518.000,0
50,50.000000,193.433854,611.666,8.000000E-009,2.000,528.000,0
51,51.000000,196.594525,609.938,1.080000E-008,2.700,528.000,0
52,52.000000,199.747793,608.802,7.200000E-009,1.800,558.000,0
53,53.000000,202.895859,607.927,5.600000E-009,1.400,556.000,0
54,54.000000,206.039735,607.182,4.800000E-009,1.200,568.000,0
55,55.000000,209.180091,606.566,4.000000E-009,1.000,572.000,0
56,56.000000,212.317268,605.953,4.000000E-009,1.000,571.000,0
57,56.856004,215.000000,605.432,4.000000E-009,1.000,553.000,0
