hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,468.000,2.000000E-008,5.000,458.000,0
1,1.000000,23.920858,467.662,2.040000E-008,5.100,454.000,0
2,2.000000,26.340010,467.341,1.960000E-008,4.900,448.000,0
3,3.000000,28.757539,467.035,1.880000E-008,4.700,464.000,0
4,4.000000,31.173479,466.726,1.920000E-008,4.800,489.000,0
5,5.000000,33.587842,466.426,1.880000E-008,4.700,482.000,0
6,6.000000,36.000676,466.135,1.840000E-008,4.600,474.000,0
7,7.000000,38.411946,465.822,2.000000E-008,5.000,479.000,0
8,8.000000,40.821602,465.511,2.000000E-008,5.000,484.000,0
9,9.000000,43.229659,465.203,2.000000E-008,5.000,470.000,0
10,10.000000,45.636132,464.899,2.000000E-008,5.000,473.000,0
11,11.000000,48.041114,464.627,1.800000E-008,4.500,454.000,0
12,12.000000,50.444773,464.387,1.600000E-008,4.000,437.000,0
13,13.000000,52.847180,464.144,1.640000E-008,4.100,457.000,0
14,14.000000,55.248316,463.896,1.680000E-008,4.200,459.000,0
15,15.000000,57.648204,463.661,1.600000E-008,4.000,448.000,0
16,16.000000,60.046764,463.382,1.920000E-008,4.800,453.000,0
17,17.000000,62.443857,463.094,2.000000E-008,5.000,441.000,0
18,18.000000,64.839452,462.803,2.040000E-008,5.100,430.000,0
19,19.000000,67.233563,462.521,2.000000E-008,5.000,418.000,0
20,20.000000,69.626217,462.241,2.000000E-008,5.000,422.000,0
21,21.000000,72.017428,461.963,2.000000E-008,5.000,432.000,0
22,22.000000,74.407110,461.649,2.280000E-008,5.700,425.000,0
23,23.000000,76.795176,461.339,2.280000E-008,5.700,411.000,0
24,24.000000,79.181617,461.021,2.360000E-008,5.900,397.000,0
25,25.000000,81.566408,460.701,2.400000E-008,6.000,406.000,0
26,26.000000,83.949537,460.379,2.440000E-008,6.100,395.000,0
27,27.000000,86.331036,460.071,2.360000E-008,5.900,407.000,0
28,28.000000,88.710935,459.761,2.400000E-008,6.000,400.000,0
29,29.000000,91.089330,459.489,2.120000E-008,5.300,407.000,0
30,30.000000,93.466380,459.241,1.960000E-008,4.900,411.000,0
31,31.000000,95.842148,458.994,1.960000E-008,4.900,398.000,0
32,32.000000,98.216633,458.745,2.000000E-008,5.000,389.000,0
33,33.000000,100.589755,458.468,2.240000E-008,5.600,365.000,0
34,34.000000,102.961439,458.188,2.280000E-008,5.700,369.000,0
35,35.000000,105.331797,457.955,1.920000E-008,4.800,375.000,0
36,36.000000,107.700903,457.705,2.080000E-008,5.200,378.000,0
37,37.000000,110.068732,457.461,2.040000E-008,5.100,375.000,0
38,38.000000,112.435343,457.234,1.920000E-008,4.800,376.000,0
39,39.000000,114.800794,457.013,1.880000E-008,4.700,373.000,0
40,40.000000,117.165095,456.789,1.920000E-008,4.800,406.000,0
41,41.000000,119.528255,456.572,1.880000E-008,4.700,399.000,0
42,42.000000,121.890317,456.365,1.800000E-008,4.500,393.000,0
43,43.000000,124.251278,456.147,1.920000E-008,4.800,387.000,0
44,44.000000,126.610925,455.858,2.560000E-008,6.400,401.000,0
45,45.000000,128.969062,455.563,2.640000E-008,6.600,397.000,0
46,46.000000,131.325725,455.288,2.480000E-008,6.200,391.000,0
47,47.000000,133.681044,455.043,2.240000E-008,5.600,390.000,0
48,48.000000,136.035290,454.873,1.560000E-008,3.900,410.000,0
49,49.000000,138.388739,454.735,1.280000E-008,3.200,395.000,0
50,50.000000,140.741485,454.601,1.240000E-008,3.100,372.000,0
51,51.000000,143.093520,454.460,1.320000E-008,3.300,373.000,0
52,52.000000,145.444782,454.303,1.480000E-008,3.700,359.000,0
53,53.000000,147.795296,454.171,1.240000E-008,3.100,359.000,0
54,54.000000,150.145176,454.057,1.080000E-008,2.700,368.000,0
55,55.000000,152.494349,453.898,1.520000E-008,3.800,418.000,0
56,56.000000,154.842753,453.760,1.320000E-008,3.300,411.000,0
57,57.000000,157.190457,453.627,1.280000E-008,3.200,403.000,0
58,58.000000,159.537476,453.495,1.280000E-008,3.200,398.000,0
59,59.000000,161.883759,453.343,1.480000E-008,3.700,392.000,0
60,60.000000,164.229078,453.123,2.160000E-008,5.400,414.000,0
61,61.000000,166.573209,452.884,2.360000E-008,5.900,419.000,0
62,62.000000,168.915976,452.596,2.880000E-008,7.200,435.000,0
63,63.000000,171.257474,452.393,2.040000E-008,5.100,430.000,0
64,64.000000,173.597980,452.212,1.840000E-008,4.600,419.000,0
65,65.000000,175.937490,452.009,2.080000E-008,5.200,411.000,0
66,66.000000,178.275933,451.799,2.160000E-008,5.400,399.000,0
67,67.000000,180.613097,451.515,2.960000E-008,7.400,398.000,0
68,68.000000,182.949240,451.404,1.160000E-008,2.900,423.000,0
69,69.000000,185.284813,451.294,1.160000E-008,2.900,428.000,0
70,70.000000,187.619777,451.170,1.320000E-008,3.300,441.000,0
71,71.000000,189.954118,451.053,1.240000E-008,3.100,444.000,0
72,72.000000,192.287672,450.866,2.000000E-008,,,1
