hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,289.000,1.025318E-009,0.256,513.908,0
1,1.000000,22.995665,289.075,1.685020E-009,0.421,554.725,0
2,2.000000,24.491860,289.204,2.929659E-009,0.732,574.572,0
3,3.000000,25.991972,290.583,3.160000E-008,7.900,564.000,0
4,4.000000,27.495973,290.713,3.010684E-009,0.753,582.060,0
5,5.000000,29.000663,290.849,3.174428E-009,0.794,595.536,0
6,6.000000,30.506113,291.007,3.687943E-009,0.922,625.099,0
7,7.000000,32.012392,291.169,3.792749E-009,0.948,643.471,0
8,8.000000,33.519266,291.238,1.604453E-009,0.401,658.732,0
9,9.000000,35.028901,292.233,2.360000E-008,5.900,658.000,0
10,10.000000,36.541247,292.288,1.311722E-009,0.328,670.544,0
11,11.000000,38.056568,293.380,2.640000E-008,6.600,653.000,0
12,12.000000,39.574871,293.444,1.574592E-009,0.394,654.109,0
13,13.000000,41.093517,293.513,1.681603E-009,0.420,647.765,0
14,14.000000,42.612531,293.586,1.799576E-009,0.450,648.606,0
15,15.000000,44.134834,294.779,2.960000E-008,7.400,652.000,0
16,16.000000,45.662754,295.759,2.480000E-008,6.200,594.000,0
17,17.000000,47.193841,296.006,6.346511E-009,1.587,666.323,0
18,18.000000,48.726356,296.311,7.841740E-009,1.960,661.942,0
19,19.000000,50.259844,296.382,1.845718E-009,0.461,656.105,0
20,20.000000,51.796375,297.483,2.880000E-008,7.200,683.000,0
21,21.000000,53.337811,298.279,2.120000E-008,5.300,681.000,0
22,22.000000,54.881455,298.339,1.612200E-009,0.403,697.463,0
23,23.000000,56.425451,298.415,2.043451E-009,0.511,674.947,0
24,24.000000,57.971329,299.065,1.760000E-008,4.400,679.000,0
25,25.000000,59.518978,299.102,1.000000E-009,0.245,682.524,0
26,26.000000,61.066915,299.176,2.031295E-009,0.508,677.636,0
27,27.000000,62.616817,299.859,1.880000E-008,4.700,658.000,0
28,28.000000,64.168601,299.905,1.268182E-009,0.317,672.283,0
29,29.000000,65.720754,300.002,2.693186E-009,0.673,667.265,0
30,30.000000,67.273251,300.038,1.000000E-009,0.207,660.675,0
31,31.000000,68.827399,300.639,1.680000E-008,4.200,667.000,0
32,32.000000,70.384564,301.204,1.600000E-008,4.000,672.000,0
33,33.000000,71.943322,301.256,1.460390E-009,0.365,658.000,0
34,34.000000,73.502303,301.291,1.000000E-009,0.098,668.522,0
35,35.000000,75.061465,301.326,1.000000E-009,0.094,681.119,0
36,36.000000,76.620809,301.361,1.000000E-009,0.137,669.652,0
37,37.000000,78.180334,301.396,1.000000E-009,0.229,659.683,0
38,38.000000,79.740041,301.431,1.000000E-009,0.213,666.396,0
39,39.000000,81.300849,301.821,1.120000E-008,2.800,666.000,0
40,40.000000,82.862754,301.856,1.000000E-009,0.130,660.969,0
41,41.000000,84.424840,301.890,1.000000E-009,0.234,655.090,0
42,42.000000,85.987104,301.925,1.000000E-009,0.190,654.370,0
43,43.000000,87.549550,301.961,1.028889E-009,0.257,654.405,0
44,44.000000,89.112178,301.995,1.000000E-009,0.202,645.767,0
45,45.000000,90.675895,302.381,1.120000E-008,2.800,657.000,0
46,46.000000,92.240697,302.415,1.000000E-009,0.123,668.273,0
47,47.000000,93.805735,302.472,1.657198E-009,0.414,655.841,0
48,48.000000,95.371910,302.854,1.120000E-008,2.800,642.000,0
49,49.000000,96.939159,302.888,1.000000E-009,0.133,635.721,0
50,50.000000,98.507443,303.253,1.080000E-008,2.700,636.000,0
51,51.000000,100.076902,303.343,2.657178E-009,0.664,632.441,0
52,52.000000,101.647599,303.731,1.160000E-008,2.900,629.000,0
53,53.000000,103.219420,303.778,1.393502E-009,0.348,633.005,0
54,54.000000,104.791510,303.835,1.720306E-009,0.430,613.612,0
55,55.000000,106.363834,303.868,1.000000E-009,0.051,600.125,0
56,56.000000,107.936331,303.902,1.000000E-009,0.173,604.432,0
57,57.000000,109.509113,303.979,2.316481E-009,0.579,608.000,0
58,58.000000,111.082284,304.052,2.221294E-009,0.555,611.634,0
59,59.000000,112.655837,304.126,2.233917E-009,0.558,607.712,0
60,60.000000,114.229711,304.176,1.505735E-009,0.376,599.189,0
61,61.000000,115.804771,304.584,1.240000E-008,3.100,600.000,0
62,62.000000,117.380970,304.617,1.000000E-009,0.142,578.661,0
63,63.000000,118.958369,305.047,1.320000E-008,3.300,586.000,0
64,64.000000,120.537036,305.108,1.858377E-009,0.465,587.379,0
65,65.000000,122.116796,305.469,1.120000E-008,2.800,577.000,0
66,66.000000,123.697574,305.501,1.000000E-009,0.215,563.895,0
67,67.000000,125.278558,305.549,1.479594E-009,0.370,563.117,0
68,68.000000,126.859934,305.653,3.243153E-009,0.811,575.021,0
69,69.000000,128.441663,305.685,1.000000E-009,0.029,563.000,0
70,70.000000,130.023761,305.796,3.470181E-009,0.868,546.285,0
71,71.000000,131.606229,305.828,1.000000E-009,0.027,549.951,0
72,72.000000,133.190425,306.462,2.000000E-008,,,1
