hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,276.000,1.000000E-009,0.209,404.312,0
1,1.000000,22.928543,276.132,2.380583E-009,0.595,392.017,0
2,2.000000,24.358049,276.373,4.372077E-009,1.093,394.000,0
3,3.000000,25.788796,276.611,4.334578E-009,1.084,390.532,0
4,4.000000,27.220300,276.665,1.000000E-009,0.112,385.148,0
5,5.000000,28.652087,276.720,1.000000E-009,0.211,373.758,0
6,6.000000,30.084157,276.775,1.000000E-009,0.109,364.849,0
7,7.000000,31.516512,276.830,1.016276E-009,0.254,384.806,0
8,8.000000,32.951318,277.720,1.640000E-008,4.100,368.000,0
9,9.000000,34.388570,277.778,1.090532E-009,0.273,391.807,0
10,10.000000,35.826167,277.853,1.389701E-009,0.347,395.464,0
11,11.000000,37.264458,278.046,3.606769E-009,0.902,368.864,0
12,12.000000,38.703884,278.292,4.588816E-009,1.147,357.730,0
13,13.000000,40.144893,278.658,6.889917E-009,1.722,360.345,0
14,14.000000,41.587004,278.718,1.133729E-009,0.283,355.000,0
15,15.000000,43.029447,278.786,1.282638E-009,0.321,358.080,0
16,16.000000,44.472286,278.871,1.616859E-009,0.404,356.358,0
17,17.000000,45.915924,279.095,4.235862E-009,1.059,353.695,0
18,18.000000,47.360697,279.310,4.101291E-009,1.025,352.675,0
19,19.000000,48.806572,279.520,4.014432E-009,1.004,343.629,0
20,20.000000,50.253588,279.751,4.430205E-009,1.108,341.237,0
21,21.000000,51.701815,279.988,4.559296E-009,1.140,335.696,0
22,22.000000,53.151265,280.224,4.559136E-009,1.140,335.565,0
23,23.000000,54.601878,280.438,4.148413E-009,1.037,331.831,0
24,24.000000,56.053391,280.572,2.600357E-009,0.650,361.052,0
25,25.000000,57.505880,280.815,4.751917E-009,1.188,354.043,0
26,26.000000,58.959666,281.073,5.052592E-009,1.263,357.000,0
27,27.000000,60.414821,281.344,5.334996E-009,1.334,344.679,0
28,28.000000,61.871430,281.635,5.761748E-009,1.440,333.868,0
29,29.000000,63.329436,281.884,4.938207E-009,1.235,331.480,0
30,30.000000,64.790934,282.982,2.206428E-008,5.516,369.098,0
31,31.000000,66.258347,284.169,2.433448E-008,6.084,371.693,0
32,32.000000,67.733569,285.995,3.840000E-008,9.600,374.000,0
33,33.000000,69.216061,286.985,2.135959E-008,5.340,431.312,0
34,34.000000,70.706946,289.227,4.973799E-008,12.434,436.032,0
35,35.000000,72.207125,290.586,3.115345E-008,7.788,434.682,0
36,36.000000,73.715663,292.453,4.406691E-008,11.017,435.436,0
37,37.000000,75.234482,294.557,5.152917E-008,12.882,435.260,0
38,38.000000,76.767465,297.905,8.640000E-008,21.600,443.000,0
39,39.000000,78.312382,299.200,3.495327E-008,8.738,448.173,0
40,40.000000,79.861686,299.605,1.112533E-008,2.781,461.723,0
41,41.000000,81.416162,301.191,4.440000E-008,11.100,458.000,0
42,42.000000,82.974883,301.255,1.818473E-009,0.455,492.977,0
43,43.000000,84.535164,301.793,1.541270E-008,3.853,463.845,0
44,44.000000,86.099759,302.919,3.280000E-008,8.200,465.000,0
45,45.000000,87.670054,303.996,3.211893E-008,8.030,471.281,0
46,46.000000,89.245816,305.032,3.154913E-008,7.887,467.574,0
47,47.000000,90.827293,306.204,3.655075E-008,9.138,465.885,0
48,48.000000,92.413527,306.874,2.130920E-008,5.327,462.935,0
49,49.000000,94.007356,309.122,7.379540E-008,18.449,506.303,0
50,50.000000,95.616417,312.731,1.264000E-007,31.600,502.000,0
51,51.000000,97.242954,315.886,1.193990E-007,29.850,493.679,0
52,52.000000,98.879313,316.565,2.684677E-008,6.712,509.202,0
53,53.000000,100.528400,320.736,1.752000E-007,43.800,489.000,0
54,54.000000,102.191060,321.877,5.118124E-008,12.795,510.774,0
55,55.000000,103.859413,322.937,4.890687E-008,12.227,510.289,0
56,56.000000,105.536736,325.323,1.152000E-007,28.800,521.000,0
57,57.000000,107.221406,325.800,2.390944E-008,5.977,486.560,0
58,58.000000,108.910452,327.009,6.200000E-008,15.500,505.000,0
59,59.000000,110.603864,327.493,2.541417E-008,6.354,489.534,0
60,60.000000,112.300531,328.265,4.122358E-008,10.306,469.096,0
61,61.000000,114.000668,328.836,3.105813E-008,7.765,474.109,0
62,62.000000,115.703630,329.357,2.880552E-008,7.201,486.000,0
63,63.000000,117.409291,329.879,2.927424E-008,7.319,471.555,0
64,64.000000,119.117256,330.249,2.096044E-008,5.240,483.929,0
65,65.000000,120.827904,330.915,3.840000E-008,9.600,489.000,0
66,66.000000,122.541017,331.203,1.685806E-008,4.215,514.693,0
67,67.000000,124.255273,331.357,9.029369E-009,2.257,483.596,0
68,68.000000,125.970192,331.460,6.084679E-009,1.521,501.756,0
69,69.000000,127.685793,331.620,9.496673E-009,2.374,501.719,0
70,70.000000,129.401852,331.637,1.000000E-009,0.087,486.787,0
71,71.000000,131.118805,331.965,1.960000E-008,4.900,495.000,0
72,72.000000,132.837464,332.297,2.000000E-008,,,1
