hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,515.000,5.230107E-009,1.308,341.983,0
1,1.000000,24.164539,514.844,3.272913E-009,0.818,340.600,0
2,2.000000,26.827527,514.401,9.372145E-009,2.343,338.909,0
3,3.000000,29.488861,514.204,4.181592E-009,1.045,350.534,0
4,4.000000,32.149331,514.068,2.918074E-009,0.730,347.406,0
5,5.000000,34.804794,512.278,3.881428E-008,9.704,360.070,0
6,6.000000,37.455395,512.180,2.169259E-009,0.542,379.239,0
7,7.000000,40.104653,511.759,9.322332E-009,2.331,368.324,0
8,8.000000,42.747384,509.670,4.734782E-008,11.837,366.411,0
9,9.000000,45.383475,509.180,1.135037E-008,2.838,392.781,0
10,10.000000,48.013109,507.185,4.735802E-008,11.840,400.385,0
11,11.000000,50.633093,505.448,4.270275E-008,10.676,397.149,0
12,12.000000,53.248303,505.331,2.917904E-009,0.729,414.472,0
13,13.000000,55.858395,503.480,4.716560E-008,11.791,433.808,0
14,14.000000,58.459228,501.751,4.561727E-008,11.404,412.010,0
15,15.000000,61.055415,501.675,2.046467E-009,0.512,419.316,0
16,16.000000,63.647288,500.092,4.321108E-008,10.803,411.479,0
17,17.000000,66.234865,500.007,2.362135E-009,0.591,432.752,0
18,18.000000,68.822044,499.938,1.910454E-009,0.478,445.707,0
19,19.000000,71.405901,498.727,3.408830E-008,8.522,431.558,0
20,20.000000,73.986259,498.581,4.166098E-009,1.042,451.076,0
21,21.000000,76.565294,498.216,1.047708E-008,2.619,455.691,0
22,22.000000,79.140437,497.081,3.306492E-008,8.266,458.763,0
23,23.000000,81.711647,496.692,1.150424E-008,2.876,470.484,0
24,24.000000,84.281331,496.490,6.011243E-009,1.503,491.594,0
25,25.000000,86.849817,496.230,7.801685E-009,1.950,454.762,0
26,26.000000,89.415131,495.268,2.915072E-008,7.288,449.872,0
27,27.000000,91.976685,494.774,1.519755E-008,3.799,463.861,0
28,28.000000,94.535647,494.266,1.577228E-008,3.943,450.910,0
29,29.000000,97.090903,493.343,2.914353E-008,7.286,444.715,0
30,30.000000,99.642911,493.008,1.071069E-008,2.678,447.715,0
31,31.000000,102.193168,492.666,1.103382E-008,2.758,457.135,0
32,32.000000,104.740427,491.852,2.655934E-008,6.640,437.881,0
33,33.000000,107.284771,491.537,1.041965E-008,2.605,436.405,0
34,34.000000,109.826362,490.790,2.495474E-008,6.239,457.464,0
35,35.000000,112.364385,490.157,2.148691E-008,5.372,456.435,0
36,36.000000,114.900282,489.967,6.504064E-009,1.626,445.978,0
37,37.000000,117.434344,489.449,1.789609E-008,4.474,452.416,0
38,38.000000,119.965498,488.844,2.113814E-008,5.285,424.817,0
39,39.000000,122.494567,488.641,7.148014E-009,1.787,444.622,0
40,40.000000,125.021922,488.182,1.631744E-008,4.079,437.349,0
41,41.000000,127.547793,488.067,4.112519E-009,1.028,453.235,0
42,42.000000,130.072917,487.893,6.244457E-009,1.561,454.640,0
43,43.000000,132.597288,487.776,4.203288E-009,1.051,451.666,0
44,44.000000,135.121041,487.654,4.416894E-009,1.104,451.894,0
45,45.000000,137.643529,487.288,1.327928E-008,3.320,441.520,0
46,46.000000,140.163817,486.804,1.776089E-008,4.440,438.520,0
47,47.000000,142.682568,486.694,4.069274E-009,1.017,435.076,0
48,48.000000,145.200574,486.516,6.591114E-009,1.648,436.765,0
49,49.000000,147.717795,486.390,4.661379E-009,1.165,421.580,0
50,50.000000,150.234162,486.186,7.615184E-009,1.904,435.390,0
51,51.000000,152.749480,485.984,7.567564E-009,1.892,433.943,0
52,52.000000,155.264037,485.892,3.461278E-009,0.865,437.880,0
53,53.000000,157.777153,485.428,1.756937E-008,4.392,423.276,0
54,54.000000,160.287842,484.954,1.813521E-008,4.534,423.049,0
55,55.000000,162.796569,484.669,1.100985E-008,2.752,406.754,0
56,56.000000,165.303741,484.353,1.229231E-008,3.073,405.228,0
57,57.000000,167.809601,484.162,7.483102E-009,1.871,409.191,0
58,58.000000,170.313787,483.707,1.793314E-008,4.483,406.944,0
59,59.000000,172.815663,483.269,1.747067E-008,4.368,407.189,0
60,60.000000,175.316182,483.182,3.470428E-009,0.868,411.359,0
61,61.000000,177.815940,482.974,8.365034E-009,2.091,404.850,0
62,62.000000,180.314327,482.653,1.301429E-008,3.254,395.409,0
63,63.000000,182.811091,482.347,1.250657E-008,3.127,414.667,0
64,64.000000,185.305761,481.845,2.068424E-008,5.171,407.325,0
65,65.000000,187.798361,481.545,1.245467E-008,3.114,396.186,0
66,66.000000,190.289512,481.285,1.091501E-008,2.729,399.674,0
67,67.000000,192.779273,481.008,1.168624E-008,2.922,389.310,0
68,68.000000,195.267349,480.634,1.590418E-008,3.976,377.417,0
69,69.000000,197.753724,480.350,1.216829E-008,3.042,390.299,0
70,70.000000,200.238106,479.865,2.101582E-008,5.254,381.814,0
71,71.000000,202.720410,479.546,1.391998E-008,3.480,369.936,0
72,72.000000,205.200717,479.093,2.000000E-008,,,1
