hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,1123.000,1.040000E-008,2.600,609.000,0
1,1.000000,27.265148,1105.375,9.600000E-009,2.400,574.000,0
2,2.000000,32.939496,1087.907,1.000000E-008,2.500,565.000,0
3,3.000000,38.525663,1071.282,1.000000E-008,2.500,556.000,0
4,4.000000,44.031117,1056.683,9.200000E-009,2.300,552.000,0
5,5.000000,49.467339,1044.494,8.000000E-009,2.000,535.000,0
6,6.000000,54.841648,1032.749,8.000000E-009,2.000,528.000,0
7,7.000000,60.144686,1017.007,1.120000E-008,2.800,541.000,0
8,8.000000,65.375153,1004.651,9.200000E-009,2.300,523.000,0
9,9.000000,70.549601,995.321,7.200000E-009,1.800,498.000,0
10,10.000000,75.675214,985.780,7.600000E-009,1.900,497.000,0
11,11.000000,80.750989,976.061,8.000000E-009,2.000,497.000,0
12,12.000000,85.773680,965.276,9.200000E-009,2.300,487.000,0
13,13.000000,90.741598,954.888,9.200000E-009,2.300,481.000,0
14,14.000000,95.656737,944.874,9.200000E-009,2.300,480.000,0
15,15.000000,100.519907,934.803,9.600000E-009,2.400,466.000,0
16,16.000000,105.330879,924.701,1.000000E-008,2.500,468.000,0
17,17.000000,110.090554,914.974,1.000000E-008,2.500,460.000,0
18,18.000000,114.795050,903.402,1.240000E-008,3.100,472.000,0
19,19.000000,119.440994,892.338,1.240000E-008,3.100,463.000,0
20,20.000000,124.030932,881.750,1.240000E-008,3.100,444.000,0
21,21.000000,128.568088,871.928,1.200000E-008,3.000,434.000,0
22,22.000000,133.056255,862.807,1.160000E-008,2.900,430.000,0
23,23.000000,137.498128,854.032,1.160000E-008,2.900,430.000,0
24,24.000000,141.896195,845.870,1.120000E-008,2.800,424.000,0
25,25.000000,146.252778,837.996,1.120000E-008,2.800,418.000,0
26,26.000000,150.570727,830.929,1.040000E-008,2.600,416.000,0
27,27.000000,154.852016,823.828,1.080000E-008,2.700,430.000,0
28,28.000000,159.097816,817.208,1.040000E-008,2.600,428.000,0
29,29.000000,163.311160,811.278,9.600000E-009,2.400,427.000,0
30,30.000000,167.494252,805.514,9.600000E-009,2.400,422.000,0
31,31.000000,171.647932,799.909,9.600000E-009,2.400,423.000,0
32,32.000000,175.772425,794.234,1.000000E-008,2.500,418.000,0
33,33.000000,179.862864,786.769,1.360000E-008,3.400,430.000,0
34,34.000000,183.917030,780.204,1.240000E-008,3.100,440.000,0
35,35.000000,187.912950,764.441,3.160000E-008,7.900,679.000,0
36,36.000000,191.759437,723.825,9.560000E-008,23.900,1125.000,0
