hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,622.000,7.937642E-009,1.984,369.400,0
1,1.000000,24.713991,620.212,1.015725E-008,2.539,385.106,0
2,2.000000,27.918826,618.461,1.011302E-008,2.528,366.042,0
3,3.000000,31.113947,616.460,1.175653E-008,2.939,375.661,0
4,4.000000,34.298993,614.566,1.132382E-008,2.831,381.057,0
5,5.000000,37.468057,610.305,2.622826E-008,6.557,392.404,0
6,6.000000,40.615923,606.370,2.518970E-008,6.297,449.314,0
7,7.000000,43.744123,602.701,2.435869E-008,6.090,466.591,0
8,8.000000,46.834809,592.040,7.607601E-008,19.019,455.845,0
9,9.000000,49.884146,586.581,4.232509E-008,10.581,438.138,0
10,10.000000,52.897422,578.179,7.019860E-008,17.550,437.095,0
11,11.000000,55.868313,570.192,7.316580E-008,18.291,433.767,0
12,12.000000,58.814914,568.674,1.468757E-008,3.672,433.663,0
13,13.000000,61.740615,562.194,6.579719E-008,16.449,423.280,0
14,14.000000,64.644931,560.332,1.989158E-008,4.973,410.204,0
15,15.000000,67.536640,557.333,3.302134E-008,8.255,404.205,0
16,16.000000,70.411702,553.904,3.933779E-008,9.834,410.800,0
17,17.000000,73.267533,549.910,4.808808E-008,12.022,420.446,0
18,18.000000,76.106862,547.504,3.022162E-008,7.555,426.369,0
19,19.000000,78.935310,545.699,2.333077E-008,5.833,420.754,0
20,20.000000,81.751950,542.950,3.666559E-008,9.166,435.501,0
21,21.000000,84.553247,539.775,4.413086E-008,11.033,451.808,0
22,22.000000,87.336793,536.098,5.369634E-008,13.424,470.018,0
23,23.000000,90.106953,534.574,2.310685E-008,5.777,495.216,0
24,24.000000,92.870815,533.660,1.411601E-008,3.529,528.168,0
25,25.000000,95.624550,530.681,4.738713E-008,11.847,615.852,0
26,26.000000,98.367956,529.649,1.692115E-008,4.230,576.095,0
27,27.000000,101.103414,527.616,3.411740E-008,8.529,593.651,0
28,28.000000,103.828165,525.512,3.650156E-008,9.125,592.470,0
29,29.000000,106.543100,523.818,3.026625E-008,7.567,589.386,0
30,30.000000,109.251539,522.995,1.501751E-008,3.754,574.010,0
31,31.000000,111.956866,522.614,7.015006E-009,1.754,606.930,0
32,32.000000,114.660015,522.153,8.547089E-009,2.137,612.255,0
33,33.000000,117.360827,521.711,8.262376E-009,2.066,625.028,0
34,34.000000,120.056882,520.320,2.639628E-008,6.599,630.040,0
35,35.000000,122.745956,519.012,2.536174E-008,6.340,630.433,0
36,36.000000,125.431516,518.957,1.082494E-009,0.271,681.123,0
37,37.000000,128.116601,518.828,2.526459E-009,0.632,684.426,0
38,38.000000,130.799941,518.283,1.077682E-008,2.694,679.220,0
39,39.000000,133.481478,518.131,3.017767E-009,0.754,678.042,0
40,40.000000,136.161312,517.625,1.012122E-008,2.530,676.835,0
41,41.000000,138.839181,517.372,5.091930E-009,1.273,659.487,0
42,42.000000,141.515750,517.122,5.047832E-009,1.262,655.851,0
43,43.000000,144.188114,515.752,2.807616E-008,7.019,670.670,0
44,44.000000,146.856384,515.535,4.510056E-009,1.128,645.166,0
45,45.000000,149.523660,515.368,3.482412E-009,0.871,658.517,0
46,46.000000,152.189056,514.809,1.172009E-008,2.930,665.647,0
47,47.000000,154.852439,514.589,4.641291E-009,1.160,638.982,0
48,48.000000,157.514930,514.464,2.652401E-009,0.663,649.140,0
49,49.000000,160.176970,514.415,1.038849E-009,0.260,662.547,0
50,50.000000,162.838641,514.321,1.989417E-009,0.497,647.805,0
51,51.000000,165.498550,513.735,1.252140E-008,3.130,649.447,0
52,52.000000,168.155530,513.189,1.178918E-008,2.947,665.331,0
53,53.000000,170.810803,513.075,2.472014E-009,0.618,665.223,0
54,54.000000,173.464104,512.427,1.414704E-008,3.537,648.252,0
55,55.000000,176.115246,512.239,4.140735E-009,1.035,623.350,0
56,56.000000,178.764668,511.763,1.053946E-008,2.635,635.446,0
57,57.000000,181.411550,511.258,1.129545E-008,2.824,616.576,0
58,58.000000,184.056441,510.993,5.946826E-009,1.487,787.791,0
59,59.000000,186.696701,509.474,3.472659E-008,8.682,757.247,0
60,60.000000,189.332630,509.313,3.747548E-009,0.937,772.389,0
61,61.000000,191.967958,509.241,1.655690E-009,0.414,695.301,0
62,62.000000,194.602886,509.158,1.940000E-009,0.485,715.862,0
63,63.000000,197.237332,509.055,2.406207E-009,0.602,715.917,0
64,63.671667,199.005626,508.483,2.000000E-008,,,1
