hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,587.000,2.480000E-008,6.200,339.000,0
1,1.000000,24.528891,583.686,2.680000E-008,6.700,333.000,0
2,2.000000,27.540443,580.300,2.840000E-008,7.100,327.000,0
3,3.000000,30.534439,576.901,2.960000E-008,7.400,334.000,0
4,4.000000,33.511063,573.585,3.000000E-008,7.500,340.000,0
5,5.000000,36.471063,570.474,2.920000E-008,7.300,321.000,0
6,6.000000,39.415147,567.433,2.960000E-008,7.400,312.000,0
7,7.000000,42.343566,564.420,3.040000E-008,7.600,310.000,0
8,8.000000,45.256084,561.288,3.280000E-008,8.200,313.000,0
9,9.000000,48.151666,557.878,3.720000E-008,9.300,310.000,0
10,10.000000,51.030423,554.782,3.520000E-008,8.800,302.000,0
11,11.000000,53.893815,551.937,3.360000E-008,8.400,291.000,0
12,12.000000,56.743512,549.484,3.000000E-008,7.500,310.000,0
13,13.000000,59.580719,547.109,3.000000E-008,7.500,309.000,0
14,14.000000,62.405515,544.688,3.160000E-008,7.900,309.000,0
15,15.000000,65.218367,542.491,2.960000E-008,7.400,305.000,0
16,16.000000,68.020617,540.587,2.640000E-008,6.600,302.000,0
17,17.000000,70.811702,538.181,3.440000E-008,8.600,303.000,0
18,18.000000,73.589785,535.565,3.880000E-008,9.700,314.000,0
19,19.000000,76.353916,532.791,4.280000E-008,10.700,306.000,0
20,20.000000,79.103537,529.958,4.560000E-008,11.400,304.000,0
21,21.000000,81.838502,527.127,4.760000E-008,11.900,302.000,0
22,22.000000,84.559602,524.595,4.440000E-008,11.100,316.000,0
23,23.000000,87.268254,522.313,4.160000E-008,10.400,309.000,0
24,24.000000,89.965964,520.363,3.680000E-008,9.200,307.000,0
25,25.000000,92.654165,518.635,3.360000E-008,8.400,300.000,0
26,26.000000,95.333864,517.075,3.120000E-008,7.800,299.000,0
27,27.000000,98.005445,515.498,3.240000E-008,8.100,293.000,0
28,28.000000,100.669023,513.981,3.200000E-008,8.000,291.000,0
29,29.000000,103.324713,512.450,3.320000E-008,8.300,289.000,0
30,30.000000,105.972027,510.746,3.800000E-008,9.500,288.000,0
31,31.000000,108.610300,508.956,4.120000E-008,10.300,289.000,0
32,32.000000,111.239158,507.108,4.400000E-008,11.000,289.000,0
33,33.000000,113.858152,505.145,4.840000E-008,12.100,295.000,0
34,34.000000,116.467256,503.285,4.760000E-008,11.900,295.000,0
35,35.000000,119.067211,501.607,4.440000E-008,11.100,292.000,0
36,36.000000,121.658400,499.897,4.680000E-008,11.700,297.000,0
37,37.000000,124.240814,498.216,4.760000E-008,11.900,303.000,0
38,38.000000,126.814744,496.617,4.680000E-008,11.700,293.000,0
39,39.000000,129.380500,495.056,4.720000E-008,11.800,294.000,0
40,40.000000,131.938179,493.495,4.880000E-008,12.200,300.000,0
41,41.000000,134.487750,491.923,5.080000E-008,12.700,309.000,0
42,42.000000,137.029171,490.345,5.280000E-008,13.200,312.000,0
43,43.000000,139.562621,488.842,5.200000E-008,13.000,320.000,0
44,44.000000,142.088856,487.554,4.600000E-008,11.500,311.000,0
45,45.000000,144.609224,486.572,3.600000E-008,9.000,309.000,0
46,46.000000,147.124840,485.717,3.200000E-008,8.000,306.000,0
47,47.000000,149.636050,484.868,3.240000E-008,8.100,304.000,0
48,48.000000,152.142912,484.036,3.240000E-008,8.100,297.000,0
49,49.000000,154.645485,483.211,3.280000E-008,8.200,298.000,0
50,50.000000,157.143827,482.401,3.280000E-008,8.200,300.000,0
51,51.000000,159.637971,481.588,3.360000E-008,8.400,301.000,0
52,52.000000,162.127776,480.725,3.640000E-008,9.100,304.000,0
53,53.000000,164.613114,479.862,3.720000E-008,9.300,307.000,0
54,54.000000,167.093846,478.945,4.040000E-008,10.100,309.000,0
55,55.000000,169.569772,478.005,4.240000E-008,10.600,312.000,0
56,56.000000,172.040914,477.095,4.200000E-008,10.500,314.000,0
57,57.000000,174.508236,476.526,2.680000E-008,6.700,319.000,0
58,58.000000,176.972894,476.065,2.200000E-008,5.500,323.000,0
59,59.000000,179.435395,475.692,1.800000E-008,4.500,330.000,0
60,60.000000,181.895804,475.257,2.120000E-008,5.300,325.000,0
61,61.000000,184.353685,474.715,2.680000E-008,6.700,320.000,0
62,62.000000,186.808469,474.061,3.280000E-008,8.200,314.000,0
63,63.000000,189.259197,473.149,4.680000E-008,11.700,361.000,0
64,64.000000,191.705005,472.161,5.200000E-008,13.000,418.000,0
65,65.000000,194.145959,471.272,4.800000E-008,12.000,429.000,0
66,66.000000,196.582538,470.469,4.440000E-008,11.100,432.000,0
67,67.000000,199.014409,469.454,5.760000E-008,14.400,421.000,0
68,67.686667,200.682077,469.216,2.000000E-008,,,1
