hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,655.000,8.637607E-009,2.159,592.951,0
1,1.000000,24.882321,652.277,1.175935E-008,2.940,596.161,0
2,2.000000,28.252757,650.402,8.245097E-009,2.061,593.261,0
3,3.000000,31.613345,648.471,8.620309E-009,2.155,618.783,0
4,4.000000,34.964423,646.725,7.911802E-009,1.978,663.837,0
5,5.000000,38.303567,643.866,1.320000E-008,3.300,649.000,0
6,6.000000,41.631322,642.315,7.287632E-009,1.822,666.757,0
7,7.000000,44.950302,640.475,8.771061E-009,2.193,675.392,0
8,8.000000,48.260441,638.897,7.632634E-009,1.908,661.319,0
9,9.000000,51.562566,637.378,7.440108E-009,1.860,664.961,0
10,10.000000,54.857105,635.965,7.008836E-009,1.752,660.097,0
11,11.000000,58.143454,634.214,8.800000E-009,2.200,667.000,0
12,12.000000,61.421833,632.882,6.780422E-009,1.695,670.735,0
13,13.000000,64.694064,631.837,5.379970E-009,1.345,666.931,0
14,14.000000,67.960494,630.641,6.213596E-009,1.553,681.704,0
15,15.000000,71.221287,629.657,5.156494E-009,1.289,675.867,0
16,16.000000,74.475821,628.223,7.600000E-009,1.900,681.000,0
17,17.000000,77.724057,627.221,5.366670E-009,1.342,676.000,0
18,18.000000,80.966609,626.027,6.459377E-009,1.615,676.992,0
19,19.000000,84.203452,625.014,5.531290E-009,1.383,640.205,0
20,20.000000,87.434629,623.838,6.490165E-009,1.623,639.727,0
21,21.000000,90.659951,622.751,6.050818E-009,1.513,642.542,0
22,22.000000,93.879842,621.738,5.699762E-009,1.425,619.987,0
23,23.000000,97.094012,620.541,6.800000E-009,1.700,620.000,0
24,24.000000,100.304637,620.366,1.000000E-009,0.038,655.514,0
25,25.000000,103.514211,620.134,1.324868E-009,0.331,643.750,0
26,26.000000,106.722735,619.960,1.000000E-009,0.046,642.019,0
27,27.000000,109.926504,618.301,9.600000E-009,2.400,650.000,0
28,28.000000,113.125546,618.129,1.000000E-009,0.044,635.875,0
29,29.000000,116.323702,617.958,1.000000E-009,0.017,636.000,0
30,30.000000,119.520940,617.774,1.075566E-009,0.269,634.452,0
31,31.000000,122.717261,617.604,1.000000E-009,0.125,618.679,0
32,32.000000,125.912700,617.433,1.000000E-009,0.148,624.834,0
33,33.000000,129.106977,617.155,1.637709E-009,0.409,633.538,0
34,34.000000,132.300096,616.985,1.000000E-009,0.090,620.604,0
35,35.000000,135.488934,615.504,8.800000E-009,2.200,613.000,0
36,36.000000,138.669987,613.977,9.200000E-009,2.300,607.000,0
37,37.000000,141.846259,613.652,1.970221E-009,0.493,599.801,0
38,38.000000,145.021268,613.488,1.000000E-009,0.083,601.327,0
39,39.000000,148.195427,613.324,1.000000E-009,0.040,584.580,0
40,40.000000,151.365281,611.828,9.200000E-009,2.300,600.000,0
41,41.000000,154.526617,610.034,1.120000E-008,2.800,577.000,0
42,42.000000,157.682914,609.875,1.000000E-009,0.019,591.066,0
43,43.000000,160.834556,608.239,1.040000E-008,2.600,579.000,0
44,44.000000,163.981572,608.083,1.000000E-009,0.043,590.013,0
45,45.000000,167.127781,607.927,1.000000E-009,0.056,591.880,0
46,46.000000,170.273185,607.772,1.000000E-009,0.039,585.446,0
47,47.000000,173.417785,607.616,1.000000E-009,0.074,573.982,0
48,48.000000,176.561582,607.461,1.000000E-009,0.025,571.550,0
49,49.000000,179.704577,607.306,1.000000E-009,0.165,571.512,0
50,50.000000,182.846771,607.152,1.000000E-009,0.096,558.432,0
51,51.000000,185.988166,606.997,1.000000E-009,0.020,555.620,0
52,52.000000,189.128763,606.843,1.000000E-009,0.038,539.672,0
53,53.000000,192.268563,606.689,1.000000E-009,0.060,544.000,0
54,54.000000,195.404636,605.406,8.400000E-009,2.100,549.000,0
55,55.000000,198.537001,605.254,1.000000E-009,0.155,549.416,0
56,56.000000,201.668582,605.102,1.000000E-009,0.241,557.727,0
57,57.000000,204.799379,604.951,1.000000E-009,0.039,550.000,0
58,58.000000,207.929393,604.800,1.000000E-009,0.013,523.903,0
59,59.000000,211.055284,603.360,9.600000E-009,2.400,545.000,0
60,60.000000,214.175907,602.761,4.038045E-009,1.010,528.367,0
61,60.264598,215.000000,602.295,1.200000E-008,3.000,523.000,0
