hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,1084.000,3.960000E-008,9.900,391.000,0
1,1.000000,26.947203,1023.228,3.960000E-008,9.900,391.000,0
2,2.000000,32.076151,961.272,4.920000E-008,12.300,398.000,0
3,3.000000,36.914931,910.520,4.920000E-008,12.300,408.000,0
4,4.000000,41.529548,873.936,4.200000E-008,10.500,403.000,0
5,5.000000,45.978716,846.224,3.640000E-008,9.100,415.000,0
6,6.000000,50.294701,822.342,3.520000E-008,8.800,406.000,0
7,7.000000,54.481251,796.311,4.320000E-008,10.800,410.000,0
8,8.000000,58.541703,773.504,4.280000E-008,10.700,407.000,0
9,9.000000,62.486415,751.569,4.640000E-008,11.600,398.000,0
10,10.000000,66.319851,730.488,5.040000E-008,12.600,393.000,0
11,11.000000,70.044187,709.430,5.720000E-008,14.300,400.000,0
12,12.000000,73.657166,687.523,6.840000E-008,17.100,403.000,0
13,13.000000,77.173899,671.982,5.520000E-008,13.800,445.000,0
14,14.000000,80.622999,661.239,4.200000E-008,10.500,483.000,0
15,15.000000,84.026203,654.164,2.960000E-008,7.400,506.000,0
16,16.000000,87.392151,646.846,3.240000E-008,8.100,537.000,0
17,17.000000,90.718908,639.029,3.680000E-008,9.200,529.000,0
18,18.000000,94.004846,631.076,4.000000E-008,10.000,518.000,0
19,19.000000,97.255953,625.522,2.960000E-008,7.400,497.000,0
20,20.000000,100.478641,620.090,3.040000E-008,7.600,503.000,0
21,21.000000,103.674938,615.314,2.800000E-008,7.000,504.000,0
22,22.000000,106.850081,611.897,2.080000E-008,5.200,476.000,0
23,23.000000,110.006842,608.212,2.320000E-008,5.800,481.000,0
24,24.000000,113.144548,604.533,2.400000E-008,6.000,473.000,0
25,25.000000,116.262939,600.749,2.560000E-008,6.400,501.000,0
26,26.000000,119.362842,597.382,2.360000E-008,5.900,490.000,0
27,27.000000,122.445613,594.127,2.360000E-008,5.900,492.000,0
28,28.000000,125.511815,590.977,2.360000E-008,5.900,487.000,0
29,29.000000,128.560918,587.522,2.680000E-008,6.700,494.000,0
30,30.000000,131.592589,584.238,2.640000E-008,6.600,473.000,0
31,31.000000,134.607071,580.879,2.800000E-008,7.000,477.000,0
32,32.000000,137.603415,577.232,3.160000E-008,7.900,487.000,0
33,33.000000,140.579333,572.994,3.840000E-008,9.600,488.000,0
34,34.000000,143.532973,568.625,4.160000E-008,10.400,468.000,0
35,35.000000,146.464366,564.394,4.240000E-008,10.600,466.000,0
36,36.000000,149.376557,561.189,3.360000E-008,8.400,474.000,0
37,37.000000,152.273616,558.539,2.880000E-008,7.200,474.000,0
38,38.000000,155.156730,555.800,3.080000E-008,7.700,478.000,0
39,39.000000,158.026800,553.493,2.680000E-008,6.700,470.000,0
40,40.000000,160.885796,551.517,2.360000E-008,5.900,484.000,0
41,41.000000,163.735287,549.817,2.080000E-008,5.200,481.000,0
42,42.000000,166.576741,548.409,1.760000E-008,4.400,485.000,0
43,43.000000,169.411054,547.057,1.720000E-008,4.300,485.000,0
44,44.000000,172.237801,545.486,2.040000E-008,5.100,483.000,0
45,45.000000,175.056271,543.859,2.160000E-008,5.400,484.000,0
46,46.000000,177.865503,541.918,2.640000E-008,6.600,480.000,0
47,47.000000,180.664313,539.832,2.920000E-008,7.300,471.000,0
48,48.000000,183.452701,537.889,2.800000E-008,7.000,469.000,0
49,49.000000,186.232006,536.319,2.320000E-008,5.800,471.000,0
50,50.000000,189.003484,534.863,2.200000E-008,5.500,459.000,0
51,51.000000,191.764188,532.168,4.200000E-008,10.500,540.000,0
52,52.000000,194.508888,528.690,5.680000E-008,14.200,576.000,0
53,53.000000,197.233509,524.424,7.400000E-008,18.500,570.000,0
54,54.000000,199.939665,521.528,5.320000E-008,13.300,557.000,0
55,55.000000,202.635652,520.474,2.000000E-008,,,1
56,55.440000,203.820168,520.016,2.000000E-008,,,1
