hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,951.000,1.120000E-008,2.800,690.000,0
1,1.000000,26.389876,939.025,1.120000E-008,2.800,681.000,0
2,2.000000,31.221224,928.362,1.040000E-008,2.600,682.000,0
3,3.000000,35.999489,918.500,1.000000E-008,2.500,673.000,0
4,4.000000,40.724736,907.882,1.120000E-008,2.800,677.000,0
5,5.000000,45.396154,897.690,1.120000E-008,2.800,662.000,0
6,6.000000,50.014984,887.557,1.160000E-008,2.900,640.000,0
7,7.000000,54.585026,878.817,1.040000E-008,2.600,626.000,0
8,8.000000,59.111477,870.703,1.000000E-008,2.500,615.000,0
9,9.000000,63.595842,862.551,1.040000E-008,2.600,609.000,0
10,10.000000,68.040308,855.273,9.600000E-009,2.400,574.000,0
11,11.000000,72.446946,847.932,1.000000E-008,2.500,565.000,0
12,12.000000,76.816202,840.823,1.000000E-008,2.500,556.000,0
13,13.000000,81.150673,834.480,9.200000E-009,2.300,552.000,0
14,14.000000,85.454860,829.111,8.000000E-009,2.000,535.000,0
15,15.000000,89.731603,823.872,8.000000E-009,2.000,528.000,0
16,16.000000,93.976316,816.750,1.120000E-008,2.800,541.000,0
17,17.000000,98.187957,811.076,9.200000E-009,2.300,523.000,0
18,18.000000,102.373732,806.742,7.200000E-009,1.800,498.000,0
19,19.000000,106.536709,802.265,7.600000E-009,1.900,497.000,0
20,20.000000,110.676181,797.658,8.000000E-009,2.000,497.000,0
21,21.000000,114.790346,792.489,9.200000E-009,2.300,487.000,0
22,22.000000,118.878107,787.452,9.200000E-009,2.300,481.000,0
23,23.000000,122.940138,782.543,9.200000E-009,2.300,480.000,0
24,24.000000,126.976551,777.552,9.600000E-009,2.400,466.000,0
25,25.000000,130.986948,772.489,1.000000E-008,2.500,468.000,0
26,26.000000,134.971495,767.560,1.000000E-008,2.500,460.000,0
27,27.000000,138.927911,761.627,1.240000E-008,3.100,472.000,0
28,28.000000,142.854115,755.882,1.240000E-008,3.100,463.000,0
29,29.000000,146.751060,750.316,1.240000E-008,3.100,444.000,0
30,30.000000,150.620100,745.094,1.200000E-008,3.000,434.000,0
31,31.000000,154.462951,740.191,1.160000E-008,2.900,430.000,0
32,32.000000,158.280791,735.426,1.160000E-008,2.900,430.000,0
33,33.000000,162.074727,730.950,1.120000E-008,2.800,424.000,0
34,34.000000,165.845810,726.592,1.120000E-008,2.800,418.000,0
35,35.000000,169.595417,722.647,1.040000E-008,2.600,416.000,0
36,36.000000,173.324473,718.650,1.080000E-008,2.700,430.000,0
37,37.000000,177.033472,714.893,1.040000E-008,2.600,428.000,0
38,38.000000,180.723986,711.503,9.600000E-009,2.400,427.000,0
39,39.000000,184.397146,708.185,9.600000E-009,2.400,422.000,0
40,40.000000,188.053320,704.937,9.600000E-009,2.400,423.000,0
41,41.000000,191.692521,701.626,1.000000E-008,2.500,418.000,0
42,42.000000,195.311775,697.237,1.360000E-008,3.400,430.000,0
43,43.000000,198.909612,693.344,1.240000E-008,3.100,440.000,0
44,44.000000,202.472645,683.871,3.160000E-008,7.900,679.000,0
45,45.000000,205.944036,658.606,9.560000E-008,23.900,1125.000,0
