hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,434.000,1.600000E-008,4.000,610.000,0
1,1.000000,23.745624,433.934,1.600000E-008,4.000,595.000,0
2,2.000000,25.990908,433.869,1.560000E-008,3.900,583.000,0
3,3.000000,28.235872,433.810,1.440000E-008,3.600,577.000,0
4,4.000000,30.480551,433.759,1.240000E-008,3.100,567.000,0
5,5.000000,32.724992,433.718,1.000000E-008,2.500,579.000,0
6,6.000000,34.969208,433.672,1.120000E-008,2.800,599.000,0
7,7.000000,37.213188,433.626,1.120000E-008,2.800,604.000,0
8,8.000000,39.456923,433.578,1.200000E-008,3.000,623.000,0
9,9.000000,41.700411,433.530,1.160000E-008,2.900,637.000,0
10,10.000000,43.943651,433.482,1.200000E-008,3.000,644.000,0
11,11.000000,46.186600,433.418,1.600000E-008,4.000,653.000,0
12,12.000000,48.429203,433.349,1.720000E-008,4.300,658.000,0
13,13.000000,50.671437,433.275,1.840000E-008,4.600,669.000,0
14,14.000000,52.913267,433.192,2.080000E-008,5.200,659.000,0
15,15.000000,55.154715,433.127,1.640000E-008,4.100,672.000,0
16,16.000000,57.395844,433.069,1.480000E-008,3.700,659.000,0
17,17.000000,59.636692,433.019,1.280000E-008,3.200,658.000,0
18,18.000000,61.877268,432.964,1.400000E-008,3.500,647.000,0
19,19.000000,64.117556,432.908,1.440000E-008,3.600,637.000,0
20,20.000000,66.357574,432.859,1.240000E-008,3.100,654.000,0
21,21.000000,68.597363,432.819,1.040000E-008,2.600,677.000,0
22,22.000000,70.836939,432.777,1.080000E-008,2.700,648.000,0
23,23.000000,73.076311,432.740,9.600000E-009,2.400,642.000,0
24,24.000000,75.315499,432.706,8.800000E-009,2.200,645.000,0
25,25.000000,77.554524,432.677,7.600000E-009,1.900,620.000,0
26,26.000000,79.793393,432.646,8.000000E-009,2.000,615.000,0
27,27.000000,82.032096,432.612,8.800000E-009,2.200,599.000,0
28,28.000000,84.270609,432.573,1.040000E-008,2.600,585.000,0
29,29.000000,86.508916,432.533,1.040000E-008,2.600,572.000,0
30,30.000000,88.747026,432.496,9.600000E-009,2.400,566.000,0
31,31.000000,90.984947,432.460,9.600000E-009,2.400,560.000,0
32,32.000000,93.222676,432.422,1.000000E-008,2.500,582.000,0
33,33.000000,95.460209,432.384,1.000000E-008,2.500,567.000,0
34,34.000000,97.697527,432.339,1.200000E-008,3.000,566.000,0
35,35.000000,99.934611,432.294,1.200000E-008,3.000,571.000,0
36,36.000000,102.171473,432.253,1.080000E-008,2.700,571.000,0
37,37.000000,104.408119,432.210,1.160000E-008,2.900,564.000,0
38,38.000000,106.644541,432.167,1.160000E-008,2.900,574.000,0
39,39.000000,108.880704,432.110,1.520000E-008,3.800,549.000,0
40,40.000000,111.116583,432.057,1.440000E-008,3.600,538.000,0
41,41.000000,113.352202,432.010,1.280000E-008,3.200,532.000,0
42,42.000000,115.587583,431.965,1.200000E-008,3.000,542.000,0
43,43.000000,117.822729,431.918,1.280000E-008,3.200,540.000,0
44,44.000000,120.057621,431.867,1.400000E-008,3.500,546.000,0
45,45.000000,122.292229,431.809,1.600000E-008,4.000,538.000,0
46,46.000000,124.526554,431.758,1.400000E-008,3.500,541.000,0
47,47.000000,126.760620,431.709,1.360000E-008,3.400,544.000,0
48,48.000000,128.994431,431.659,1.360000E-008,3.400,539.000,0
49,49.000000,131.227973,431.605,1.520000E-008,3.800,536.000,0
50,50.000000,133.461221,431.546,1.640000E-008,4.100,525.000,0
51,51.000000,135.694195,431.499,1.320000E-008,3.300,521.000,0
52,52.000000,137.926914,431.447,1.440000E-008,3.600,515.000,0
53,53.000000,140.159349,431.389,1.640000E-008,4.100,517.000,0
54,54.000000,142.391487,431.332,1.600000E-008,4.000,525.000,0
55,55.000000,144.623332,431.276,1.600000E-008,4.000,514.000,0
56,56.000000,146.854875,431.215,1.720000E-008,4.300,498.000,0
57,57.000000,149.086098,431.152,1.800000E-008,4.500,496.000,0
58,58.000000,151.317003,431.092,1.720000E-008,4.300,506.000,0
59,59.000000,153.547573,431.023,2.000000E-008,,,1
60,60.000000,155.777810,430.964,1.720000E-008,4.300,475.000,0
61,61.000000,158.007725,430.899,1.880000E-008,4.700,475.000,0
62,62.000000,160.237281,430.825,2.160000E-008,5.400,459.000,0
63,63.000000,162.466494,430.766,1.720000E-008,4.300,469.000,0
64,64.000000,164.695375,430.697,2.040000E-008,5.100,461.000,0
65,65.000000,166.923873,430.618,2.320000E-008,5.800,458.000,0
66,66.000000,169.151994,430.551,2.000000E-008,5.000,462.000,0
67,67.000000,171.379754,430.478,2.160000E-008,5.400,464.000,0
68,68.000000,173.607122,430.400,2.360000E-008,5.900,472.000,0
69,69.000000,175.834095,430.325,2.240000E-008,5.600,478.000,0
70,70.000000,178.060690,430.254,2.160000E-008,5.400,470.000,0
71,71.000000,180.286908,430.179,2.280000E-008,5.700,456.000,0
72,72.000000,182.512762,430.114,2.000000E-008,,,1
