hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,468.000,2.000000E-008,,,0
1,1.000000,23.920875,467.669,2.000000E-008,,,0
2,2.000000,26.340044,467.341,2.000000E-008,,,0
3,3.000000,28.757523,467.016,2.000000E-008,,,0
4,4.000000,31.173329,466.694,2.000000E-008,,,0
5,5.000000,33.587478,466.375,2.000000E-008,,,0
6,6.000000,35.999985,466.059,2.000000E-008,,,0
7,7.000000,38.410867,465.747,2.000000E-008,,,0
8,8.000000,40.820137,465.437,2.000000E-008,,,0
9,9.000000,43.227813,465.130,2.000000E-008,,,0
10,10.000000,45.633908,464.826,2.000000E-008,,,0
11,11.000000,48.038437,464.525,2.000000E-008,,,0
12,12.000000,50.441416,464.227,2.000000E-008,,,0
13,13.000000,52.842857,463.931,2.000000E-008,,,0
14,14.000000,55.242775,463.638,2.000000E-008,,,0
15,15.000000,57.641185,463.348,2.000000E-008,,,0
16,16.000000,60.038099,463.060,2.000000E-008,,,0
17,17.000000,62.433532,462.775,2.000000E-008,,,0
18,18.000000,64.827497,462.493,2.000000E-008,,,0
19,19.000000,67.220006,462.213,2.000000E-008,,,0
20,20.000000,69.611074,461.935,2.000000E-008,,,0
21,21.000000,72.000712,461.660,2.000000E-008,,,0
22,22.000000,74.388934,461.388,2.000000E-008,,,0
23,23.000000,76.775752,461.118,2.000000E-008,,,0
24,24.000000,79.161178,460.850,2.000000E-008,,,0
25,25.000000,81.545224,460.584,2.000000E-008,,,0
26,26.000000,83.927903,460.321,2.000000E-008,,,0
27,27.000000,86.309226,460.060,2.000000E-008,,,0
28,28.000000,88.689206,459.802,2.000000E-008,,,0
29,29.000000,91.067853,459.545,2.000000E-008,,,0
30,30.000000,93.445178,459.291,2.000000E-008,,,0
31,31.000000,95.821194,459.039,2.000000E-008,,,0
32,32.000000,98.195912,458.789,2.000000E-008,,,0
33,33.000000,100.569341,458.542,2.000000E-008,,,0
34,34.000000,102.941494,458.296,2.000000E-008,,,0
35,35.000000,105.312381,458.052,2.000000E-008,,,0
36,36.000000,107.682012,457.811,2.000000E-008,,,0
37,37.000000,110.050398,457.571,2.000000E-008,,,0
38,38.000000,112.417549,457.333,2.000000E-008,,,0
39,39.000000,114.783475,457.098,2.000000E-008,,,0
40,40.000000,117.148187,456.864,2.000000E-008,,,0
41,41.000000,119.511693,456.632,2.000000E-008,,,0
42,42.000000,121.874005,456.402,2.000000E-008,,,0
43,43.000000,124.235132,456.174,2.000000E-008,,,0
44,44.000000,126.595083,455.948,2.000000E-008,,,0
45,45.000000,128.953868,455.723,2.000000E-008,,,0
46,46.000000,131.311496,455.500,2.000000E-008,,,0
47,47.000000,133.667976,455.280,2.000000E-008,,,0
48,48.000000,136.023318,455.060,2.000000E-008,,,0
49,49.000000,138.377530,454.843,2.000000E-008,,,0
50,50.000000,140.730622,454.627,2.000000E-008,,,0
51,51.000000,143.082602,454.413,2.000000E-008,,,0
52,52.000000,145.433479,454.201,2.000000E-008,,,0
53,53.000000,147.783261,453.990,2.000000E-008,,,0
54,54.000000,150.131957,453.781,2.000000E-008,,,0
55,55.000000,152.479575,453.574,2.000000E-008,,,0
56,56.000000,154.826124,453.368,2.000000E-008,,,0
57,57.000000,157.171612,453.164,2.000000E-008,,,0
58,58.000000,159.516047,452.961,2.000000E-008,,,0
59,59.000000,161.859437,452.760,2.000000E-008,,,0
60,60.000000,164.201790,452.560,2.000000E-008,,,0
61,61.000000,166.543114,452.362,2.000000E-008,,,0
62,62.000000,168.883416,452.165,2.000000E-008,,,0
63,63.000000,171.222704,451.970,2.000000E-008,,,0
64,64.000000,173.560986,451.776,2.000000E-008,,,0
65,65.000000,175.898269,451.584,2.000000E-008,,,0
66,66.000000,178.234561,451.393,2.000000E-008,,,0
67,67.000000,180.569868,451.204,2.000000E-008,,,0
68,68.000000,182.904199,451.016,2.000000E-008,,,0
69,69.000000,185.237560,450.829,2.000000E-008,,,0
70,70.000000,187.569959,450.643,2.000000E-008,,,0
71,71.000000,189.901402,450.459,2.000000E-008,,,0
72,72.000000,192.231896,450.277,2.000000E-008,,,0
