hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,453.000,2.000000E-008,,,0
1,1.000000,23.843592,452.799,2.000000E-008,,,0
2,2.000000,26.186145,452.599,2.000000E-008,,,0
3,3.000000,28.527668,452.400,2.000000E-008,,,0
4,4.000000,30.868167,452.203,2.000000E-008,,,0
5,5.000000,33.207651,452.008,2.000000E-008,,,0
6,6.000000,35.546128,451.814,2.000000E-008,,,0
7,7.000000,37.883604,451.621,2.000000E-008,,,0
8,8.000000,40.220087,451.430,2.000000E-008,,,0
9,9.000000,42.555585,451.240,2.000000E-008,,,0
10,10.000000,44.890105,451.052,2.000000E-008,,,0
11,11.000000,47.223653,450.865,2.000000E-008,,,0
12,12.000000,49.556238,450.679,2.000000E-008,,,0
13,13.000000,51.887866,450.495,2.000000E-008,,,0
14,14.000000,54.218543,450.312,2.000000E-008,,,0
15,15.000000,56.548278,450.131,2.000000E-008,,,0
16,16.000000,58.877076,449.950,2.000000E-008,,,0
17,17.000000,61.204945,449.771,2.000000E-008,,,0
18,18.000000,63.531891,449.594,2.000000E-008,,,0
19,19.000000,65.857920,449.417,2.000000E-008,,,0
20,20.000000,68.183040,449.242,2.000000E-008,,,0
21,21.000000,70.507256,449.068,2.000000E-008,,,0
22,22.000000,72.830575,448.895,2.000000E-008,,,0
23,23.000000,75.153003,448.724,2.000000E-008,,,0
24,24.000000,77.474547,448.553,2.000000E-008,,,0
25,25.000000,79.795213,448.384,2.000000E-008,,,0
26,26.000000,82.115006,448.216,2.000000E-008,,,0
27,27.000000,84.433934,448.049,2.000000E-008,,,0
28,28.000000,86.752001,447.884,2.000000E-008,,,0
29,29.000000,89.069213,447.719,2.000000E-008,,,0
30,30.000000,91.385578,447.556,2.000000E-008,,,0
31,31.000000,93.701099,447.394,2.000000E-008,,,0
32,32.000000,96.015784,447.232,2.000000E-008,,,0
33,33.000000,98.329638,447.072,2.000000E-008,,,0
34,34.000000,100.642666,446.913,2.000000E-008,,,0
35,35.000000,102.954874,446.755,2.000000E-008,,,0
36,36.000000,105.266268,446.598,2.000000E-008,,,0
37,37.000000,107.576853,446.443,2.000000E-008,,,0
38,38.000000,109.886634,446.288,2.000000E-008,,,0
39,39.000000,112.195617,446.134,2.000000E-008,,,0
40,40.000000,114.503806,445.981,2.000000E-008,,,0
41,41.000000,116.811209,445.830,2.000000E-008,,,0
42,42.000000,119.117828,445.679,2.000000E-008,,,0
43,43.000000,121.423670,445.529,2.000000E-008,,,0
44,44.000000,123.728740,445.380,2.000000E-008,,,0
45,45.000000,126.033043,445.233,2.000000E-008,,,0
46,46.000000,128.336583,445.086,2.000000E-008,,,0
47,47.000000,130.639366,444.940,2.000000E-008,,,0
48,48.000000,132.941396,444.795,2.000000E-008,,,0
49,49.000000,135.242679,444.651,2.000000E-008,,,0
50,50.000000,137.543219,444.508,2.000000E-008,,,0
51,51.000000,139.843021,444.366,2.000000E-008,,,0
52,52.000000,142.142090,444.224,2.000000E-008,,,0
53,53.000000,144.440430,444.084,2.000000E-008,,,0
54,54.000000,146.738045,443.945,2.000000E-008,,,0
55,55.000000,149.034942,443.806,2.000000E-008,,,0
56,56.000000,151.331123,443.668,2.000000E-008,,,0
57,57.000000,153.626594,443.531,2.000000E-008,,,0
58,58.000000,155.921359,443.395,2.000000E-008,,,0
59,59.000000,158.215422,443.260,2.000000E-008,,,0
60,60.000000,160.508789,443.126,2.000000E-008,,,0
61,61.000000,162.801462,442.992,2.000000E-008,,,0
62,62.000000,165.093446,442.860,2.000000E-008,,,0
63,63.000000,167.384746,442.728,2.000000E-008,,,0
64,64.000000,169.675366,442.597,2.000000E-008,,,0
65,65.000000,171.965310,442.467,2.000000E-008,,,0
66,66.000000,174.254582,442.337,2.000000E-008,,,0
67,67.000000,176.543186,442.208,2.000000E-008,,,0
68,68.000000,178.831126,442.081,2.000000E-008,,,0
69,69.000000,181.118407,441.953,2.000000E-008,,,0
70,70.000000,183.405032,441.827,2.000000E-008,,,0
71,71.000000,185.691005,441.702,2.000000E-008,,,0
72,72.000000,187.976330,441.577,2.000000E-008,,,0
