hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,505.000,2.000000E-008,,,0
1,1.000000,24.111152,504.212,2.000000E-008,,,0
2,2.000000,26.718257,503.436,2.000000E-008,,,0
3,3.000000,29.321376,502.671,2.000000E-008,,,0
4,4.000000,31.920568,501.918,2.000000E-008,,,0
5,5.000000,34.515890,501.176,2.000000E-008,,,0
6,6.000000,37.107397,500.444,2.000000E-008,,,0
7,7.000000,39.695146,499.723,2.000000E-008,,,0
8,8.000000,42.279189,499.012,2.000000E-008,,,0
9,9.000000,44.859580,498.311,2.000000E-008,,,0
10,10.000000,47.436370,497.620,2.000000E-008,,,0
11,11.000000,50.009609,496.939,2.000000E-008,,,0
12,12.000000,52.579347,496.267,2.000000E-008,,,0
13,13.000000,55.145632,495.604,2.000000E-008,,,0
14,14.000000,57.708511,494.950,2.000000E-008,,,0
15,15.000000,60.268032,494.306,2.000000E-008,,,0
16,16.000000,62.824239,493.670,2.000000E-008,,,0
17,17.000000,65.377177,493.042,2.000000E-008,,,0
18,18.000000,67.926889,492.423,2.000000E-008,,,0
19,19.000000,70.473419,491.812,2.000000E-008,,,0
20,20.000000,73.016809,491.209,2.000000E-008,,,0
21,21.000000,75.557098,490.614,2.000000E-008,,,0
22,22.000000,78.094329,490.027,2.000000E-008,,,0
23,23.000000,80.628540,489.447,2.000000E-008,,,0
24,24.000000,83.159770,488.875,2.000000E-008,,,0
25,25.000000,85.688056,488.310,2.000000E-008,,,0
26,26.000000,88.213438,487.752,2.000000E-008,,,0
27,27.000000,90.735950,487.201,2.000000E-008,,,0
28,28.000000,93.255629,486.657,2.000000E-008,,,0
29,29.000000,95.772511,486.119,2.000000E-008,,,0
30,30.000000,98.286629,485.589,2.000000E-008,,,0
31,31.000000,100.798018,485.064,2.000000E-008,,,0
32,32.000000,103.306710,484.547,2.000000E-008,,,0
33,33.000000,105.812740,484.035,2.000000E-008,,,0
34,34.000000,108.316138,483.530,2.000000E-008,,,0
35,35.000000,110.816937,483.030,2.000000E-008,,,0
36,36.000000,113.315168,482.537,2.000000E-008,,,0
37,37.000000,115.810860,482.049,2.000000E-008,,,0
38,38.000000,118.304044,481.567,2.000000E-008,,,0
39,39.000000,120.794749,481.091,2.000000E-008,,,0
40,40.000000,123.283004,480.620,2.000000E-008,,,0
41,41.000000,125.768837,480.155,2.000000E-008,,,0
42,42.000000,128.252277,479.695,2.000000E-008,,,0
43,43.000000,130.733350,479.240,2.000000E-008,,,0
44,44.000000,133.212084,478.791,2.000000E-008,,,0
45,45.000000,135.688505,478.347,2.000000E-008,,,0
46,46.000000,138.162639,477.907,2.000000E-008,,,0
47,47.000000,140.634511,477.472,2.000000E-008,,,0
48,48.000000,143.104147,477.043,2.000000E-008,,,0
49,49.000000,145.571572,476.618,2.000000E-008,,,0
50,50.000000,148.036810,476.197,2.000000E-008,,,0
51,51.000000,150.499884,475.782,2.000000E-008,,,0
52,52.000000,152.960819,475.370,2.000000E-008,,,0
53,53.000000,155.419637,474.964,2.000000E-008,,,0
54,54.000000,157.876362,474.561,2.000000E-008,,,0
55,55.000000,160.331015,474.163,2.000000E-008,,,0
56,56.000000,162.783619,473.769,2.000000E-008,,,0
57,57.000000,165.234195,473.379,2.000000E-008,,,0
58,58.000000,167.682766,472.994,2.000000E-008,,,0
59,59.000000,170.129351,472.612,2.000000E-008,,,0
60,60.000000,172.573971,472.234,2.000000E-008,,,0
61,61.000000,175.016648,471.861,2.000000E-008,,,0
62,62.000000,177.457401,471.491,2.000000E-008,,,0
63,63.000000,179.896249,471.125,2.000000E-008,,,0
64,64.000000,182.333213,470.762,2.000000E-008,,,0
65,65.000000,184.768311,470.404,2.000000E-008,,,0
66,66.000000,187.201562,470.049,2.000000E-008,,,0
67,67.000000,189.632985,469.697,2.000000E-008,,,0
68,68.000000,192.062598,469.349,2.000000E-008,,,0
69,69.000000,194.490420,469.004,2.000000E-008,,,0
70,70.000000,196.916467,468.663,2.000000E-008,,,0
71,71.000000,199.340758,468.326,2.000000E-008,,,0
72,72.000000,201.763309,467.991,2.000000E-008,,,0
