hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,622.000,3.608019E-009,1.984,369.400,0
1,1.000000,24.716515,621.184,4.616931E-009,2.539,385.106,0
2,2.000000,27.928830,620.377,4.596826E-009,2.528,366.042,0
3,3.000000,31.136651,619.447,5.343878E-009,2.939,375.661,0
4,4.000000,34.339766,618.558,5.147190E-009,2.831,381.057,0
5,5.000000,37.535313,616.527,1.192193E-008,6.557,392.404,0
6,6.000000,40.720650,614.612,1.144986E-008,6.297,449.314,0
7,7.000000,43.896324,612.791,1.107213E-008,6.090,466.591,0
8,8.000000,47.052969,607.300,3.458000E-008,19.019,455.845,0
9,9.000000,50.187902,604.366,1.923868E-008,10.581,438.138,0
10,10.000000,53.303058,599.678,3.190845E-008,17.550,437.095,0
11,11.000000,56.394022,595.016,3.325718E-008,18.291,433.767,0
12,12.000000,59.470661,594.106,6.676166E-009,3.672,433.663,0
13,13.000000,62.534597,590.133,2.990781E-008,16.449,423.280,0
14,14.000000,65.585292,588.963,9.041627E-009,4.973,410.204,0
15,15.000000,68.628009,587.053,1.500970E-008,8.255,404.205,0
16,16.000000,71.660019,584.828,1.788081E-008,9.834,410.800,0
17,17.000000,74.679407,582.178,2.185822E-008,12.022,420.446,0
18,18.000000,77.687751,580.552,1.373710E-008,7.555,426.369,0
19,19.000000,80.688693,579.316,1.060490E-008,5.833,420.754,0
20,20.000000,83.681489,577.407,1.666618E-008,9.166,435.501,0
21,21.000000,86.663533,575.163,2.005948E-008,11.033,451.808,0
22,22.000000,89.632891,572.508,2.440743E-008,13.424,470.018,0
23,23.000000,92.592517,571.390,1.050312E-008,5.777,495.216,0
24,24.000000,95.547505,570.714,6.416367E-009,3.529,528.168,0
25,25.000000,98.494950,568.484,2.153961E-008,11.847,615.852,0
26,26.000000,101.434624,567.701,7.691432E-009,4.230,576.095,0
27,27.000000,104.368239,566.146,1.550791E-008,8.529,593.651,0
28,28.000000,107.293604,564.513,1.659162E-008,9.125,592.470,0
29,29.000000,110.211309,563.184,1.375739E-008,7.567,589.386,0
30,30.000000,113.123895,562.532,6.826139E-009,3.754,574.010,0
31,31.000000,116.034013,562.229,3.188639E-009,1.754,606.930,0
32,32.000000,118.942398,561.862,3.885040E-009,2.137,612.255,0
33,33.000000,121.848918,561.508,3.755625E-009,2.066,625.028,0
34,34.000000,124.751623,560.390,1.199831E-008,6.599,630.040,0
35,35.000000,127.648689,559.329,1.152807E-008,6.340,630.433,0
36,36.000000,130.542781,559.238,1.000000E-009,0.271,681.123,0
37,37.000000,133.436366,559.133,1.148390E-009,0.632,684.426,0
38,38.000000,136.328526,558.688,4.898555E-009,2.694,679.220,0
39,39.000000,139.219214,558.563,1.371712E-009,0.754,678.042,0
40,40.000000,142.108505,558.148,4.600554E-009,2.530,676.835,0
41,41.000000,144.996183,557.940,2.314513E-009,1.273,659.487,0
42,42.000000,147.882791,557.734,2.294469E-009,1.262,655.851,0
43,43.000000,150.765923,556.599,1.276189E-008,7.019,670.670,0
44,44.000000,153.645658,556.418,2.050026E-009,1.128,645.166,0
45,45.000000,156.524565,556.279,1.582915E-009,0.871,658.517,0
46,46.000000,159.401902,555.812,5.327313E-009,2.930,665.647,0
47,47.000000,162.277556,555.628,2.109678E-009,1.160,638.982,0
48,48.000000,165.152461,555.523,1.205637E-009,0.663,649.140,0
49,49.000000,168.026870,555.436,1.000000E-009,0.260,662.547,0
50,50.000000,170.900828,555.349,1.000000E-009,0.497,647.805,0
51,51.000000,173.773285,554.856,5.691545E-009,3.130,649.447,0
52,52.000000,176.643273,554.395,5.358718E-009,2.947,665.331,0
53,53.000000,179.511820,554.298,1.123643E-009,0.618,665.223,0
54,54.000000,182.378695,553.749,6.430473E-009,3.537,648.252,0
55,55.000000,185.243736,553.589,1.882152E-009,1.035,623.350,0
56,56.000000,188.107313,553.184,4.790664E-009,2.635,635.446,0
57,57.000000,190.968721,552.751,5.134295E-009,2.824,616.576,0
58,58.000000,193.828424,552.524,2.703103E-009,1.487,787.791,0
59,59.000000,196.684140,551.214,1.578481E-008,8.682,757.247,0
60,60.000000,199.536112,551.074,1.703431E-009,0.937,772.389,0
61,61.000000,202.387510,550.992,1.000000E-009,0.414,695.301,0
62,62.000000,205.238483,550.909,1.000000E-009,0.485,715.862,0
63,63.000000,208.089011,550.820,1.093730E-009,0.602,715.917,0
64,64.000000,210.939047,550.719,1.231212E-009,0.677,694.877,0
65,65.000000,213.788474,550.584,1.648074E-009,0.906,689.659,0
66,65.425292,215.000000,550.521,1.839753E-009,1.012,682.334,0
