hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,1056.000,2.000000E-008,,,0
1,1.000000,26.886696,1026.413,2.000000E-008,,,0
2,2.000000,32.127048,999.380,2.000000E-008,,,0
3,3.000000,37.233425,974.584,2.000000E-008,,,0
4,4.000000,42.216693,951.758,2.000000E-008,,,0
5,5.000000,47.086445,930.676,2.000000E-008,,,0
6,6.000000,51.851198,911.145,2.000000E-008,,,0
7,7.000000,56.518543,893.002,2.000000E-008,,,0
8,8.000000,61.095276,876.102,2.000000E-008,,,0
9,9.000000,65.587507,860.322,2.000000E-008,,,0
10,10.000000,70.000747,845.555,2.000000E-008,,,0
11,11.000000,74.339985,831.706,2.000000E-008,,,0
12,12.000000,78.609754,818.692,2.000000E-008,,,0
13,13.000000,82.814179,806.440,2.000000E-008,,,0
14,14.000000,86.957031,794.884,2.000000E-008,,,0
15,15.000000,91.041763,783.967,2.000000E-008,,,0
16,16.000000,95.071545,773.638,2.000000E-008,,,0
17,17.000000,99.049295,763.849,2.000000E-008,,,0
18,18.000000,102.977704,754.561,2.000000E-008,,,0
19,19.000000,106.859260,745.735,2.000000E-008,,,0
20,20.000000,110.696268,737.338,2.000000E-008,,,0
21,21.000000,114.490865,729.338,2.000000E-008,,,0
22,22.000000,118.245041,721.710,2.000000E-008,,,0
23,23.000000,121.960645,714.427,2.000000E-008,,,0
24,24.000000,125.639406,707.466,2.000000E-008,,,0
25,25.000000,129.282937,700.807,2.000000E-008,,,0
26,26.000000,132.892747,694.430,2.000000E-008,,,0
27,27.000000,136.470252,688.318,2.000000E-008,,,0
28,28.000000,140.016779,682.455,2.000000E-008,,,0
29,29.000000,143.533576,676.825,2.000000E-008,,,0
30,30.000000,147.021816,671.415,2.000000E-008,,,0
31,31.000000,150.482605,666.213,2.000000E-008,,,0
32,32.000000,153.916985,661.206,2.000000E-008,,,0
33,33.000000,157.325939,656.385,2.000000E-008,,,0
34,34.000000,160.710400,651.738,2.000000E-008,,,0
35,35.000000,164.071245,647.256,2.000000E-008,,,0
36,36.000000,167.409310,642.931,2.000000E-008,,,0
37,37.000000,170.725383,638.755,2.000000E-008,,,0
38,38.000000,174.020215,634.720,2.000000E-008,,,0
39,39.000000,177.294518,630.819,2.000000E-008,,,0
40,40.000000,180.548968,627.046,2.000000E-008,,,0
41,41.000000,183.784209,623.394,2.000000E-008,,,0
42,42.000000,187.000854,619.858,2.000000E-008,,,0
43,43.000000,190.199488,616.432,2.000000E-008,,,0
44,44.000000,193.380668,613.111,2.000000E-008,,,0
45,45.000000,196.544924,609.890,2.000000E-008,,,0
46,46.000000,199.692765,606.766,2.000000E-008,,,0
47,47.000000,202.824676,603.733,2.000000E-008,,,0
48,48.000000,205.941121,600.787,2.000000E-008,,,0
49,49.000000,209.042544,597.926,2.000000E-008,,,0
50,50.000000,212.129370,595.145,2.000000E-008,,,0
51,50.934256,215.000000,592.619,2.000000E-008,,,0
