hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,470.000,2.000000E-008,,,0
1,1.000000,23.931173,469.649,2.000000E-008,,,0
2,2.000000,26.360539,469.301,2.000000E-008,,,0
3,3.000000,28.788115,468.957,2.000000E-008,,,0
4,4.000000,31.213920,468.617,2.000000E-008,,,0
5,5.000000,33.637970,468.279,2.000000E-008,,,0
6,6.000000,36.060284,467.945,2.000000E-008,,,0
7,7.000000,38.480877,467.615,2.000000E-008,,,0
8,8.000000,40.899767,467.287,2.000000E-008,,,0
9,9.000000,43.316970,466.963,2.000000E-008,,,0
10,10.000000,45.732503,466.641,2.000000E-008,,,0
11,11.000000,48.146381,466.323,2.000000E-008,,,0
12,12.000000,50.558620,466.008,2.000000E-008,,,0
13,13.000000,52.969236,465.696,2.000000E-008,,,0
14,14.000000,55.378243,465.386,2.000000E-008,,,0
15,15.000000,57.785658,465.080,2.000000E-008,,,0
16,16.000000,60.191495,464.776,2.000000E-008,,,0
17,17.000000,62.595768,464.476,2.000000E-008,,,0
18,18.000000,64.998493,464.178,2.000000E-008,,,0
19,19.000000,67.399683,463.883,2.000000E-008,,,0
20,20.000000,69.799352,463.590,2.000000E-008,,,0
21,21.000000,72.197515,463.300,2.000000E-008,,,0
22,22.000000,74.594185,463.013,2.000000E-008,,,0
23,23.000000,76.989376,462.729,2.000000E-008,,,0
24,24.000000,79.383101,462.446,2.000000E-008,,,0
25,25.000000,81.775372,462.167,2.000000E-008,,,0
26,26.000000,84.166204,461.890,2.000000E-008,,,0
27,27.000000,86.555609,461.615,2.000000E-008,,,0
28,28.000000,88.943599,461.343,2.000000E-008,,,0
29,29.000000,91.330187,461.073,2.000000E-008,,,0
30,30.000000,93.715386,460.806,2.000000E-008,,,0
31,31.000000,96.099207,460.541,2.000000E-008,,,0
32,32.000000,98.481662,460.278,2.000000E-008,,,0
33,33.000000,100.862764,460.018,2.000000E-008,,,0
34,34.000000,103.242523,459.760,2.000000E-008,,,0
35,35.000000,105.620952,459.504,2.000000E-008,,,0
36,36.000000,107.998062,459.250,2.000000E-008,,,0
37,37.000000,110.373864,458.998,2.000000E-008,,,0
38,38.000000,112.748369,458.748,2.000000E-008,,,0
39,39.000000,115.121588,458.501,2.000000E-008,,,0
40,40.000000,117.493532,458.256,2.000000E-008,,,0
41,41.000000,119.864211,458.012,2.000000E-008,,,0
42,42.000000,122.233637,457.771,2.000000E-008,,,0
43,43.000000,124.601819,457.532,2.000000E-008,,,0
44,44.000000,126.968768,457.294,2.000000E-008,,,0
45,45.000000,129.334494,457.059,2.000000E-008,,,0
46,46.000000,131.699007,456.826,2.000000E-008,,,0
47,47.000000,134.062317,456.594,2.000000E-008,,,0
48,48.000000,136.424434,456.364,2.000000E-008,,,0
49,49.000000,138.785366,456.137,2.000000E-008,,,0
50,50.000000,141.145125,455.911,2.000000E-008,,,0
51,51.000000,143.503719,455.686,2.000000E-008,,,0
52,52.000000,145.861158,455.464,2.000000E-008,,,0
53,53.000000,148.217451,455.243,2.000000E-008,,,0
54,54.000000,150.572606,455.025,2.000000E-008,,,0
55,55.000000,152.926634,454.807,2.000000E-008,,,0
56,56.000000,155.279542,454.592,2.000000E-008,,,0
57,57.000000,157.631340,454.378,2.000000E-008,,,0
58,58.000000,159.982036,454.166,2.000000E-008,,,0
59,59.000000,162.331639,453.956,2.000000E-008,,,0
60,60.000000,164.680158,453.747,2.000000E-008,,,0
61,61.000000,167.027600,453.540,2.000000E-008,,,0
62,62.000000,169.373974,453.334,2.000000E-008,,,0
63,63.000000,171.719289,453.130,2.000000E-008,,,0
64,64.000000,174.063551,452.928,2.000000E-008,,,0
65,65.000000,176.406770,452.727,2.000000E-008,,,0
66,66.000000,178.748953,452.527,2.000000E-008,,,0
67,67.000000,181.090109,452.329,2.000000E-008,,,0
68,68.000000,183.430243,452.133,2.000000E-008,,,0
69,69.000000,185.769366,451.938,2.000000E-008,,,0
70,70.000000,188.107483,451.745,2.000000E-008,,,0
71,71.000000,190.444603,451.552,2.000000E-008,,,0
72,72.000000,192.780732,451.362,2.000000E-008,,,0
