hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,434.000,8.000000E-009,4.000,610.000,0
1,1.000000,23.745710,433.967,8.000000E-009,4.000,595.000,0
2,2.000000,25.991249,433.934,7.800000E-009,3.900,583.000,0
3,3.000000,28.236628,433.905,7.200000E-009,3.600,577.000,0
4,4.000000,30.481863,433.879,6.200000E-009,3.100,567.000,0
5,5.000000,32.726979,433.858,5.000000E-009,2.500,579.000,0
6,6.000000,34.971981,433.835,5.600000E-009,2.800,599.000,0
7,7.000000,37.216864,433.812,5.600000E-009,2.800,604.000,0
8,8.000000,39.461624,433.787,6.000000E-009,3.000,623.000,0
9,9.000000,41.706258,433.764,5.800000E-009,2.900,637.000,0
10,10.000000,43.950767,433.739,6.000000E-009,3.000,644.000,0
11,11.000000,46.195127,433.706,8.000000E-009,4.000,653.000,0
12,12.000000,48.439311,433.671,8.600000E-009,4.300,658.000,0
13,13.000000,50.683308,433.634,9.200000E-009,4.600,669.000,0
14,14.000000,52.927098,433.591,1.040000E-008,5.200,659.000,0
15,15.000000,55.170693,433.558,8.200000E-009,4.100,672.000,0
16,16.000000,57.414124,433.528,7.400000E-009,3.700,659.000,0
17,17.000000,59.657410,433.502,6.400000E-009,3.200,658.000,0
18,18.000000,61.900557,433.474,7.000000E-009,3.500,647.000,0
19,19.000000,64.143555,433.445,7.200000E-009,3.600,637.000,0
20,20.000000,66.386414,433.420,6.200000E-009,3.100,654.000,0
21,21.000000,68.629154,433.399,5.200000E-009,2.600,677.000,0
22,22.000000,70.871784,433.377,5.400000E-009,2.700,648.000,0
23,23.000000,73.114308,433.358,4.800000E-009,2.400,642.000,0
24,24.000000,75.356736,433.341,4.400000E-009,2.200,645.000,0
25,25.000000,77.599080,433.325,3.800000E-009,1.900,620.000,0
26,26.000000,79.841343,433.309,4.000000E-009,2.000,615.000,0
27,27.000000,82.083519,433.292,4.400000E-009,2.200,599.000,0
28,28.000000,84.325596,433.271,5.200000E-009,2.600,585.000,0
29,29.000000,86.567566,433.250,5.200000E-009,2.600,572.000,0
30,30.000000,88.809433,433.231,4.800000E-009,2.400,566.000,0
31,31.000000,91.051201,433.212,4.800000E-009,2.400,560.000,0
32,32.000000,93.292869,433.192,5.000000E-009,2.500,582.000,0
33,33.000000,95.534434,433.173,5.000000E-009,2.500,567.000,0
34,34.000000,97.775886,433.149,6.000000E-009,3.000,566.000,0
35,35.000000,100.017215,433.125,6.000000E-009,3.000,571.000,0
36,36.000000,102.258428,433.104,5.400000E-009,2.700,571.000,0
37,37.000000,104.499527,433.081,5.800000E-009,2.900,564.000,0
38,38.000000,106.740507,433.058,5.800000E-009,2.900,574.000,0
39,39.000000,108.981351,433.028,7.600000E-009,3.800,549.000,0
40,40.000000,111.222044,433.000,7.200000E-009,3.600,538.000,0
41,41.000000,113.462600,432.975,6.400000E-009,3.200,532.000,0
42,42.000000,115.703030,432.951,6.000000E-009,3.000,542.000,0
43,43.000000,117.943334,432.926,6.400000E-009,3.200,540.000,0
44,44.000000,120.183504,432.899,7.000000E-009,3.500,546.000,0
45,45.000000,122.423522,432.868,8.000000E-009,4.000,538.000,0
46,46.000000,124.663389,432.841,7.000000E-009,3.500,541.000,0
47,47.000000,126.903117,432.814,6.800000E-009,3.400,544.000,0
48,48.000000,129.142709,432.788,6.800000E-009,3.400,539.000,0
49,49.000000,131.382157,432.759,7.600000E-009,3.800,536.000,0
50,50.000000,133.621447,432.727,8.200000E-009,4.100,525.000,0
51,51.000000,135.860589,432.702,6.600000E-009,3.300,521.000,0
52,52.000000,138.099594,432.674,7.200000E-009,3.600,515.000,0
53,53.000000,140.338446,432.642,8.200000E-009,4.100,517.000,0
54,54.000000,142.577137,432.612,8.000000E-009,4.000,525.000,0
55,55.000000,144.815669,432.581,8.000000E-009,4.000,514.000,0
56,56.000000,147.054037,432.548,8.600000E-009,4.300,498.000,0
57,57.000000,149.292232,432.514,9.000000E-009,4.500,496.000,0
58,58.000000,151.530253,432.481,8.600000E-009,4.300,506.000,0
59,59.000000,153.767994,432.405,2.000000E-008,,,1
60,60.000000,156.005455,432.373,8.600000E-009,4.300,475.000,0
61,61.000000,158.242739,432.338,9.400000E-009,4.700,475.000,0
62,62.000000,160.479827,432.297,1.080000E-008,5.400,459.000,0
63,63.000000,162.716727,432.265,8.600000E-009,4.300,469.000,0
64,64.000000,164.953444,432.227,1.020000E-008,5.100,461.000,0
65,65.000000,167.189951,432.183,1.160000E-008,5.800,458.000,0
66,66.000000,169.426249,432.146,1.000000E-008,5.000,462.000,0
67,67.000000,171.662347,432.106,1.080000E-008,5.400,464.000,0
68,68.000000,173.898228,432.062,1.180000E-008,5.900,472.000,0
69,69.000000,176.133888,432.021,1.120000E-008,5.600,478.000,0
70,70.000000,178.369339,431.981,1.080000E-008,5.400,470.000,0
71,71.000000,180.604578,431.939,1.140000E-008,5.700,456.000,0
72,72.000000,182.839519,431.866,2.000000E-008,,,1
