hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,1473.000,3.800000E-009,1.900,497.000,0
1,1.000000,29.079792,1456.673,4.000000E-009,2.000,497.000,0
2,2.000000,36.570268,1438.501,4.600000E-009,2.300,487.000,0
3,3.000000,43.968313,1420.943,4.600000E-009,2.300,481.000,0
4,4.000000,51.277026,1403.969,4.600000E-009,2.300,480.000,0
5,5.000000,58.497517,1386.849,4.800000E-009,2.400,466.000,0
6,6.000000,65.629142,1369.625,5.000000E-009,2.500,468.000,0
7,7.000000,72.673181,1352.992,5.000000E-009,2.500,460.000,0
8,8.000000,79.622720,1333.144,6.200000E-009,3.100,472.000,0
9,9.000000,86.471666,1314.105,6.200000E-009,3.100,463.000,0
10,10.000000,93.224083,1295.827,6.200000E-009,3.100,444.000,0
11,11.000000,99.885250,1278.822,6.000000E-009,3.000,434.000,0
12,12.000000,106.461480,1262.987,5.800000E-009,2.900,430.000,0
13,13.000000,112.957230,1247.712,5.800000E-009,2.900,430.000,0
14,14.000000,119.376632,1233.468,5.600000E-009,2.800,424.000,0
15,15.000000,125.723556,1219.695,5.600000E-009,2.800,418.000,0
16,16.000000,132.002828,1207.307,5.200000E-009,2.600,416.000,0
17,17.000000,138.217769,1194.833,5.400000E-009,2.700,430.000,0
18,18.000000,144.370304,1183.180,5.200000E-009,2.600,428.000,0
19,19.000000,150.465659,1172.722,4.800000E-009,2.400,427.000,0
20,20.000000,156.507618,1162.540,4.800000E-009,2.400,422.000,0
21,21.000000,162.497578,1152.623,4.800000E-009,2.400,423.000,0
22,22.000000,168.435848,1142.563,5.000000E-009,2.500,418.000,0
23,23.000000,174.313700,1129.306,6.800000E-009,3.400,430.000,0
24,24.000000,180.127071,1117.624,6.200000E-009,3.100,440.000,0
25,25.000000,185.836592,1089.481,1.580000E-008,7.900,679.000,0
26,26.000000,191.277995,1016.353,4.780000E-008,23.900,1125.000,0
