hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,508.000,2.256110E-009,1.128,439.352,0
1,1.000000,24.127874,507.673,7.800000E-009,3.900,442.000,0
2,2.000000,26.754620,507.564,2.623009E-009,1.312,453.163,0
3,3.000000,29.380725,507.426,3.330064E-009,1.665,446.185,0
4,4.000000,32.006091,507.278,3.552096E-009,1.776,447.596,0
5,5.000000,34.630964,507.235,1.037917E-009,0.519,445.000,0
6,6.000000,37.255416,507.116,2.894645E-009,1.447,448.505,0
7,7.000000,39.879277,507.007,2.629801E-009,1.315,443.275,0
8,8.000000,42.502687,506.941,1.605907E-009,0.803,434.394,0
9,9.000000,45.125735,506.867,1.784198E-009,0.892,433.273,0
10,10.000000,47.748241,506.731,3.326654E-009,1.663,423.223,0
11,11.000000,50.369376,506.339,9.600000E-009,4.800,424.000,0
12,12.000000,52.989325,506.272,1.645911E-009,0.823,415.627,0
13,13.000000,55.608958,506.216,1.357535E-009,0.679,420.562,0
14,14.000000,58.228201,506.121,2.351137E-009,1.176,414.949,0
15,15.000000,60.847066,506.070,1.260844E-009,0.630,404.192,0
16,16.000000,63.465693,506.029,1.000000E-009,0.416,410.757,0
17,17.000000,66.083129,505.610,1.040000E-008,5.200,416.000,0
18,18.000000,68.699219,505.509,2.534337E-009,1.267,397.551,0
19,19.000000,71.314821,505.421,2.175006E-009,1.088,392.892,0
20,20.000000,73.929756,505.251,4.269544E-009,2.135,406.856,0
21,21.000000,76.543849,505.096,3.892134E-009,1.946,395.511,0
22,22.000000,79.157169,504.953,3.612541E-009,1.806,391.487,0
23,23.000000,81.769116,504.565,9.800000E-009,4.900,396.000,0
24,24.000000,84.379782,504.457,2.750984E-009,1.375,416.611,0
25,25.000000,86.989947,504.372,2.176287E-009,1.088,408.179,0
26,26.000000,89.599676,504.288,2.128284E-009,1.064,405.994,0
27,27.000000,92.209087,504.249,1.000000E-009,0.209,404.312,0
28,28.000000,94.818277,504.203,1.190292E-009,0.595,392.017,0
29,29.000000,97.427125,504.117,2.186038E-009,1.093,394.000,0
30,30.000000,100.035534,504.033,2.167289E-009,1.084,390.532,0
31,31.000000,102.643624,503.994,1.000000E-009,0.112,385.148,0
32,32.000000,105.251512,503.955,1.000000E-009,0.211,373.758,0
33,33.000000,107.859198,503.916,1.000000E-009,0.109,364.849,0
34,34.000000,110.466684,503.877,1.000000E-009,0.254,384.806,0
35,35.000000,113.073247,503.560,8.200000E-009,4.100,368.000,0
36,36.000000,115.678888,503.521,1.000000E-009,0.273,391.807,0
37,37.000000,118.284331,503.482,1.000000E-009,0.347,395.464,0
38,38.000000,120.889493,503.413,1.803385E-009,0.902,368.864,0
39,39.000000,123.494248,503.325,2.294408E-009,1.147,357.730,0
40,40.000000,126.098432,503.192,3.444958E-009,1.722,360.345,0
41,41.000000,128.702175,503.154,1.000000E-009,0.283,355.000,0
42,42.000000,131.305719,503.116,1.000000E-009,0.321,358.080,0
43,43.000000,133.909066,503.078,1.000000E-009,0.404,356.358,0
44,44.000000,136.512104,502.997,2.117931E-009,1.059,353.695,0
45,45.000000,139.114730,502.918,2.050646E-009,1.025,352.675,0
46,46.000000,141.716956,502.842,2.007216E-009,1.004,343.629,0
47,47.000000,144.318766,502.758,2.215102E-009,1.108,341.237,0
48,48.000000,146.920133,502.671,2.279648E-009,1.140,335.696,0
49,49.000000,149.521054,502.585,2.279568E-009,1.140,335.565,0
50,50.000000,152.121547,502.506,2.074207E-009,1.037,331.831,0
51,51.000000,154.721710,502.457,1.300179E-009,0.650,361.052,0
52,52.000000,157.321514,502.367,2.375959E-009,1.188,354.043,0
53,53.000000,159.920839,502.272,2.526296E-009,1.263,357.000,0
54,54.000000,162.519658,502.172,2.667498E-009,1.334,344.679,0
55,55.000000,165.117938,502.064,2.880874E-009,1.440,333.868,0
56,56.000000,167.715699,501.971,2.469104E-009,1.235,331.480,0
57,57.000000,170.312155,501.560,1.103214E-008,5.516,369.098,0
58,58.000000,172.906382,501.110,1.216724E-008,6.084,371.693,0
59,59.000000,175.497628,500.408,1.920000E-008,9.600,374.000,0
60,60.000000,178.086062,500.022,1.067980E-008,5.340,431.312,0
61,61.000000,180.671194,499.134,2.486900E-008,12.434,436.032,0
62,62.000000,183.252616,498.586,1.557673E-008,7.788,434.682,0
63,63.000000,185.830639,497.821,2.203346E-008,11.017,435.436,0
64,64.000000,188.404404,496.942,2.576458E-008,12.882,435.260,0
65,65.000000,190.972157,495.502,4.320000E-008,21.600,443.000,0
66,66.000000,193.534725,494.932,1.747663E-008,8.738,448.173,0
67,67.000000,196.095353,494.751,5.562663E-009,2.781,461.723,0
68,68.000000,198.653669,494.039,2.220000E-008,11.100,458.000,0
69,69.000000,201.210064,494.007,1.000000E-009,0.455,492.977,0
70,70.000000,203.765743,493.763,7.706348E-009,3.853,463.845,0
71,71.000000,206.319453,493.247,1.640000E-008,8.200,465.000,0
72,72.000000,208.870217,492.625,2.000000E-008,,,1
