hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,1084.000,1.980000E-008,9.900,391.000,0
1,1.000000,27.025736,1052.202,1.980000E-008,9.900,391.000,0
2,2.000000,32.376637,1016.588,2.460000E-008,12.300,398.000,0
3,3.000000,37.553053,984.663,2.460000E-008,12.300,408.000,0
4,4.000000,42.583376,959.914,2.100000E-008,10.500,403.000,0
5,5.000000,47.498710,940.100,1.820000E-008,9.100,415.000,0
6,6.000000,52.316637,922.229,1.760000E-008,8.800,406.000,0
7,7.000000,57.035417,901.850,2.160000E-008,10.800,410.000,0
8,8.000000,61.653225,883.169,2.140000E-008,10.700,407.000,0
9,9.000000,66.174181,864.428,2.320000E-008,11.600,398.000,0
10,10.000000,70.598037,845.651,2.520000E-008,12.600,393.000,0
11,11.000000,74.922638,826.100,2.860000E-008,14.300,400.000,0
12,12.000000,79.141521,804.860,3.420000E-008,17.100,403.000,0
13,13.000000,83.265345,789.204,2.760000E-008,13.800,445.000,0
14,14.000000,87.320133,778.079,2.100000E-008,10.500,483.000,0
15,15.000000,91.326971,770.614,1.480000E-008,7.400,506.000,0
16,16.000000,95.294191,762.773,1.620000E-008,8.100,537.000,0
17,17.000000,99.219067,754.260,1.840000E-008,9.200,529.000,0
18,18.000000,103.099104,745.448,2.000000E-008,10.000,518.000,0
19,19.000000,106.940282,739.205,1.480000E-008,7.400,497.000,0
20,20.000000,110.749315,733.024,1.520000E-008,7.600,503.000,0
21,21.000000,114.528150,727.526,1.400000E-008,7.000,504.000,0
22,22.000000,118.282533,723.559,1.040000E-008,5.200,476.000,0
23,23.000000,122.015482,719.245,1.160000E-008,5.800,481.000,0
24,24.000000,125.726033,714.902,1.200000E-008,6.000,473.000,0
25,25.000000,129.413688,710.398,1.280000E-008,6.400,501.000,0
26,26.000000,133.079249,706.359,1.180000E-008,5.900,490.000,0
27,27.000000,136.724176,702.423,1.180000E-008,5.900,492.000,0
28,28.000000,140.348998,698.587,1.180000E-008,5.900,487.000,0
29,29.000000,143.952915,694.347,1.340000E-008,6.700,494.000,0
30,30.000000,147.535360,690.287,1.320000E-008,6.600,473.000,0
31,31.000000,151.096467,686.101,1.400000E-008,7.000,477.000,0
32,32.000000,154.634879,681.520,1.580000E-008,7.900,487.000,0
33,33.000000,158.147509,676.146,1.920000E-008,9.600,488.000,0
34,34.000000,161.631753,670.552,2.080000E-008,10.400,468.000,0
35,35.000000,165.087362,665.078,2.120000E-008,10.600,466.000,0
36,36.000000,168.518027,660.896,1.680000E-008,8.400,474.000,0
37,37.000000,171.928880,657.414,1.440000E-008,7.200,474.000,0
38,38.000000,175.321349,653.792,1.540000E-008,7.700,478.000,0
39,39.000000,178.696518,650.723,1.340000E-008,6.700,470.000,0
40,40.000000,182.056917,648.081,1.180000E-008,5.900,484.000,0
41,41.000000,185.404578,645.798,1.040000E-008,5.200,481.000,0
42,42.000000,188.741424,643.898,8.800000E-009,4.400,485.000,0
43,43.000000,192.068628,642.070,8.600000E-009,4.300,485.000,0
44,44.000000,195.385580,639.938,1.020000E-008,5.100,483.000,0
45,45.000000,198.691275,637.720,1.080000E-008,5.400,484.000,0
46,46.000000,201.984353,635.065,1.320000E-008,6.600,480.000,0
47,47.000000,205.263134,632.196,1.460000E-008,7.300,471.000,0
48,48.000000,208.527547,629.510,1.400000E-008,7.000,469.000,0
49,49.000000,211.779382,627.331,1.160000E-008,5.800,471.000,0
50,49.993726,215.000000,625.316,1.100000E-008,5.500,459.000,0
