hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,300.000,1.120000E-008,5.600,355.000,0
1,1.000000,23.052486,300.036,1.000000E-009,0.330,372.437,0
2,2.000000,24.605159,300.072,1.000000E-009,0.434,368.426,0
3,3.000000,26.158018,300.108,1.000000E-009,0.354,365.097,0
4,4.000000,27.711062,300.144,1.000000E-009,0.281,364.342,0
5,5.000000,29.264652,300.319,4.880484E-009,2.440,356.176,0
6,6.000000,30.818837,300.374,1.540732E-009,0.770,352.282,0
7,7.000000,32.373616,300.548,4.893198E-009,2.447,354.459,0
8,8.000000,33.929402,300.763,6.042502E-009,3.021,346.242,0
9,9.000000,35.486324,300.987,6.334009E-009,3.167,358.690,0
10,10.000000,37.045220,301.525,1.533040E-008,7.665,359.901,0
11,11.000000,38.605762,301.624,2.841883E-009,1.421,338.151,0
12,12.000000,40.166795,301.715,2.615053E-009,1.308,341.983,0
13,13.000000,41.728212,301.772,1.636456E-009,0.818,340.600,0
14,14.000000,43.290196,301.935,4.686072E-009,2.343,338.909,0
15,15.000000,44.852788,302.007,2.090796E-009,1.045,350.534,0
16,16.000000,46.415697,302.057,1.459037E-009,0.730,347.406,0
17,17.000000,47.980463,302.723,1.940714E-008,9.704,360.070,0
18,18.000000,49.547042,302.760,1.084630E-009,0.542,379.239,0
19,19.000000,51.114128,302.918,4.661166E-009,2.331,368.324,0
20,20.000000,52.683689,303.715,2.367391E-008,11.837,366.411,0
21,21.000000,54.255796,303.904,5.675187E-009,2.838,392.781,0
22,22.000000,55.830417,304.685,2.367901E-008,11.840,400.385,0
23,23.000000,57.408851,305.378,2.135137E-008,10.676,397.149,0
24,24.000000,58.989196,305.425,1.458952E-009,0.729,414.472,0
25,25.000000,60.571616,306.178,2.358280E-008,11.791,433.808,0
26,26.000000,62.157841,306.896,2.280864E-008,11.404,412.010,0
27,27.000000,63.746000,306.928,1.023233E-009,0.512,419.316,0
28,28.000000,65.335976,307.597,2.160554E-008,10.803,411.479,0
29,29.000000,66.927772,307.633,1.181068E-009,0.591,432.752,0
30,30.000000,68.519742,307.664,1.000000E-009,0.478,445.707,0
31,31.000000,70.113140,308.184,1.704415E-008,8.522,431.558,0
32,32.000000,71.708045,308.247,2.083049E-009,1.042,451.076,0
33,33.000000,73.303523,308.405,5.238540E-009,2.619,455.691,0
34,34.000000,74.900698,308.902,1.653246E-008,8.266,458.763,0
35,35.000000,76.499600,309.074,5.752120E-009,2.876,470.484,0
36,36.000000,78.099177,309.163,3.005621E-009,1.503,491.594,0
37,37.000000,79.699285,309.279,3.900842E-009,1.950,454.762,0
38,38.000000,81.300805,309.708,1.457536E-008,7.288,449.872,0
39,39.000000,82.904012,309.931,7.598776E-009,3.799,463.861,0
40,40.000000,84.508389,310.161,7.886141E-009,3.943,450.910,0
41,41.000000,86.114452,310.582,1.457177E-008,7.286,444.715,0
42,42.000000,87.722002,310.736,5.355346E-009,2.678,447.715,0
43,43.000000,89.330359,310.894,5.516911E-009,2.758,457.135,0
44,44.000000,90.940104,311.272,1.327967E-008,6.640,437.881,0
45,45.000000,92.551207,311.419,5.209824E-009,2.605,436.405,0
46,46.000000,94.163600,311.770,1.247737E-008,6.239,457.464,0
47,47.000000,95.777678,312.070,1.074345E-008,5.372,456.435,0
48,48.000000,97.392765,312.161,3.252032E-009,1.626,445.978,0
49,49.000000,99.008728,312.409,8.948046E-009,4.474,452.416,0
50,50.000000,100.626085,312.700,1.056907E-008,5.285,424.817,0
51,51.000000,102.244448,312.798,3.574007E-009,1.787,444.622,0
52,52.000000,103.863641,313.020,8.158720E-009,4.079,437.349,0
53,53.000000,105.483555,313.076,2.056259E-009,1.028,453.235,0
54,54.000000,107.103833,313.161,3.122228E-009,1.561,454.640,0
55,55.000000,108.724478,313.218,2.101644E-009,1.051,451.666,0
56,56.000000,110.345425,313.278,2.208447E-009,1.104,451.894,0
57,57.000000,111.966992,313.457,6.639639E-009,3.320,441.520,0
58,58.000000,113.589641,313.696,8.880443E-009,4.440,438.520,0
59,59.000000,115.213048,313.751,2.034637E-009,1.017,435.076,0
60,60.000000,116.836824,313.839,3.295557E-009,1.648,436.765,0
61,61.000000,118.460990,313.901,2.330689E-009,1.165,421.580,0
62,62.000000,120.085579,314.003,3.807592E-009,1.904,435.390,0
63,63.000000,121.710691,314.103,3.783782E-009,1.892,433.943,0
64,64.000000,123.336182,314.149,1.730639E-009,0.865,437.880,0
65,65.000000,124.962395,314.382,8.784687E-009,4.392,423.276,0
66,66.000000,126.589825,314.620,9.067605E-009,4.534,423.049,0
67,67.000000,128.218247,314.764,5.504923E-009,2.752,406.754,0
68,68.000000,129.847456,314.925,6.146156E-009,3.073,405.228,0
69,69.000000,131.477333,315.022,3.741551E-009,1.871,409.191,0
70,70.000000,133.108063,315.255,8.966571E-009,4.483,406.944,0
71,71.000000,134.739977,315.480,8.735334E-009,4.368,407.189,0
72,72.000000,136.373799,315.991,2.000000E-008,,,1
