hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,731.000,1.040000E-008,5.200,416.000,0
1,1.000000,25.280084,730.003,2.534337E-009,1.267,397.551,0
2,2.000000,29.055389,729.153,2.175006E-009,1.088,392.892,0
3,3.000000,32.824202,727.496,4.269544E-009,2.135,406.856,0
4,4.000000,36.584859,726.000,3.892134E-009,1.946,395.511,0
5,5.000000,40.338085,724.624,3.612541E-009,1.806,391.487,0
6,6.000000,44.078209,720.948,9.800000E-009,4.900,396.000,0
7,7.000000,47.806225,719.931,2.750984E-009,1.375,416.611,0
8,8.000000,51.529542,719.131,2.176287E-009,1.088,408.179,0
9,9.000000,55.248774,718.353,2.128284E-009,1.064,405.994,0
10,10.000000,58.965051,717.988,1.000000E-009,0.209,404.312,0
11,11.000000,62.679266,717.556,1.190292E-009,0.595,392.017,0
12,12.000000,66.390311,716.764,2.186038E-009,1.093,394.000,0
13,13.000000,70.097288,715.983,2.167289E-009,1.084,390.532,0
14,14.000000,73.801317,715.624,1.000000E-009,0.112,385.148,0
15,15.000000,77.503490,715.266,1.000000E-009,0.211,373.758,0
16,16.000000,81.203811,714.908,1.000000E-009,0.109,364.849,0
17,17.000000,84.902285,714.552,1.000000E-009,0.254,384.806,0
18,18.000000,88.592326,711.658,8.200000E-009,4.100,368.000,0
19,19.000000,92.273999,711.309,1.000000E-009,0.273,391.807,0
20,20.000000,95.953866,710.960,1.000000E-009,0.347,395.464,0
21,21.000000,99.631210,710.334,1.803385E-009,0.902,368.864,0
22,22.000000,103.304880,709.540,2.294408E-009,1.147,357.730,0
23,23.000000,106.973431,708.356,3.444958E-009,1.722,360.345,0
24,24.000000,110.638039,708.015,1.000000E-009,0.283,355.000,0
25,25.000000,114.300880,707.673,1.000000E-009,0.321,358.080,0
26,26.000000,117.961957,707.333,1.000000E-009,0.404,356.358,0
27,27.000000,121.620293,706.615,2.117931E-009,1.059,353.695,0
28,28.000000,125.274978,705.922,2.050646E-009,1.025,352.675,0
29,29.000000,128.926127,705.247,2.007216E-009,1.004,343.629,0
30,30.000000,132.573611,704.506,2.215102E-009,1.108,341.237,0
31,31.000000,136.217214,703.747,2.279648E-009,1.140,335.696,0
32,32.000000,139.856898,702.992,2.279568E-009,1.140,335.565,0
33,33.000000,143.492859,702.308,2.074207E-009,1.037,331.831,0
34,34.000000,147.125946,701.881,1.300179E-009,0.650,361.052,0
35,35.000000,150.755915,701.103,2.375959E-009,1.188,354.043,0
36,36.000000,154.381745,700.281,2.526296E-009,1.263,357.000,0
37,37.000000,158.003213,699.417,2.667498E-009,1.334,344.679,0
38,38.000000,161.620049,698.491,2.880874E-009,1.440,333.868,0
39,39.000000,165.232443,697.701,2.469104E-009,1.235,331.480,0
40,40.000000,168.833760,694.222,1.103214E-008,5.516,369.098,0
41,41.000000,172.416385,690.478,1.216724E-008,6.084,371.693,0
42,42.000000,175.974474,684.761,1.920000E-008,9.600,374.000,0
43,43.000000,179.509861,681.677,1.067980E-008,5.340,431.312,0
44,44.000000,183.019222,674.748,2.486900E-008,12.434,436.032,0
45,45.000000,186.499964,670.580,1.557673E-008,7.788,434.682,0
46,46.000000,189.955162,664.894,2.203346E-008,11.017,435.436,0
47,47.000000,193.379186,658.542,2.576458E-008,12.882,435.260,0
48,48.000000,196.760710,648.548,4.320000E-008,21.600,443.000,0
49,49.000000,200.106765,644.722,1.747663E-008,8.738,448.173,0
50,50.000000,203.439876,643.528,5.562663E-009,2.781,461.723,0
51,51.000000,206.757798,638.879,2.220000E-008,11.100,458.000,0
52,52.000000,210.063238,638.674,1.000000E-009,0.455,492.977,0
53,53.000000,213.364075,637.104,7.706348E-009,3.853,463.845,0
54,53.497502,215.000000,635.475,1.640000E-008,8.200,465.000,0
