hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,587.000,1.240000E-008,6.200,339.000,0
1,1.000000,24.533178,585.328,1.340000E-008,6.700,333.000,0
2,2.000000,27.557528,583.589,1.420000E-008,7.100,327.000,0
3,3.000000,30.572777,581.810,1.480000E-008,7.400,334.000,0
4,4.000000,33.578851,580.043,1.500000E-008,7.500,340.000,0
5,5.000000,36.575986,578.355,1.460000E-008,7.300,321.000,0
6,6.000000,39.564410,576.676,1.480000E-008,7.400,312.000,0
7,7.000000,42.544113,574.984,1.520000E-008,7.600,310.000,0
8,8.000000,45.514807,573.195,1.640000E-008,8.200,313.000,0
9,9.000000,48.475731,571.210,1.860000E-008,9.300,310.000,0
10,10.000000,51.426767,569.372,1.760000E-008,8.800,302.000,0
11,11.000000,54.368607,567.655,1.680000E-008,8.400,291.000,0
12,12.000000,57.302116,566.151,1.500000E-008,7.500,310.000,0
13,13.000000,60.227910,564.673,1.500000E-008,7.500,309.000,0
14,14.000000,63.145927,563.145,1.580000E-008,7.900,309.000,0
15,15.000000,66.056355,561.739,1.480000E-008,7.400,305.000,0
16,16.000000,68.959955,560.506,1.320000E-008,6.600,302.000,0
17,17.000000,71.856272,558.926,1.720000E-008,8.600,303.000,0
18,18.000000,74.743985,557.181,1.940000E-008,9.700,314.000,0
19,19.000000,77.622316,555.301,2.140000E-008,10.700,306.000,0
20,20.000000,80.490721,553.346,2.280000E-008,11.400,304.000,0
21,21.000000,83.348923,551.358,2.380000E-008,11.900,302.000,0
22,22.000000,86.197303,549.549,2.220000E-008,11.100,316.000,0
23,23.000000,89.036720,547.892,2.080000E-008,10.400,309.000,0
24,24.000000,91.868144,546.458,1.840000E-008,9.200,307.000,0
25,25.000000,94.692531,545.172,1.680000E-008,8.400,300.000,0
26,26.000000,97.510555,543.998,1.560000E-008,7.800,299.000,0
27,27.000000,100.322438,542.799,1.620000E-008,8.100,293.000,0
28,28.000000,103.128205,541.634,1.600000E-008,8.000,291.000,0
29,29.000000,105.927882,540.445,1.660000E-008,8.300,289.000,0
30,30.000000,108.721023,539.108,1.900000E-008,9.500,288.000,0
31,31.000000,111.507030,537.688,2.060000E-008,10.300,289.000,0
32,32.000000,114.285518,536.203,2.200000E-008,11.000,289.000,0
33,33.000000,117.056028,534.606,2.420000E-008,12.100,295.000,0
34,34.000000,119.818435,533.071,2.380000E-008,11.900,295.000,0
35,35.000000,122.573251,531.671,2.220000E-008,11.100,292.000,0
36,36.000000,125.320706,530.226,2.340000E-008,11.700,297.000,0
37,37.000000,128.060706,528.789,2.380000E-008,11.900,303.000,0
38,38.000000,130.793412,527.407,2.340000E-008,11.700,293.000,0
39,39.000000,133.519012,526.042,2.360000E-008,11.800,294.000,0
40,40.000000,136.237511,524.662,2.440000E-008,12.200,300.000,0
41,41.000000,138.948802,523.257,2.540000E-008,12.700,309.000,0
42,42.000000,141.652765,521.830,2.640000E-008,13.200,312.000,0
43,43.000000,144.349483,520.456,2.600000E-008,13.000,320.000,0
44,44.000000,147.039572,519.267,2.300000E-008,11.500,311.000,0
45,45.000000,149.724221,518.352,1.800000E-008,9.000,309.000,0
46,46.000000,152.404432,517.551,1.600000E-008,8.000,306.000,0
47,47.000000,155.080498,516.751,1.620000E-008,8.100,304.000,0
48,48.000000,157.752450,515.961,1.620000E-008,8.100,297.000,0
49,49.000000,160.420320,515.172,1.640000E-008,8.200,298.000,0
50,50.000000,163.084137,514.395,1.640000E-008,8.200,300.000,0
51,51.000000,165.743907,513.609,1.680000E-008,8.400,301.000,0
52,52.000000,168.399472,512.769,1.820000E-008,9.100,304.000,0
53,53.000000,171.050677,511.924,1.860000E-008,9.300,307.000,0
54,54.000000,173.697358,511.020,2.020000E-008,10.100,309.000,0
55,55.000000,176.339286,510.088,2.120000E-008,10.600,312.000,0
56,56.000000,178.976451,509.179,2.100000E-008,10.500,314.000,0
57,57.000000,181.609788,508.607,1.340000E-008,6.700,319.000,0
58,58.000000,184.240443,508.142,1.100000E-008,5.500,323.000,0
59,59.000000,186.868919,507.764,9.000000E-009,4.500,330.000,0
60,60.000000,189.495275,507.323,1.060000E-008,5.300,325.000,0
61,61.000000,192.119058,506.770,1.340000E-008,6.700,320.000,0
62,62.000000,194.739679,506.101,1.640000E-008,8.200,314.000,0
63,63.000000,197.356134,505.161,2.340000E-008,11.700,361.000,0
64,64.000000,199.967504,504.136,2.600000E-008,13.000,418.000,0
65,65.000000,202.573820,503.208,2.400000E-008,12.000,429.000,0
66,66.000000,205.175551,502.363,2.220000E-008,11.100,432.000,0
67,67.000000,207.772312,501.288,2.880000E-008,14.400,421.000,0
68,68.000000,210.362928,499.990,3.560000E-008,17.800,451.000,0
69,69.000000,212.947042,498.774,3.420000E-008,17.100,444.000,0
70,69.796457,215.000000,497.742,3.740000E-008,18.700,439.000,0
