hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,1084.000,2.200000E-008,9.900,391.000,0
1,1.000000,27.016771,1048.850,2.200000E-008,9.900,391.000,0
2,2.000000,32.341366,1009.909,2.733333E-008,12.300,398.000,0
3,3.000000,37.476207,975.378,2.733333E-008,12.300,408.000,0
4,4.000000,42.453727,948.851,2.333333E-008,10.500,403.000,0
5,5.000000,47.308421,927.763,2.022222E-008,9.100,415.000,0
6,6.000000,52.059755,908.857,1.955556E-008,8.800,406.000,0
7,7.000000,56.706526,887.427,2.400000E-008,10.800,410.000,0
8,8.000000,61.247446,867.904,2.377778E-008,10.700,407.000,0
9,9.000000,65.687450,848.433,2.577778E-008,11.600,398.000,0
10,10.000000,70.026872,829.039,2.800000E-008,12.600,393.000,0
11,11.000000,74.264091,808.966,3.177778E-008,14.300,400.000,0
12,12.000000,78.393125,787.298,3.800000E-008,17.100,403.000,0
13,13.000000,82.425452,771.417,3.066667E-008,13.800,445.000,0
14,14.000000,86.387890,760.180,2.333333E-008,10.500,483.000,0
15,15.000000,90.301960,752.661,1.644444E-008,7.400,506.000,0
16,16.000000,94.176171,744.781,1.800000E-008,8.100,537.000,0
17,17.000000,98.007889,736.249,2.044444E-008,9.200,529.000,0
18,18.000000,101.794723,727.441,2.222222E-008,10.000,518.000,0
19,19.000000,105.542757,721.214,1.644444E-008,7.400,497.000,0
20,20.000000,109.258760,715.061,1.688889E-008,7.600,503.000,0
21,21.000000,112.944732,709.599,1.555556E-008,7.000,504.000,0
22,22.000000,116.606423,705.662,1.155556E-008,5.200,476.000,0
23,23.000000,120.246861,701.387,1.288889E-008,5.800,481.000,0
24,24.000000,123.865118,697.090,1.333333E-008,6.000,473.000,0
25,25.000000,127.460734,692.638,1.422222E-008,6.400,501.000,0
26,26.000000,131.034528,688.651,1.311111E-008,5.900,490.000,0
27,27.000000,134.587969,684.771,1.311111E-008,5.900,492.000,0
28,28.000000,138.121602,680.995,1.311111E-008,5.900,487.000,0
29,29.000000,141.634665,676.825,1.488889E-008,6.700,494.000,0
30,30.000000,145.126627,672.837,1.466667E-008,6.600,473.000,0
31,31.000000,148.597643,668.731,1.555556E-008,7.000,477.000,0
32,32.000000,152.046414,664.243,1.755556E-008,7.900,487.000,0
33,33.000000,155.469948,658.988,2.133333E-008,9.600,488.000,0
34,34.000000,158.865740,653.525,2.311111E-008,10.400,468.000,0
35,35.000000,162.233594,648.189,2.355556E-008,10.600,466.000,0
36,36.000000,165.577149,644.117,1.866667E-008,8.400,474.000,0
37,37.000000,168.901429,640.733,1.600000E-008,7.200,474.000,0
38,38.000000,172.207846,637.215,1.711111E-008,7.700,478.000,0
39,39.000000,175.497468,634.237,1.488889E-008,6.700,470.000,0
40,40.000000,178.772765,631.675,1.311111E-008,5.900,484.000,0
41,41.000000,182.035719,629.464,1.155556E-008,5.200,481.000,0
42,42.000000,185.288200,627.625,9.777778E-009,4.400,485.000,0
43,43.000000,188.531349,625.857,9.555556E-009,4.300,485.000,0
44,44.000000,191.764582,623.794,1.133333E-008,5.100,483.000,0
45,45.000000,194.986934,621.651,1.200000E-008,5.400,484.000,0
46,46.000000,198.197099,619.087,1.466667E-008,6.600,480.000,0
47,47.000000,201.393465,616.320,1.622222E-008,7.300,471.000,0
48,48.000000,204.575974,613.731,1.555556E-008,7.000,469.000,0
49,49.000000,207.746363,611.632,1.288889E-008,5.800,471.000,0
50,50.000000,210.906273,609.679,1.222222E-008,5.500,459.000,0
51,51.000000,214.051702,606.050,2.333333E-008,10.500,540.000,0
52,51.303571,215.000000,604.619,3.155556E-008,14.200,576.000,0
