hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,809.000,4.200000E-008,10.500,540.000,0
1,1.000000,25.602430,777.434,5.680000E-008,14.200,576.000,0
2,2.000000,29.533309,742.951,7.400000E-008,18.500,570.000,0
3,3.000000,33.321968,721.814,5.320000E-008,13.300,557.000,0
4,4.000000,37.015321,705.935,4.480000E-008,11.200,542.000,0
5,5.000000,40.644699,696.910,2.760000E-008,6.900,529.000,0
6,6.000000,44.228100,688.162,2.840000E-008,7.100,510.000,0
7,7.000000,47.767551,679.915,2.840000E-008,7.100,506.000,0
8,8.000000,51.270617,674.061,2.120000E-008,5.300,518.000,0
9,9.000000,54.747563,669.802,1.600000E-008,4.000,537.000,0
10,10.000000,58.203343,665.876,1.520000E-008,3.800,528.000,0
11,11.000000,61.638071,661.669,1.680000E-008,4.200,523.000,0
12,12.000000,65.050120,657.115,1.880000E-008,4.700,520.000,0
13,13.000000,68.438292,652.442,2.000000E-008,5.000,516.000,0
14,14.000000,71.803413,648.201,1.880000E-008,4.700,527.000,0
15,15.000000,75.146059,643.758,2.040000E-008,5.100,536.000,0
16,16.000000,78.466987,639.802,1.880000E-008,4.700,533.000,0
17,17.000000,81.765263,635.014,2.360000E-008,5.900,530.000,0
18,18.000000,85.038851,630.260,2.440000E-008,6.100,518.000,0
19,19.000000,88.292005,627.098,1.680000E-008,4.200,520.000,0
20,20.000000,91.532045,625.183,1.040000E-008,2.600,511.000,0
21,21.000000,94.751559,619.212,3.360000E-008,8.400,514.000,0
22,22.000000,97.947781,616.142,1.800000E-008,4.500,527.000,0
23,23.000000,101.131940,614.539,9.600000E-009,2.400,533.000,0
24,24.000000,104.308207,613.091,8.800000E-009,2.200,550.000,0
25,25.000000,107.477198,611.727,8.400000E-009,2.100,542.000,0
26,26.000000,110.639672,610.571,7.200000E-009,1.800,545.000,0
27,27.000000,113.796361,609.491,6.800000E-009,1.700,534.000,0
28,28.000000,116.947330,608.360,7.200000E-009,1.800,542.000,0
29,29.000000,120.092796,607.364,6.400000E-009,1.600,523.000,0
30,30.000000,123.232976,606.317,6.800000E-009,1.700,558.000,0
31,31.000000,126.367292,605.098,8.000000E-009,2.000,538.000,0
32,32.000000,129.495339,603.894,8.000000E-009,2.000,527.000,0
33,33.000000,132.617344,602.763,7.600000E-009,1.900,529.000,0
34,34.000000,135.733833,601.761,6.800000E-009,1.700,513.000,0
35,35.000000,138.845164,600.770,6.800000E-009,1.700,514.000,0
36,36.000000,141.951390,599.788,6.800000E-009,1.700,499.000,0
37,37.000000,145.052707,598.872,6.400000E-009,1.600,520.000,0
38,38.000000,148.149308,597.965,6.400000E-009,1.600,506.000,0
39,39.000000,151.241092,597.011,6.800000E-009,1.700,501.000,0
40,40.000000,154.327529,595.899,8.000000E-009,2.000,547.000,0
41,41.000000,157.408104,594.745,8.400000E-009,2.100,539.000,0
42,42.000000,160.482324,593.444,9.600000E-009,2.400,518.000,0
43,43.000000,163.548473,591.629,1.360000E-008,3.400,557.000,0
44,44.000000,166.605452,589.899,1.320000E-008,3.300,556.000,0
45,45.000000,169.653432,588.150,1.360000E-008,3.400,562.000,0
46,46.000000,172.693616,586.884,1.000000E-008,2.500,600.000,0
47,47.000000,175.727552,585.735,9.200000E-009,2.300,585.000,0
48,48.000000,178.755704,584.648,8.800000E-009,2.200,578.000,0
49,49.000000,181.777762,583.380,1.040000E-008,2.600,566.000,0
50,50.000000,184.793305,582.130,1.040000E-008,2.600,558.000,0
51,51.000000,187.802789,581.038,9.200000E-009,2.300,570.000,0
52,52.000000,190.807019,580.099,8.000000E-009,2.000,553.000,0
53,53.000000,193.806295,579.123,8.400000E-009,2.100,564.000,0
54,54.000000,196.800432,578.113,8.800000E-009,2.200,587.000,0
55,55.000000,199.789838,577.294,7.200000E-009,1.800,565.000,0
56,56.000000,202.774562,576.304,8.800000E-009,2.200,576.000,0
57,57.000000,205.753617,575.104,1.080000E-008,2.700,553.000,0
58,58.000000,208.727636,574.356,6.800000E-009,1.700,518.000,0
59,59.000000,211.697467,573.485,8.000000E-009,2.000,528.000,0
60,60.000000,214.662034,572.323,1.080000E-008,2.700,528.000,0
61,60.114194,215.000000,572.235,7.200000E-009,1.800,558.000,0
