hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,1220.000,3.022162E-008,7.555,426.369,0
1,1.000000,27.673327,1167.164,2.333077E-008,5.833,420.754,0
2,2.000000,33.524602,1096.622,3.666559E-008,9.166,435.501,0
3,3.000000,39.013350,1027.207,4.413086E-008,11.033,451.808,0
4,4.000000,44.146612,959.385,5.369634E-008,13.424,470.018,0
5,5.000000,49.045762,934.513,2.310685E-008,5.777,495.216,0
6,6.000000,53.844636,920.378,1.411601E-008,3.529,528.168,0
7,7.000000,58.494376,877.949,4.738713E-008,11.847,615.852,0
8,8.000000,63.002131,864.427,1.692115E-008,4.230,576.095,0
9,9.000000,67.409192,839.365,3.411740E-008,8.529,593.651,0
10,10.000000,71.689397,815.383,3.650156E-008,9.125,592.470,0
11,11.000000,75.861491,797.397,3.026625E-008,7.567,589.386,0
12,12.000000,79.965958,789.039,1.501751E-008,3.754,574.010,0
13,13.000000,84.039127,785.254,7.015006E-009,1.754,606.930,0
14,14.000000,88.090812,780.740,8.547089E-009,2.137,612.255,0
15,15.000000,92.119792,776.477,8.262376E-009,2.066,625.028,0
16,16.000000,96.103745,763.473,2.639628E-008,6.599,630.040,0
17,17.000000,100.023912,751.799,2.536174E-008,6.340,630.433,0
18,18.000000,103.912956,751.317,1.082494E-009,0.271,681.123,0
19,19.000000,107.797855,750.198,2.526459E-009,0.632,684.426,0
20,20.000000,111.667662,745.504,1.077682E-008,2.694,679.220,0
21,21.000000,115.522032,744.212,3.017767E-009,0.754,678.042,0
22,22.000000,119.361986,739.948,1.012122E-008,2.530,676.835,0
23,23.000000,123.185496,737.843,5.091930E-009,1.273,659.487,0
24,24.000000,126.998226,735.781,5.047832E-009,1.262,655.851,0
25,25.000000,130.776798,724.759,2.807616E-008,7.019,670.670,0
26,26.000000,134.522755,723.056,4.510056E-009,1.128,645.166,0
27,27.000000,138.260937,721.753,3.482412E-009,0.871,658.517,0
28,28.000000,141.984551,717.443,1.172009E-008,2.930,665.647,0
29,29.000000,145.692724,715.769,4.641291E-009,1.160,638.982,0
30,30.000000,149.394114,714.819,2.652401E-009,0.663,649.140,0
31,31.000000,153.092091,714.449,1.038849E-009,0.260,662.547,0
32,32.000000,156.787282,713.743,1.989417E-009,0.497,647.805,0
33,33.000000,160.469273,709.367,1.252140E-008,3.130,649.447,0
34,34.000000,164.129577,705.358,1.178918E-008,2.947,665.331,0
35,35.000000,167.777411,704.530,2.472014E-009,0.618,665.223,0
36,36.000000,171.411010,699.879,1.414704E-008,3.537,648.252,0
37,37.000000,175.029179,698.545,4.140735E-009,1.035,623.350,0
38,38.000000,178.635216,695.201,1.053946E-008,2.635,635.446,0
39,39.000000,182.223539,691.699,1.129545E-008,2.824,616.576,0
40,40.000000,185.798144,689.889,5.946826E-009,1.487,787.791,0
41,41.000000,189.341533,679.751,3.472659E-008,8.682,757.247,0
42,42.000000,192.856276,678.699,3.747548E-009,0.937,772.389,0
43,43.000000,196.367105,678.237,1.655690E-009,0.414,695.301,0
44,44.000000,199.875342,677.697,1.940000E-009,0.485,715.862,0
45,45.000000,203.380458,677.031,2.406207E-009,0.602,715.917,0
46,46.000000,206.881918,676.284,2.708667E-009,0.677,694.877,0
47,47.000000,210.378878,675.292,3.625763E-009,0.906,689.659,0
48,48.000000,213.870422,674.192,4.047458E-009,1.012,682.334,0
49,48.323986,215.000000,673.916,3.152000E-009,0.788,662.907,0
