hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,508.000,1.400000E-008,3.500,541.000,0
1,1.000000,24.127247,507.432,1.360000E-008,3.400,544.000,0
2,2.000000,26.751570,506.870,1.360000E-008,3.400,539.000,0
3,3.000000,29.372830,506.248,1.520000E-008,3.800,536.000,0
4,4.000000,31.990769,505.586,1.640000E-008,4.100,525.000,0
5,5.000000,34.605631,505.059,1.320000E-008,3.300,521.000,0
6,6.000000,37.217657,504.490,1.440000E-008,3.600,515.000,0
7,7.000000,39.826552,503.849,1.640000E-008,4.100,517.000,0
8,8.000000,42.432191,503.232,1.600000E-008,4.000,525.000,0
9,9.000000,45.034655,502.622,1.600000E-008,4.000,514.000,0
10,10.000000,47.633863,501.974,1.720000E-008,4.300,498.000,0
11,11.000000,50.229662,501.304,1.800000E-008,4.500,496.000,0
12,12.000000,52.822095,500.673,1.720000E-008,4.300,506.000,0
13,13.000000,55.411020,499.948,2.000000E-008,,,1
14,14.000000,57.996480,499.333,1.720000E-008,4.300,475.000,0
15,15.000000,60.578633,498.670,1.880000E-008,4.700,475.000,0
16,16.000000,63.157125,497.919,2.160000E-008,5.400,459.000,0
17,17.000000,65.732148,497.329,1.720000E-008,4.300,469.000,0
18,18.000000,68.303856,496.638,2.040000E-008,5.100,461.000,0
19,19.000000,70.871773,495.864,2.320000E-008,5.800,458.000,0
20,20.000000,73.435990,495.207,2.000000E-008,5.000,462.000,0
21,21.000000,75.996696,494.507,2.160000E-008,5.400,464.000,0
22,22.000000,78.553643,493.755,2.360000E-008,5.900,472.000,0
23,23.000000,81.106823,493.051,2.240000E-008,5.600,478.000,0
24,24.000000,83.656453,492.383,2.160000E-008,5.400,470.000,0
25,25.000000,86.202555,491.687,2.280000E-008,5.700,456.000,0
26,26.000000,88.744900,490.931,2.520000E-008,6.300,464.000,0
27,27.000000,91.283516,490.246,2.320000E-008,5.800,465.000,0
28,28.000000,93.818672,489.594,2.240000E-008,5.600,466.000,0
29,29.000000,96.350686,489.031,1.960000E-008,4.900,464.000,0
30,30.000000,98.879953,488.531,1.760000E-008,4.400,473.000,0
31,31.000000,101.406562,488.004,1.880000E-008,4.700,478.000,0
32,32.000000,103.930287,487.417,2.120000E-008,5.300,479.000,0
33,33.000000,106.451193,486.914,1.840000E-008,4.600,482.000,0
34,34.000000,108.969648,486.470,1.640000E-008,4.100,502.000,0
35,35.000000,111.485985,486.095,1.400000E-008,3.500,492.000,0
36,36.000000,114.000472,485.755,1.280000E-008,3.200,540.000,0
37,37.000000,116.513314,485.459,1.120000E-008,2.800,525.000,0
38,38.000000,119.024496,485.113,1.320000E-008,3.300,523.000,0
39,39.000000,121.533710,484.698,1.600000E-008,4.000,495.000,0
40,40.000000,124.040812,484.297,1.560000E-008,3.900,503.000,0
41,41.000000,126.545901,483.920,1.480000E-008,3.700,495.000,0
42,42.000000,129.048971,483.517,1.600000E-008,4.000,505.000,0
43,43.000000,131.549858,483.077,1.760000E-008,4.400,502.000,0
44,44.000000,134.048483,482.642,1.760000E-008,4.400,497.000,0
45,45.000000,136.544893,482.221,1.720000E-008,4.300,496.000,0
46,46.000000,139.039162,481.814,1.680000E-008,4.200,491.000,0
47,47.000000,141.531386,481.431,1.600000E-008,4.000,487.000,0
48,48.000000,144.021437,480.975,1.920000E-008,4.800,470.000,0
49,49.000000,146.509095,480.506,2.000000E-008,5.000,466.000,0
50,50.000000,148.994577,480.134,1.600000E-008,4.000,480.000,0
51,51.000000,151.478170,479.775,1.560000E-008,3.900,481.000,0
52,52.000000,153.960054,479.474,1.320000E-008,3.300,474.000,0
53,53.000000,156.440455,479.202,1.200000E-008,3.000,471.000,0
54,54.000000,158.919571,478.977,1.000000E-008,2.500,491.000,0
55,55.000000,161.397501,478.744,1.040000E-008,2.600,471.000,0
56,56.000000,163.873955,478.406,1.520000E-008,3.800,475.000,0
57,57.000000,166.348144,477.870,2.440000E-008,6.100,468.000,0
58,58.000000,168.819354,477.255,2.840000E-008,7.100,450.000,0
59,59.000000,171.286835,476.430,3.880000E-008,9.700,455.000,0
60,60.000000,173.750266,475.688,3.560000E-008,8.900,468.000,0
61,61.000000,176.210086,475.034,3.200000E-008,8.000,479.000,0
62,62.000000,178.666323,474.304,3.640000E-008,9.100,479.000,0
63,63.000000,181.119059,473.681,3.160000E-008,7.900,471.000,0
64,64.000000,183.568820,473.153,2.720000E-008,6.800,475.000,0
65,65.000000,186.015790,472.602,2.880000E-008,7.200,461.000,0
66,66.000000,188.459835,472.023,3.080000E-008,7.700,462.000,0
67,67.000000,190.900464,471.283,4.000000E-008,10.000,470.000,0
68,68.000000,193.337027,470.452,4.600000E-008,11.500,483.000,0
69,69.000000,195.769155,469.569,5.000000E-008,12.500,494.000,0
70,70.000000,198.196314,468.533,6.040000E-008,15.100,513.000,0
71,71.000000,200.617554,467.284,7.520000E-008,18.800,496.000,0
72,72.000000,203.034744,466.960,2.000000E-008,,,1
