hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,731.000,2.080000E-008,5.200,416.000,0
1,1.000000,25.277513,729.013,5.068673E-009,1.267,397.551,0
2,2.000000,29.045524,727.326,4.350012E-009,1.088,392.892,0
3,3.000000,32.800714,724.065,8.539087E-009,2.135,406.856,0
4,4.000000,36.539927,721.149,7.784269E-009,1.946,395.511,0
5,5.000000,40.264714,718.489,7.225082E-009,1.806,391.487,0
6,6.000000,43.964392,711.489,1.960000E-008,4.900,396.000,0
7,7.000000,47.641140,709.579,5.501968E-009,1.375,416.611,0
8,8.000000,51.309085,708.084,4.352574E-009,1.088,408.179,0
9,9.000000,54.969417,706.637,4.256568E-009,1.064,405.994,0
10,10.000000,58.625135,706.298,1.000000E-009,0.209,404.312,0
11,11.000000,62.277901,705.497,2.380583E-009,0.595,392.017,0
12,12.000000,65.924806,704.035,4.372077E-009,1.093,394.000,0
13,13.000000,69.564215,702.599,4.334578E-009,1.084,390.532,0
14,14.000000,73.199062,702.270,1.000000E-009,0.112,385.148,0
15,15.000000,76.832208,701.941,1.000000E-009,0.211,373.758,0
16,16.000000,80.463655,701.613,1.000000E-009,0.109,364.849,0
17,17.000000,84.093394,701.281,1.016276E-009,0.254,384.806,0
18,18.000000,87.708569,696.015,1.640000E-008,4.100,368.000,0
19,19.000000,91.309312,695.672,1.090532E-009,0.273,391.807,0
20,20.000000,94.908036,695.235,1.389701E-009,0.347,395.464,0
21,21.000000,98.502709,694.108,3.606769E-009,0.902,368.864,0
22,22.000000,102.090784,692.686,4.588816E-009,1.147,357.730,0
23,23.000000,105.669715,690.576,6.889917E-009,1.722,360.345,0
24,24.000000,109.242309,690.232,1.133729E-009,0.283,355.000,0
25,25.000000,112.813009,689.843,1.282638E-009,0.321,358.080,0
26,26.000000,116.381439,689.355,1.616859E-009,0.404,356.358,0
27,27.000000,119.945314,688.084,4.235862E-009,1.059,353.695,0
28,28.000000,123.502744,686.864,4.101291E-009,1.025,352.675,0
29,29.000000,127.053952,685.680,4.014432E-009,1.004,343.629,0
30,30.000000,130.598743,684.384,4.430205E-009,1.108,341.237,0
31,31.000000,134.136762,683.063,4.559296E-009,1.140,335.696,0
32,32.000000,137.667977,681.754,4.559136E-009,1.140,335.565,0
33,33.000000,141.192751,680.573,4.148413E-009,1.037,331.831,0
34,34.000000,144.712571,679.838,2.600357E-009,0.650,361.052,0
35,35.000000,148.227036,678.505,4.751917E-009,1.188,354.043,0
36,36.000000,151.734419,677.101,5.052592E-009,1.263,357.000,0
37,37.000000,155.234374,675.634,5.334996E-009,1.334,344.679,0
38,38.000000,158.726479,674.067,5.761748E-009,1.440,333.868,0
39,39.000000,162.211094,672.738,4.938207E-009,1.235,331.480,0
40,40.000000,165.677205,666.955,2.206428E-008,5.516,369.098,0
41,41.000000,169.112555,660.855,2.433448E-008,6.084,371.693,0
42,42.000000,172.508475,651.775,3.840000E-008,9.600,374.000,0
43,43.000000,175.868730,646.994,2.135959E-008,5.340,431.312,0
44,44.000000,179.189236,636.533,4.973799E-008,12.434,436.032,0
45,45.000000,182.467113,630.420,3.115345E-008,7.788,434.682,0
46,46.000000,185.708038,622.294,4.406691E-008,11.017,435.436,0
47,47.000000,188.905106,613.491,5.152917E-008,12.882,435.260,0
48,48.000000,192.044570,600.197,8.640000E-008,21.600,443.000,0
49,49.000000,195.137542,595.278,3.495327E-008,8.738,448.173,0
50,50.000000,198.213961,593.762,1.112533E-008,2.781,461.723,0
51,51.000000,201.271256,587.941,4.440000E-008,11.100,458.000,0
52,52.000000,204.313047,587.711,1.818473E-009,0.455,492.977,0
53,53.000000,207.349216,585.776,1.541270E-008,3.853,463.845,0
54,54.000000,210.370004,581.788,3.280000E-008,8.200,465.000,0
55,55.000000,213.370799,578.045,3.211893E-008,8.030,471.281,0
56,55.546347,215.000000,576.117,3.154913E-008,7.887,467.574,0
