hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,508.000,4.512220E-009,1.128,439.352,0
1,1.000000,24.127031,507.349,1.560000E-008,3.900,442.000,0
2,2.000000,26.751819,507.132,5.246018E-009,1.312,453.163,0
3,3.000000,29.375334,506.857,6.660128E-009,1.665,446.185,0
4,4.000000,31.997386,506.566,7.104192E-009,1.776,447.596,0
5,5.000000,34.618465,506.481,2.075834E-009,0.519,445.000,0
6,6.000000,37.238715,506.245,5.789290E-009,1.447,448.505,0
7,7.000000,39.857803,506.032,5.259601E-009,1.315,443.275,0
8,8.000000,42.476003,505.902,3.211814E-009,0.803,434.394,0
9,9.000000,45.093494,505.758,3.568396E-009,0.892,433.273,0
10,10.000000,47.709922,505.491,6.653309E-009,1.663,423.223,0
11,11.000000,50.323679,504.728,1.920000E-008,4.800,424.000,0
12,12.000000,52.935128,504.598,3.291821E-009,0.823,415.627,0
13,13.000000,55.545965,504.491,2.715070E-009,0.679,420.562,0
14,14.000000,58.156049,504.306,4.702273E-009,1.176,414.949,0
15,15.000000,60.765400,504.208,2.521688E-009,0.630,404.192,0
16,16.000000,63.374327,504.143,1.665578E-009,0.416,410.757,0
17,17.000000,65.980995,503.337,2.080000E-008,5.200,416.000,0
18,18.000000,68.585081,503.142,5.068673E-009,1.267,397.551,0
19,19.000000,71.188233,502.976,4.350012E-009,1.088,392.892,0
20,20.000000,73.790113,502.651,8.539087E-009,2.135,406.856,0
21,21.000000,76.390391,502.357,7.784269E-009,1.946,395.511,0
22,22.000000,78.989204,502.085,7.225082E-009,1.806,391.487,0
23,23.000000,81.585421,501.355,1.960000E-008,4.900,396.000,0
24,24.000000,84.179227,501.152,5.501968E-009,1.375,416.611,0
25,25.000000,86.772095,500.992,4.352574E-009,1.088,408.179,0
26,26.000000,89.364144,500.836,4.256568E-009,1.064,405.994,0
27,27.000000,91.955696,500.799,1.000000E-009,0.209,404.312,0
28,28.000000,94.546927,500.712,2.380583E-009,0.595,392.017,0
29,29.000000,97.137521,500.553,4.372077E-009,1.093,394.000,0
30,30.000000,99.727294,500.395,4.334578E-009,1.084,390.532,0
31,31.000000,102.316567,500.359,1.000000E-009,0.112,385.148,0
32,32.000000,104.905652,500.323,1.000000E-009,0.211,373.758,0
33,33.000000,107.494549,500.286,1.000000E-009,0.109,364.849,0
34,34.000000,110.083258,500.250,1.016276E-009,0.254,384.806,0
35,35.000000,112.670342,499.660,1.640000E-008,4.100,368.000,0
36,36.000000,115.255803,499.621,1.090532E-009,0.273,391.807,0
37,37.000000,117.841034,499.571,1.389701E-009,0.347,395.464,0
38,38.000000,120.425803,499.443,3.606769E-009,0.902,368.864,0
39,39.000000,123.009819,499.279,4.588816E-009,1.147,357.730,0
40,40.000000,125.592780,499.036,6.889917E-009,1.722,360.345,0
41,41.000000,128.175008,498.996,1.133729E-009,0.283,355.000,0
42,42.000000,130.757016,498.950,1.282638E-009,0.321,358.080,0
43,43.000000,133.338759,498.893,1.616859E-009,0.404,356.358,0
44,44.000000,135.919969,498.744,4.235862E-009,1.059,353.695,0
45,45.000000,138.500422,498.601,4.101291E-009,1.025,352.675,0
46,46.000000,141.080140,498.460,4.014432E-009,1.004,343.629,0
47,47.000000,143.659095,498.306,4.430205E-009,1.108,341.237,0
48,48.000000,146.237241,498.148,4.559296E-009,1.140,335.696,0
49,49.000000,148.814570,497.990,4.559136E-009,1.140,335.565,0
50,50.000000,151.391119,497.847,4.148413E-009,1.037,331.831,0
51,51.000000,153.967066,497.757,2.600357E-009,0.650,361.052,0
52,52.000000,156.542360,497.594,4.751917E-009,1.188,354.043,0
53,53.000000,159.116783,497.421,5.052592E-009,1.263,357.000,0
54,54.000000,161.690288,497.239,5.334996E-009,1.334,344.679,0
55,55.000000,164.262816,497.043,5.761748E-009,1.440,333.868,0
56,56.000000,166.834406,496.876,4.938207E-009,1.235,331.480,0
57,57.000000,169.403644,496.136,2.206428E-008,5.516,369.098,0
58,58.000000,171.968890,495.333,2.433448E-008,6.084,371.693,0
59,59.000000,174.528842,494.093,3.840000E-008,9.600,374.000,0
60,60.000000,177.083846,493.418,2.135959E-008,5.340,431.312,0
61,61.000000,179.633108,491.881,4.973799E-008,12.434,436.032,0
62,62.000000,182.175982,490.943,3.115345E-008,7.788,434.682,0
63,63.000000,184.713077,489.650,4.406691E-008,11.017,435.436,0
64,64.000000,187.243027,488.184,5.152917E-008,12.882,435.260,0
65,65.000000,189.763057,485.829,8.640000E-008,21.600,443.000,0
66,66.000000,192.274670,484.912,3.495327E-008,8.738,448.173,0
67,67.000000,194.783173,484.624,1.112533E-008,2.781,461.723,0
68,68.000000,197.287997,483.495,4.440000E-008,11.100,458.000,0
69,69.000000,199.789794,483.449,1.818473E-009,0.455,492.977,0
70,70.000000,202.290477,483.065,1.541270E-008,3.853,463.845,0
71,71.000000,204.788071,482.258,3.280000E-008,8.200,465.000,0
72,72.000000,207.282330,481.774,2.000000E-008,,,1
