hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,378.000,7.200000E-009,1.800,570.000,0
1,1.000000,23.456046,378.012,6.800000E-009,1.700,539.000,0
2,2.000000,25.412163,378.027,8.800000E-009,2.200,519.000,0
3,3.000000,27.368358,378.042,8.800000E-009,2.200,523.000,0
4,4.000000,29.324633,378.058,8.800000E-009,2.200,515.000,0
5,5.000000,31.280993,378.076,1.040000E-008,2.600,480.000,0
6,6.000000,33.237447,378.094,1.040000E-008,2.600,482.000,0
7,7.000000,35.193989,378.110,9.200000E-009,2.300,472.000,0
8,8.000000,37.150621,378.129,1.120000E-008,2.800,497.000,0
9,9.000000,39.107353,378.148,1.120000E-008,2.800,489.000,0
10,10.000000,41.064164,378.159,6.400000E-009,1.600,491.000,0
11,11.000000,43.021031,378.170,6.400000E-009,1.600,486.000,0
12,12.000000,44.977979,378.190,1.160000E-008,2.900,475.000,0
13,13.000000,46.935055,378.220,1.760000E-008,4.400,454.000,0
14,14.000000,48.892295,378.253,1.920000E-008,4.800,452.000,0
15,15.000000,50.849735,378.298,2.640000E-008,6.600,438.000,0
16,16.000000,52.807385,378.334,2.160000E-008,5.400,437.000,0
17,17.000000,54.765216,378.367,1.960000E-008,4.900,439.000,0
18,18.000000,56.723214,378.399,1.880000E-008,4.700,434.000,0
19,19.000000,58.681371,378.428,1.760000E-008,4.400,424.000,0
20,20.000000,60.639675,378.456,1.640000E-008,4.100,423.000,0
21,21.000000,62.598106,378.478,1.320000E-008,3.300,424.000,0
22,22.000000,64.556645,378.497,1.160000E-008,2.900,423.000,0
23,23.000000,66.515280,378.515,1.080000E-008,2.700,420.000,0
24,24.000000,68.474005,378.532,1.000000E-008,2.500,418.000,0
25,25.000000,70.432828,378.553,1.280000E-008,3.200,406.000,0
26,26.000000,72.391760,378.574,1.280000E-008,3.200,399.000,0
27,27.000000,74.350793,378.592,1.080000E-008,2.700,400.000,0
28,28.000000,76.309924,378.612,1.200000E-008,3.000,396.000,0
29,29.000000,78.269163,378.634,1.360000E-008,3.400,390.000,0
30,30.000000,80.228517,378.656,1.320000E-008,3.300,390.000,0
31,31.000000,82.187980,378.677,1.280000E-008,3.200,410.000,0
32,32.000000,84.147566,378.703,1.600000E-008,4.000,433.000,0
33,33.000000,86.107316,378.740,2.280000E-008,5.700,459.000,0
34,34.000000,88.067209,378.758,1.120000E-008,2.800,435.000,0
35,35.000000,90.027221,378.786,1.720000E-008,4.300,441.000,0
36,36.000000,91.987409,378.826,2.480000E-008,6.200,453.000,0
37,37.000000,93.947808,378.868,2.560000E-008,6.400,447.000,0
38,38.000000,95.908466,378.927,3.680000E-008,9.200,461.000,0
39,39.000000,97.869412,378.979,3.280000E-008,8.200,471.000,0
40,40.000000,99.830626,379.030,3.240000E-008,8.100,480.000,0
41,41.000000,101.792098,379.078,3.040000E-008,7.600,460.000,0
42,42.000000,103.753804,379.121,2.720000E-008,6.800,463.000,0
43,43.000000,105.715725,379.161,2.560000E-008,6.400,482.000,0
44,44.000000,107.677859,379.204,2.720000E-008,6.800,457.000,0
45,45.000000,109.640200,379.241,2.400000E-008,6.000,447.000,0
46,46.000000,111.602725,379.275,2.200000E-008,5.500,444.000,0
47,47.000000,113.565430,379.310,2.280000E-008,5.700,438.000,0
48,48.000000,115.528312,379.343,2.160000E-008,5.400,433.000,0
49,49.000000,117.491354,379.372,1.880000E-008,4.700,433.000,0
50,50.000000,119.454529,379.395,1.480000E-008,3.700,426.000,0
51,51.000000,121.417820,379.417,1.440000E-008,3.600,417.000,0
52,52.000000,123.381225,379.439,1.440000E-008,3.600,416.000,0
53,53.000000,125.344755,379.466,1.760000E-008,4.400,415.000,0
54,54.000000,127.308402,379.484,1.200000E-008,3.000,414.000,0
55,55.000000,129.272138,379.500,1.080000E-008,2.700,412.000,0
56,56.000000,131.235960,379.517,1.120000E-008,2.800,416.000,0
57,57.000000,133.199875,379.536,1.240000E-008,3.100,405.000,0
58,58.000000,135.163892,379.557,1.400000E-008,3.500,390.000,0
59,59.000000,137.128022,379.579,1.480000E-008,3.700,387.000,0
60,60.000000,139.092274,379.604,1.680000E-008,4.200,386.000,0
61,61.000000,141.056660,379.631,1.760000E-008,4.400,391.000,0
62,62.000000,143.021186,379.659,1.880000E-008,4.700,394.000,0
63,63.000000,144.985937,379.718,3.960000E-008,9.900,394.000,0
64,64.000000,146.950926,379.751,2.240000E-008,5.600,379.000,0
65,65.000000,148.916063,379.775,1.640000E-008,4.100,371.000,0
66,66.000000,150.881333,379.802,1.840000E-008,4.600,367.000,0
67,67.000000,152.846749,379.831,2.000000E-008,5.000,358.000,0
68,68.000000,154.812317,379.861,2.040000E-008,5.100,366.000,0
69,69.000000,156.778052,379.895,2.360000E-008,5.900,365.000,0
70,70.000000,158.743971,379.932,2.520000E-008,6.300,365.000,0
71,71.000000,160.710071,379.966,2.320000E-008,5.800,359.000,0
72,72.000000,162.676332,379.994,2.000000E-008,,,1
