hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,916.000,2.000000E-008,,,0
1,1.000000,26.191569,897.516,2.000000E-008,,,0
2,2.000000,30.790859,880.311,2.000000E-008,,,0
3,3.000000,35.304145,864.256,2.000000E-008,,,0
4,4.000000,39.737083,849.239,2.000000E-008,,,0
5,5.000000,44.094791,835.164,2.000000E-008,,,0
6,6.000000,48.381910,821.944,2.000000E-008,,,0
7,7.000000,52.602667,809.503,2.000000E-008,,,0
8,8.000000,56.760919,797.775,2.000000E-008,,,0
9,9.000000,60.860196,786.700,2.000000E-008,,,0
10,10.000000,64.903738,776.225,2.000000E-008,,,0
11,11.000000,68.894525,766.302,2.000000E-008,,,0
12,12.000000,72.835303,756.890,2.000000E-008,,,0
13,13.000000,76.728610,747.949,2.000000E-008,,,0
14,14.000000,80.576796,739.445,2.000000E-008,,,0
15,15.000000,84.382040,731.347,2.000000E-008,,,0
16,16.000000,88.146368,723.626,2.000000E-008,,,0
17,17.000000,91.871663,716.257,2.000000E-008,,,0
18,18.000000,95.559685,709.216,2.000000E-008,,,0
19,19.000000,99.212074,702.482,2.000000E-008,,,0
20,20.000000,102.830366,696.035,2.000000E-008,,,0
21,21.000000,106.416000,689.856,2.000000E-008,,,0
22,22.000000,109.970324,683.931,2.000000E-008,,,0
23,23.000000,113.494607,678.243,2.000000E-008,,,0
24,24.000000,116.990039,672.778,2.000000E-008,,,0
25,25.000000,120.457744,667.524,2.000000E-008,,,0
26,26.000000,123.898779,662.468,2.000000E-008,,,0
27,27.000000,127.314142,657.600,2.000000E-008,,,0
28,28.000000,130.704779,652.909,2.000000E-008,,,0
29,29.000000,134.071580,648.386,2.000000E-008,,,0
30,30.000000,137.415391,644.022,2.000000E-008,,,0
31,31.000000,140.737013,639.809,2.000000E-008,,,0
32,32.000000,144.037206,635.739,2.000000E-008,,,0
33,33.000000,147.316691,631.804,2.000000E-008,,,0
34,34.000000,150.576154,627.999,2.000000E-008,,,0
35,35.000000,153.816246,624.317,2.000000E-008,,,0
36,36.000000,157.037588,620.751,2.000000E-008,,,0
37,37.000000,160.240773,617.298,2.000000E-008,,,0
38,38.000000,163.426362,613.950,2.000000E-008,,,0
39,38.188333,164.024391,613.331,2.000000E-008,,,0
