hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,451.000,2.000000E-008,,,0
1,1.000000,23.833281,450.813,2.000000E-008,,,0
2,2.000000,26.165600,450.628,2.000000E-008,,,0
3,3.000000,28.496965,450.444,2.000000E-008,,,0
4,4.000000,30.827381,450.262,2.000000E-008,,,0
5,5.000000,33.156856,450.081,2.000000E-008,,,0
6,6.000000,35.485396,449.901,2.000000E-008,,,0
7,7.000000,37.813009,449.722,2.000000E-008,,,0
8,8.000000,40.139701,449.545,2.000000E-008,,,0
9,9.000000,42.465478,449.368,2.000000E-008,,,0
10,10.000000,44.790347,449.194,2.000000E-008,,,0
11,11.000000,47.114314,449.020,2.000000E-008,,,0
12,12.000000,49.437386,448.848,2.000000E-008,,,0
13,13.000000,51.759569,448.676,2.000000E-008,,,0
14,14.000000,54.080870,448.506,2.000000E-008,,,0
15,15.000000,56.401293,448.338,2.000000E-008,,,0
16,16.000000,58.720846,448.170,2.000000E-008,,,0
17,17.000000,61.039535,448.003,2.000000E-008,,,0
18,18.000000,63.357365,447.838,2.000000E-008,,,0
19,19.000000,65.674343,447.674,2.000000E-008,,,0
20,20.000000,67.990473,447.511,2.000000E-008,,,0
21,21.000000,70.305763,447.349,2.000000E-008,,,0
22,22.000000,72.620217,447.188,2.000000E-008,,,0
23,23.000000,74.933842,447.028,2.000000E-008,,,0
24,24.000000,77.246643,446.869,2.000000E-008,,,0
25,25.000000,79.558625,446.712,2.000000E-008,,,0
26,26.000000,81.869794,446.555,2.000000E-008,,,0
27,27.000000,84.180156,446.400,2.000000E-008,,,0
28,28.000000,86.489716,446.245,2.000000E-008,,,0
29,29.000000,88.798479,446.092,2.000000E-008,,,0
30,30.000000,91.106450,445.939,2.000000E-008,,,0
31,31.000000,93.413635,445.788,2.000000E-008,,,0
32,32.000000,95.720039,445.637,2.000000E-008,,,0
33,33.000000,98.025667,445.488,2.000000E-008,,,0
34,34.000000,100.330524,445.339,2.000000E-008,,,0
35,35.000000,102.634615,445.192,2.000000E-008,,,0
36,36.000000,104.937946,445.045,2.000000E-008,,,0
37,37.000000,107.240520,444.900,2.000000E-008,,,0
38,38.000000,109.542343,444.755,2.000000E-008,,,0
39,39.000000,111.843420,444.611,2.000000E-008,,,0
40,40.000000,114.143755,444.468,2.000000E-008,,,0
41,41.000000,116.443354,444.327,2.000000E-008,,,0
42,42.000000,118.742221,444.186,2.000000E-008,,,0
43,43.000000,121.040360,444.045,2.000000E-008,,,0
44,44.000000,123.337776,443.906,2.000000E-008,,,0
45,45.000000,125.634474,443.768,2.000000E-008,,,0
46,46.000000,127.930459,443.630,2.000000E-008,,,0
47,47.000000,130.225734,443.494,2.000000E-008,,,0
48,48.000000,132.520304,443.358,2.000000E-008,,,0
49,49.000000,134.814174,443.223,2.000000E-008,,,0
50,50.000000,137.107348,443.089,2.000000E-008,,,0
51,51.000000,139.399830,442.956,2.000000E-008,,,0
52,52.000000,141.691625,442.823,2.000000E-008,,,0
53,53.000000,143.982736,442.692,2.000000E-008,,,0
54,54.000000,146.273169,442.561,2.000000E-008,,,0
55,55.000000,148.562926,442.431,2.000000E-008,,,0
56,56.000000,150.852013,442.301,2.000000E-008,,,0
57,57.000000,153.140433,442.173,2.000000E-008,,,0
58,58.000000,155.428191,442.045,2.000000E-008,,,0
59,59.000000,157.715289,441.918,2.000000E-008,,,0
60,60.000000,160.001733,441.792,2.000000E-008,,,0
61,61.000000,162.287527,441.667,2.000000E-008,,,0
62,62.000000,164.572673,441.542,2.000000E-008,,,0
63,63.000000,166.857177,441.418,2.000000E-008,,,0
64,64.000000,169.141041,441.295,2.000000E-008,,,0
65,65.000000,171.424270,441.173,2.000000E-008,,,0
66,66.000000,173.706868,441.051,2.000000E-008,,,0
67,67.000000,175.988837,440.930,2.000000E-008,,,0
68,68.000000,178.270183,440.810,2.000000E-008,,,0
69,69.000000,180.550908,440.690,2.000000E-008,,,0
70,70.000000,182.831016,440.572,2.000000E-008,,,0
71,71.000000,185.110510,440.453,2.000000E-008,,,0
72,72.000000,187.389395,440.336,2.000000E-008,,,0
