hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,1220.000,2.000000E-008,,,0
1,1.000000,27.692528,1174.286,2.000000E-008,,,0
2,2.000000,33.661343,1133.400,2.000000E-008,,,0
3,3.000000,39.429479,1096.615,2.000000E-008,,,0
4,4.000000,45.016588,1063.345,2.000000E-008,,,0
5,5.000000,50.439566,1033.107,2.000000E-008,,,0
6,6.000000,55.713052,1005.506,2.000000E-008,,,0
7,7.000000,60.849809,980.211,2.000000E-008,,,0
8,8.000000,65.861031,956.944,2.000000E-008,,,0
9,9.000000,70.756593,935.472,2.000000E-008,,,0
10,10.000000,75.545246,915.594,2.000000E-008,,,0
11,11.000000,80.234788,897.138,2.000000E-008,,,0
12,12.000000,84.832190,879.959,2.000000E-008,,,0
13,13.000000,89.343714,863.927,2.000000E-008,,,0
14,14.000000,93.775005,848.931,2.000000E-008,,,0
15,15.000000,98.131168,834.875,2.000000E-008,,,0
16,16.000000,102.416837,821.672,2.000000E-008,,,0
17,17.000000,106.636229,809.247,2.000000E-008,,,0
18,18.000000,110.793194,797.533,2.000000E-008,,,0
19,19.000000,114.891256,786.472,2.000000E-008,,,0
20,20.000000,118.933648,776.009,2.000000E-008,,,0
21,21.000000,122.923346,766.098,2.000000E-008,,,0
22,22.000000,126.863091,756.695,2.000000E-008,,,0
23,23.000000,130.755417,747.764,2.000000E-008,,,0
24,24.000000,134.602670,739.269,2.000000E-008,,,0
25,25.000000,138.407026,731.179,2.000000E-008,,,0
26,26.000000,142.170506,723.466,2.000000E-008,,,0
27,27.000000,145.894993,716.104,2.000000E-008,,,0
28,28.000000,149.582241,709.070,2.000000E-008,,,0
29,29.000000,153.233891,702.342,2.000000E-008,,,0
30,30.000000,156.851476,695.901,2.000000E-008,,,0
31,31.000000,160.436432,689.728,2.000000E-008,,,0
32,32.000000,163.990106,683.808,2.000000E-008,,,0
33,33.000000,167.513764,678.124,2.000000E-008,,,0
34,34.000000,171.008597,672.664,2.000000E-008,,,0
35,35.000000,174.475725,667.415,2.000000E-008,,,0
36,36.000000,177.916205,662.363,2.000000E-008,,,0
37,37.000000,181.331034,657.499,2.000000E-008,,,0
38,38.000000,184.721156,652.812,2.000000E-008,,,0
39,39.000000,188.087460,648.292,2.000000E-008,,,0
40,40.000000,191.430793,643.931,2.000000E-008,,,0
41,41.000000,194.751953,639.721,2.000000E-008,,,0
42,42.000000,198.051699,635.654,2.000000E-008,,,0
43,43.000000,201.330752,631.722,2.000000E-008,,,0
44,43.211667,202.022230,630.907,2.000000E-008,,,0
