hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,800.000,2.000000E-008,,,0
1,1.000000,25.610470,788.802,2.000000E-008,,,0
2,2.000000,29.664596,778.215,2.000000E-008,,,0
3,3.000000,33.665407,768.189,2.000000E-008,,,0
4,4.000000,37.615694,758.680,2.000000E-008,,,0
5,5.000000,41.518032,749.650,2.000000E-008,,,0
6,6.000000,45.374806,741.064,2.000000E-008,,,0
7,7.000000,49.188228,732.889,2.000000E-008,,,0
8,8.000000,52.960351,725.098,2.000000E-008,,,0
9,9.000000,56.693086,717.662,2.000000E-008,,,0
10,10.000000,60.388215,710.559,2.000000E-008,,,0
11,11.000000,64.047402,703.767,2.000000E-008,,,0
12,12.000000,67.672201,697.265,2.000000E-008,,,0
13,13.000000,71.264070,691.036,2.000000E-008,,,0
14,14.000000,74.824374,685.063,2.000000E-008,,,0
15,15.000000,78.354396,679.330,2.000000E-008,,,0
16,16.000000,81.855342,673.823,2.000000E-008,,,0
17,17.000000,85.328348,668.528,2.000000E-008,,,0
18,18.000000,88.774482,663.435,2.000000E-008,,,0
19,19.000000,92.194757,658.532,2.000000E-008,,,0
20,20.000000,95.590124,653.807,2.000000E-008,,,0
21,21.000000,98.961488,649.252,2.000000E-008,,,0
22,22.000000,102.309700,644.858,2.000000E-008,,,0
23,23.000000,105.635571,640.616,2.000000E-008,,,0
24,24.000000,108.939869,636.518,2.000000E-008,,,0
25,25.000000,112.223321,632.558,2.000000E-008,,,0
26,26.000000,115.486621,628.728,2.000000E-008,,,0
27,27.000000,118.730425,625.023,2.000000E-008,,,0
28,28.000000,121.955363,621.435,2.000000E-008,,,0
29,29.000000,125.162029,617.960,2.000000E-008,,,0
30,30.000000,128.350993,614.592,2.000000E-008,,,0
31,31.000000,131.522798,611.327,2.000000E-008,,,0
32,32.000000,134.677963,608.160,2.000000E-008,,,0
33,33.000000,137.816981,605.086,2.000000E-008,,,0
34,34.000000,140.940328,602.102,2.000000E-008,,,0
35,35.000000,144.048455,599.203,2.000000E-008,,,0
36,36.000000,147.141796,596.386,2.000000E-008,,,0
37,37.000000,150.220766,593.648,2.000000E-008,,,0
38,37.418333,151.504635,592.525,2.000000E-008,,,0
