hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,768.000,2.000000E-008,,,0
1,1.000000,25.449336,758.501,2.000000E-008,,,0
2,2.000000,29.350772,749.480,2.000000E-008,,,0
3,3.000000,33.206688,740.902,2.000000E-008,,,0
4,4.000000,37.019293,732.735,2.000000E-008,,,0
5,5.000000,40.790637,724.951,2.000000E-008,,,0
6,6.000000,44.522629,717.522,2.000000E-008,,,0
7,7.000000,48.217048,710.425,2.000000E-008,,,0
8,8.000000,51.875556,703.638,2.000000E-008,,,0
9,9.000000,55.499705,697.142,2.000000E-008,,,0
10,10.000000,59.090952,690.918,2.000000E-008,,,0
11,11.000000,62.650659,684.950,2.000000E-008,,,0
12,12.000000,66.180108,679.221,2.000000E-008,,,0
13,13.000000,69.680503,673.718,2.000000E-008,,,0
14,14.000000,73.152979,668.428,2.000000E-008,,,0
15,15.000000,76.598605,663.339,2.000000E-008,,,0
16,16.000000,80.018389,658.439,2.000000E-008,,,0
17,17.000000,83.413285,653.718,2.000000E-008,,,0
18,18.000000,86.784193,649.166,2.000000E-008,,,0
19,19.000000,90.131966,644.775,2.000000E-008,,,0
20,20.000000,93.457413,640.535,2.000000E-008,,,0
21,21.000000,96.761301,636.441,2.000000E-008,,,0
22,22.000000,100.044357,632.483,2.000000E-008,,,0
23,23.000000,103.307274,628.656,2.000000E-008,,,0
24,24.000000,106.550708,624.952,2.000000E-008,,,0
25,25.000000,109.775287,621.367,2.000000E-008,,,0
26,26.000000,112.981606,617.894,2.000000E-008,,,0
27,27.000000,116.170233,614.528,2.000000E-008,,,0
28,28.000000,119.341712,611.265,2.000000E-008,,,0
29,29.000000,122.496560,608.100,2.000000E-008,,,0
30,30.000000,125.635271,605.028,2.000000E-008,,,0
31,31.000000,128.758320,602.045,2.000000E-008,,,0
32,32.000000,131.866157,599.148,2.000000E-008,,,0
33,33.000000,134.959216,596.333,2.000000E-008,,,0
34,34.000000,138.037913,593.596,2.000000E-008,,,0
35,35.000000,141.102644,590.935,2.000000E-008,,,0
36,36.000000,144.153792,588.346,2.000000E-008,,,0
37,37.000000,147.191721,585.826,2.000000E-008,,,0
38,38.000000,150.216784,583.372,2.000000E-008,,,0
39,39.000000,153.229318,580.983,2.000000E-008,,,0
40,40.000000,156.229647,578.655,2.000000E-008,,,0
41,41.000000,159.218084,576.386,2.000000E-008,,,0
42,42.000000,162.194928,574.174,2.000000E-008,,,0
43,43.000000,165.160469,572.017,2.000000E-008,,,0
44,44.000000,168.114984,569.912,2.000000E-008,,,0
45,45.000000,171.058743,567.859,2.000000E-008,,,0
46,45.393333,172.213730,567.065,2.000000E-008,,,0
