hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,661.000,1.958333E-008,4.700,433.000,0
1,1.000000,24.910751,657.273,1.541667E-008,3.700,426.000,0
2,2.000000,28.302744,653.748,1.500000E-008,3.600,417.000,0
3,3.000000,31.676742,650.318,1.500000E-008,3.600,416.000,0
4,4.000000,35.031324,646.250,1.833333E-008,4.400,415.000,0
5,5.000000,38.368428,643.551,1.250000E-008,3.000,414.000,0
6,6.000000,41.692400,641.172,1.125000E-008,2.700,412.000,0
7,7.000000,45.003959,638.754,1.166667E-008,2.800,416.000,0
8,8.000000,48.302474,636.132,1.291667E-008,3.100,405.000,0
9,9.000000,51.586719,633.241,1.458333E-008,3.500,390.000,0
10,10.000000,54.855769,630.260,1.541667E-008,3.700,387.000,0
11,11.000000,58.108581,626.967,1.750000E-008,4.200,386.000,0
12,12.000000,61.344205,623.618,1.833333E-008,4.400,391.000,0
13,13.000000,64.562178,620.147,1.958333E-008,4.700,394.000,0
14,14.000000,67.752994,613.178,4.125000E-008,9.900,394.000,0
15,15.000000,70.916211,609.428,2.333333E-008,5.600,379.000,0
16,16.000000,74.062863,606.765,1.708333E-008,4.100,371.000,0
17,17.000000,77.195093,603.856,1.916667E-008,4.600,367.000,0
18,18.000000,80.311851,600.786,2.083333E-008,5.000,358.000,0
19,19.000000,83.412808,597.749,2.125000E-008,5.100,366.000,0
20,20.000000,86.497095,594.348,2.458333E-008,5.900,365.000,0
21,21.000000,89.563510,590.843,2.625000E-008,6.300,365.000,0
22,22.000000,92.612802,587.726,2.416667E-008,5.800,359.000,0
23,23.000000,95.647031,585.017,2.166667E-008,5.200,358.000,0
24,24.000000,98.667572,582.435,2.125000E-008,5.100,357.000,0
25,25.000000,101.669027,577.670,4.083333E-008,9.800,371.000,0
26,26.000000,104.642812,571.765,5.375000E-008,12.900,386.000,0
27,27.000000,107.591231,567.830,3.791667E-008,9.100,387.000,0
28,28.000000,110.521558,564.760,3.083333E-008,7.400,386.000,0
29,29.000000,113.432102,560.207,4.791667E-008,11.500,390.000,0
30,30.000000,116.320978,556.374,4.250000E-008,10.200,386.000,0
31,31.000000,119.190396,552.685,4.291667E-008,10.300,380.000,0
32,32.000000,122.041697,549.367,4.041667E-008,9.700,377.000,0
33,33.000000,124.874687,545.615,4.791667E-008,11.500,366.000,0
34,34.000000,127.691946,543.268,3.125000E-008,7.500,366.000,0
35,35.000000,130.497879,541.235,2.791667E-008,6.700,358.000,0
36,36.000000,133.294732,539.754,2.083333E-008,5.000,338.000,0
37,37.000000,136.084828,538.621,1.625000E-008,3.900,337.000,0
38,38.000000,138.868811,537.393,1.791667E-008,4.300,341.000,0
39,39.000000,141.646278,536.102,1.916667E-008,4.600,350.000,0
40,40.000000,144.416917,534.754,2.041667E-008,4.900,342.000,0
41,41.000000,147.180579,533.406,2.083333E-008,5.000,361.000,0
42,42.000000,149.937130,532.006,2.208333E-008,5.300,356.000,0
43,43.000000,152.686446,530.609,2.250000E-008,5.400,327.000,0
44,44.000000,155.428741,529.292,2.166667E-008,5.200,348.000,0
45,45.000000,158.164161,527.952,2.250000E-008,5.400,331.000,0
46,46.000000,160.892468,526.544,2.416667E-008,5.800,339.000,0
47,47.000000,163.613381,525.095,2.541667E-008,6.100,349.000,0
48,48.000000,166.327184,523.794,2.333333E-008,5.600,340.000,0
49,49.000000,169.034737,522.678,2.041667E-008,4.900,336.000,0
50,50.000000,171.736046,521.383,2.416667E-008,5.800,342.000,0
51,51.000000,174.429990,519.833,2.958333E-008,7.100,336.000,0
52,52.000000,177.116348,518.449,2.708333E-008,6.500,327.000,0
53,53.000000,179.795092,516.892,3.125000E-008,7.500,328.000,0
54,54.000000,182.465100,515.076,3.750000E-008,9.000,344.000,0
55,55.000000,185.126058,513.393,3.583333E-008,8.600,333.000,0
56,56.000000,187.779069,512.002,3.041667E-008,7.300,329.000,0
57,57.000000,190.424972,510.645,3.041667E-008,7.300,329.000,0
58,58.000000,193.064078,509.374,2.916667E-008,7.000,332.000,0
59,59.000000,195.697049,508.273,2.583333E-008,6.200,334.000,0
60,60.000000,198.324289,507.159,2.666667E-008,6.400,344.000,0
61,61.000000,200.945517,505.950,2.958333E-008,7.100,345.000,0
62,62.000000,203.559359,504.309,4.125000E-008,9.900,351.000,0
63,63.000000,206.165337,502.908,3.625000E-008,8.700,351.000,0
64,64.000000,208.763680,501.359,4.125000E-008,9.900,353.000,0
65,65.000000,211.354126,499.856,4.125000E-008,9.900,355.000,0
66,66.000000,213.937137,498.484,3.875000E-008,9.300,354.000,0
67,66.412754,215.000000,497.782,4.958333E-008,11.900,355.000,0
