hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,895.000,2.272727E-008,5.000,358.000,0
1,1.000000,26.079813,875.363,2.318182E-008,5.100,366.000,0
2,2.000000,30.554728,854.504,2.681818E-008,5.900,365.000,0
3,3.000000,34.923044,834.161,2.863636E-008,6.300,365.000,0
4,4.000000,39.194477,816.979,2.636364E-008,5.800,359.000,0
5,5.000000,43.384656,802.691,2.363636E-008,5.200,358.000,0
6,6.000000,47.504048,789.598,2.318182E-008,5.100,357.000,0
7,7.000000,51.529465,766.688,4.454545E-008,9.800,371.000,0
8,8.000000,55.426950,740.344,5.863636E-008,12.900,386.000,0
9,9.000000,59.214793,723.927,4.136364E-008,9.100,387.000,0
10,10.000000,62.928820,711.701,3.363636E-008,7.400,386.000,0
11,11.000000,66.566088,694.431,5.227273E-008,11.500,390.000,0
12,12.000000,70.123266,680.639,4.636364E-008,10.200,386.000,0
13,13.000000,73.612033,667.964,4.681818E-008,10.300,380.000,0
14,14.000000,77.039833,657.032,4.409091E-008,9.700,377.000,0
15,15.000000,80.408575,645.173,5.227273E-008,11.500,366.000,0
16,16.000000,83.728405,638.012,3.409091E-008,7.500,366.000,0
17,17.000000,87.014093,631.959,3.045455E-008,6.700,358.000,0
18,18.000000,90.273007,627.639,2.272727E-008,5.000,338.000,0
19,19.000000,93.512339,624.379,1.772727E-008,3.900,337.000,0
20,20.000000,96.734207,620.891,1.954545E-008,4.300,341.000,0
21,21.000000,99.937700,617.279,2.090909E-008,4.600,350.000,0
22,22.000000,103.122216,613.558,2.227273E-008,4.900,342.000,0
23,23.000000,106.287618,609.891,2.272727E-008,5.000,361.000,0
24,24.000000,109.433819,606.138,2.409091E-008,5.300,356.000,0
25,25.000000,112.560770,602.451,2.454545E-008,5.400,327.000,0
26,26.000000,115.669317,599.022,2.363636E-008,5.200,348.000,0
27,27.000000,118.760093,595.583,2.454545E-008,5.400,331.000,0
28,28.000000,121.832742,592.018,2.636364E-008,5.800,339.000,0
29,29.000000,124.886823,588.407,2.772727E-008,6.100,349.000,0
30,30.000000,127.923300,585.209,2.545455E-008,5.600,340.000,0
31,31.000000,130.944504,582.499,2.227273E-008,4.900,336.000,0
32,32.000000,133.950645,579.392,2.636364E-008,5.800,342.000,0
33,33.000000,136.939251,575.729,3.227273E-008,7.100,336.000,0
34,34.000000,139.910053,572.505,2.954545E-008,6.500,327.000,0
35,35.000000,142.863245,568.929,3.409091E-008,7.500,328.000,0
36,36.000000,145.796552,564.828,4.090909E-008,9.000,344.000,0
37,37.000000,148.709594,561.091,3.909091E-008,8.600,333.000,0
38,38.000000,151.605124,558.050,3.318182E-008,7.300,329.000,0
39,39.000000,154.485209,555.121,3.318182E-008,7.300,329.000,0
40,40.000000,157.350717,552.413,3.181818E-008,7.000,332.000,0
41,41.000000,160.203223,550.092,2.818182E-008,6.200,334.000,0
42,42.000000,163.043714,547.770,2.909091E-008,6.400,344.000,0
43,43.000000,165.871737,545.275,3.227273E-008,7.100,345.000,0
44,44.000000,168.684634,541.935,4.500000E-008,9.900,351.000,0
45,45.000000,171.481633,539.124,3.954545E-008,8.700,351.000,0
46,46.000000,174.263415,536.057,4.500000E-008,9.900,353.000,0
47,47.000000,177.029674,533.123,4.500000E-008,9.900,355.000,0
48,48.000000,179.781512,530.480,4.227273E-008,9.300,354.000,0
49,49.000000,182.518122,527.247,5.409091E-008,11.900,355.000,0
50,50.000000,185.233810,522.429,8.590909E-008,18.900,365.000,0
51,51.000000,187.920357,516.036,1.250000E-007,27.500,367.000,0
52,52.000000,190.581445,512.511,7.500000E-008,16.500,375.000,0
53,53.000000,193.226079,509.664,6.409091E-008,14.100,367.000,0
54,54.000000,195.855464,506.622,7.227273E-008,15.900,366.000,0
55,55.000000,198.470516,504.115,6.272727E-008,13.800,370.000,0
56,56.000000,201.072053,501.403,7.136364E-008,15.700,373.000,0
57,57.000000,203.660506,499.052,6.500000E-008,14.300,376.000,0
58,58.000000,206.238368,497.302,5.045455E-008,11.100,382.000,0
59,59.000000,208.807018,495.493,5.409091E-008,11.900,378.000,0
60,60.000000,211.365501,493.377,6.590909E-008,14.500,372.000,0
61,61.000000,213.913886,491.586,5.818182E-008,12.800,379.000,0
62,61.427665,215.000000,490.905,5.363636E-008,11.800,384.000,0
