hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,775.000,1.134752E-008,4.000,537.000,0
1,1.000000,25.496365,769.621,1.078014E-008,3.800,528.000,0
2,2.000000,29.463875,763.852,1.191489E-008,4.200,523.000,0
3,3.000000,33.400286,757.607,1.333333E-008,4.700,520.000,0
4,4.000000,37.303938,751.194,1.418440E-008,5.000,516.000,0
5,5.000000,41.175950,745.372,1.333333E-008,4.700,527.000,0
6,6.000000,45.017098,739.269,1.446809E-008,5.100,536.000,0
7,7.000000,48.828408,733.832,1.333333E-008,4.700,533.000,0
8,8.000000,52.608584,727.249,1.673759E-008,5.900,530.000,0
9,9.000000,56.354810,720.711,1.730496E-008,6.100,518.000,0
10,10.000000,60.072923,716.359,1.191489E-008,4.200,520.000,0
11,11.000000,63.772989,713.724,7.375887E-009,2.600,511.000,0
12,12.000000,67.444794,705.502,2.382979E-008,8.400,514.000,0
13,13.000000,71.084519,701.272,1.276596E-008,4.500,527.000,0
14,14.000000,74.707623,699.063,6.808511E-009,2.400,533.000,0
15,15.000000,78.319851,697.067,6.241135E-009,2.200,550.000,0
16,16.000000,81.922050,695.187,5.957447E-009,2.100,542.000,0
17,17.000000,85.515263,693.593,5.106383E-009,1.800,545.000,0
18,18.000000,89.100504,692.104,4.822695E-009,1.700,534.000,0
19,19.000000,92.677854,690.544,5.106383E-009,1.800,542.000,0
20,20.000000,96.247618,689.171,4.539007E-009,1.600,523.000,0
21,21.000000,99.810091,687.727,4.822695E-009,1.700,558.000,0
22,22.000000,103.364475,686.046,5.673759E-009,2.000,538.000,0
23,23.000000,106.910211,684.384,5.673759E-009,2.000,527.000,0
24,24.000000,110.447611,682.824,5.390071E-009,1.900,529.000,0
25,25.000000,113.977398,681.442,4.822695E-009,1.700,513.000,0
26,26.000000,117.500070,680.073,4.822695E-009,1.700,514.000,0
27,27.000000,121.015694,678.718,4.822695E-009,1.700,499.000,0
28,28.000000,124.524543,677.454,4.539007E-009,1.600,520.000,0
29,29.000000,128.026883,676.202,4.539007E-009,1.600,506.000,0
30,30.000000,131.522571,674.884,4.822695E-009,1.700,501.000,0
31,31.000000,135.010877,673.349,5.673759E-009,2.000,547.000,0
32,32.000000,138.491088,671.756,5.957447E-009,2.100,539.000,0
33,33.000000,141.962523,669.958,6.808511E-009,2.400,518.000,0
34,34.000000,145.422809,667.451,9.645390E-009,3.400,557.000,0
35,35.000000,148.870429,665.062,9.361702E-009,3.300,556.000,0
36,36.000000,152.305612,662.644,9.645390E-009,3.400,562.000,0
37,37.000000,155.730024,660.895,7.092199E-009,2.500,600.000,0
38,38.000000,159.145799,659.306,6.524823E-009,2.300,585.000,0
39,39.000000,162.553577,657.804,6.241135E-009,2.200,578.000,0
40,40.000000,165.952931,656.051,7.375887E-009,2.600,566.000,0
41,41.000000,169.343276,654.322,7.375887E-009,2.600,558.000,0
42,42.000000,172.725243,652.811,6.524823E-009,2.300,570.000,0
43,43.000000,176.099944,651.513,5.673759E-009,2.000,553.000,0
44,44.000000,179.467792,650.163,5.957447E-009,2.100,564.000,0
45,45.000000,182.828531,648.765,6.241135E-009,2.200,587.000,0
46,46.000000,186.182725,647.633,5.106383E-009,1.800,565.000,0
47,47.000000,189.530441,646.262,6.241135E-009,2.200,576.000,0
48,48.000000,192.870312,644.601,7.659574E-009,2.700,553.000,0
49,49.000000,196.203215,643.567,4.822695E-009,1.700,518.000,0
50,50.000000,199.530321,642.361,5.673759E-009,2.000,528.000,0
51,51.000000,202.850140,640.752,7.659574E-009,2.700,528.000,0
52,52.000000,206.163057,639.692,5.106383E-009,1.800,558.000,0
53,53.000000,209.471113,638.873,3.971631E-009,1.400,556.000,0
54,54.000000,212.775247,638.176,3.404255E-009,1.200,568.000,0
55,54.673997,215.000000,637.786,2.836879E-009,1.000,572.000,0
