hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,809.000,3.088235E-008,10.500,540.000,0
1,1.000000,25.623763,785.306,4.176471E-008,14.200,576.000,0
2,2.000000,29.615784,758.266,5.441176E-008,18.500,570.000,0
3,3.000000,33.494290,741.059,3.911765E-008,13.300,557.000,0
4,4.000000,37.294248,727.801,3.294118E-008,11.200,542.000,0
5,5.000000,41.040365,720.134,2.029412E-008,6.900,529.000,0
6,6.000000,44.747181,712.610,2.088235E-008,7.100,510.000,0
7,7.000000,48.415971,705.432,2.088235E-008,7.100,506.000,0
8,8.000000,52.052941,700.285,1.558824E-008,5.300,518.000,0
9,9.000000,55.666871,696.514,1.176471E-008,4.000,537.000,0
10,10.000000,59.262005,693.019,1.117647E-008,3.800,528.000,0
11,11.000000,62.838335,689.249,1.235294E-008,4.200,523.000,0
12,12.000000,66.394286,685.145,1.382353E-008,4.700,520.000,0
13,13.000000,69.928641,680.904,1.470588E-008,5.000,516.000,0
14,14.000000,73.442014,677.032,1.382353E-008,4.700,527.000,0
15,15.000000,76.934795,672.949,1.500000E-008,5.100,536.000,0
16,16.000000,80.407558,669.291,1.382353E-008,4.700,533.000,0
17,17.000000,83.859309,664.835,1.735294E-008,5.900,530.000,0
18,18.000000,87.288007,660.382,1.794118E-008,6.100,518.000,0
19,19.000000,90.697506,657.401,1.235294E-008,4.200,520.000,0
20,20.000000,94.094625,655.590,7.647059E-009,2.600,511.000,0
21,21.000000,97.472261,649.909,2.470588E-008,8.400,514.000,0
22,22.000000,100.827670,646.968,1.323529E-008,4.500,527.000,0
23,23.000000,104.171506,645.428,7.058824E-009,2.400,533.000,0
24,24.000000,107.507749,644.033,6.470588E-009,2.200,550.000,0
25,25.000000,110.836976,642.716,6.176471E-009,2.100,542.000,0
26,26.000000,114.159905,641.598,5.294118E-009,1.800,545.000,0
27,27.000000,117.477236,640.552,5.000000E-009,1.700,534.000,0
28,28.000000,120.789020,639.454,5.294118E-009,1.800,542.000,0
29,29.000000,124.095461,638.487,4.705882E-009,1.600,523.000,0
30,30.000000,127.396762,637.467,5.000000E-009,1.700,558.000,0
31,31.000000,130.692349,636.279,5.882353E-009,2.000,538.000,0
32,32.000000,133.981819,635.103,5.882353E-009,2.000,527.000,0
33,33.000000,137.265382,633.996,5.588235E-009,1.900,529.000,0
34,34.000000,140.543543,633.015,5.000000E-009,1.700,513.000,0
35,35.000000,143.816647,632.041,5.000000E-009,1.700,514.000,0
36,36.000000,147.084736,631.076,5.000000E-009,1.700,499.000,0
37,37.000000,150.347996,630.175,4.705882E-009,1.600,520.000,0
38,38.000000,153.606612,629.281,4.705882E-009,1.600,506.000,0
39,39.000000,156.860477,628.339,5.000000E-009,1.700,501.000,0
40,40.000000,160.109059,627.240,5.882353E-009,2.000,547.000,0
41,41.000000,163.351841,626.098,6.176471E-009,2.100,539.000,0
42,42.000000,166.588325,624.806,7.058824E-009,2.400,518.000,0
43,43.000000,169.816791,623.001,1.000000E-008,3.400,557.000,0
44,44.000000,173.036128,621.277,9.705882E-009,3.300,556.000,0
45,45.000000,176.246479,619.528,1.000000E-008,3.400,562.000,0
46,46.000000,179.449029,618.260,7.352941E-009,2.500,600.000,0
47,47.000000,182.645313,617.106,6.764706E-009,2.300,585.000,0
48,48.000000,185.835786,616.013,6.470588E-009,2.200,578.000,0
49,49.000000,189.020126,614.737,7.647059E-009,2.600,566.000,0
50,50.000000,192.197897,613.475,7.647059E-009,2.600,558.000,0
51,51.000000,195.369548,612.370,6.764706E-009,2.300,570.000,0
52,52.000000,198.535883,611.420,5.882353E-009,2.000,553.000,0
53,53.000000,201.697199,610.430,6.176471E-009,2.100,564.000,0
54,54.000000,204.853300,609.404,6.470588E-009,2.200,587.000,0
55,55.000000,208.004592,608.572,5.294118E-009,1.800,565.000,0
56,56.000000,211.151120,607.563,6.470588E-009,2.200,576.000,0
57,57.000000,214.291869,606.339,7.941176E-009,2.700,553.000,0
58,57.225835,215.000000,606.166,5.000000E-009,1.700,518.000,0
