hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,1473.000,1.433962E-008,1.900,497.000,0
1,1.000000,28.966410,1413.884,1.509434E-008,2.000,497.000,0
2,2.000000,36.123256,1353.474,1.735849E-008,2.300,487.000,0
3,3.000000,42.985602,1299.857,1.735849E-008,2.300,481.000,0
4,4.000000,49.585690,1251.950,1.735849E-008,2.300,480.000,0
5,5.000000,55.945985,1207.112,1.811321E-008,2.400,466.000,0
6,6.000000,62.081896,1165.164,1.886792E-008,2.500,468.000,0
7,7.000000,68.011742,1127.360,1.886792E-008,2.500,460.000,0
8,8.000000,73.734642,1085.372,2.339623E-008,3.100,472.000,0
9,9.000000,79.252469,1047.968,2.339623E-008,3.100,463.000,0
10,10.000000,84.587030,1014.434,2.339623E-008,3.100,444.000,0
11,11.000000,89.759311,985.130,2.264151E-008,3.000,434.000,0
12,12.000000,94.789282,959.342,2.188679E-008,2.900,430.000,0
13,13.000000,99.691568,935.731,2.188679E-008,2.900,430.000,0
14,14.000000,104.478641,914.752,2.113208E-008,2.800,424.000,0
15,15.000000,109.161325,895.354,2.113208E-008,2.800,418.000,0
16,16.000000,113.750635,878.606,1.962264E-008,2.600,416.000,0
17,17.000000,118.254624,862.372,2.037736E-008,2.700,430.000,0
18,18.000000,122.678850,847.748,1.962264E-008,2.600,428.000,0
19,19.000000,127.032464,835.046,1.811321E-008,2.400,427.000,0
20,20.000000,131.322190,823.045,1.811321E-008,2.400,422.000,0
21,21.000000,135.551504,811.688,1.811321E-008,2.400,423.000,0
22,22.000000,139.722459,800.489,1.886792E-008,2.500,418.000,0
23,23.000000,143.827290,786.201,2.566038E-008,3.400,430.000,0
24,24.000000,147.863785,774.034,2.339623E-008,3.100,440.000,0
25,25.000000,151.795367,746.237,5.962264E-008,7.900,679.000,0
26,26.000000,155.481339,682.681,1.803774E-007,23.900,1125.000,0
