hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,739.000,1.307786E-008,3.500,675.392,0
1,1.000000,25.311422,734.138,1.192294E-008,3.191,661.319,0
2,2.000000,29.098634,729.640,1.134439E-008,3.036,664.961,0
3,3.000000,32.865487,726.260,8.727940E-009,2.336,660.097,0
4,4.000000,36.615529,723.141,8.219871E-009,2.200,667.000,0
5,5.000000,40.349940,720.218,7.845803E-009,2.100,670.735,0
6,6.000000,44.050640,710.208,2.799095E-008,7.492,666.931,0
7,7.000000,47.718563,707.452,8.028240E-009,2.149,681.704,0
8,8.000000,51.371970,704.599,8.462582E-009,2.265,675.867,0
9,9.000000,55.011915,702.246,7.098979E-009,1.900,681.000,0
10,10.000000,58.639347,699.763,7.612749E-009,2.038,676.000,0
11,11.000000,62.254140,697.361,7.485658E-009,2.003,676.992,0
12,12.000000,65.856404,694.921,7.728448E-009,2.068,640.205,0
13,13.000000,69.445740,692.365,8.234849E-009,2.204,639.727,0
14,14.000000,73.022192,689.941,7.943343E-009,2.126,642.542,0
15,15.000000,76.586882,687.817,7.068486E-009,1.892,619.987,0
16,16.000000,80.141212,685.935,6.351718E-009,1.700,620.000,0
17,17.000000,83.684235,683.450,8.516836E-009,2.279,655.514,0
18,18.000000,87.213939,680.788,9.291371E-009,2.487,643.750,0
19,19.000000,90.729672,678.052,9.736319E-009,2.606,642.019,0
20,20.000000,94.231929,675.578,8.967131E-009,2.400,650.000,0
21,21.000000,97.720869,672.906,9.869193E-009,2.641,635.875,0
22,22.000000,101.196007,670.243,1.002968E-008,2.684,636.000,0
23,23.000000,104.657138,667.494,1.056583E-008,2.828,634.452,0
24,24.000000,108.103732,664.626,1.125455E-008,3.012,618.679,0
25,25.000000,111.536584,662.179,9.794031E-009,2.621,624.834,0
26,26.000000,114.956028,659.445,1.116583E-008,2.988,633.538,0
27,27.000000,118.362573,657.191,9.383332E-009,2.511,620.604,0
28,28.000000,121.758264,655.248,8.219871E-009,2.200,613.000,0
29,29.000000,125.143753,653.249,8.593501E-009,2.300,607.000,0
30,30.000000,128.518587,651.130,9.252050E-009,2.476,599.801,0
31,31.000000,131.882689,649.101,9.012937E-009,2.412,601.327,0
32,32.000000,135.236545,647.170,8.710034E-009,2.331,584.580,0
33,33.000000,138.580555,645.294,8.593501E-009,2.300,600.000,0
34,34.000000,141.913896,643.049,1.046165E-008,2.800,577.000,0
35,35.000000,145.236071,640.977,9.824857E-009,2.630,591.066,0
36,36.000000,148.547676,638.964,9.714392E-009,2.600,579.000,0
37,37.000000,151.849165,637.067,9.298498E-009,2.489,590.013,0
38,38.000000,155.140466,635.027,1.017400E-008,2.723,591.880,0
39,39.000000,158.421634,633.150,9.513687E-009,2.546,585.446,0
40,40.000000,161.692560,631.069,1.072616E-008,2.871,573.982,0
41,41.000000,164.953013,629.101,1.032849E-008,2.764,571.550,0
42,42.000000,168.203192,627.099,1.068958E-008,2.861,571.512,0
43,43.000000,171.443068,625.119,1.075754E-008,2.879,558.432,0
44,44.000000,174.672913,623.221,1.048931E-008,2.807,555.620,0
45,45.000000,177.892599,621.194,1.140871E-008,3.053,539.672,0
46,46.000000,181.102850,619.572,9.272338E-009,2.482,544.000,0
47,47.000000,184.305407,618.219,7.846240E-009,2.100,549.000,0
48,48.000000,187.500009,616.499,1.011069E-008,2.706,549.416,0
49,49.000000,190.685645,614.754,1.042828E-008,2.791,557.727,0
50,50.000000,193.862391,613.063,1.026431E-008,2.747,550.000,0
51,51.000000,197.030765,611.517,9.528755E-009,2.550,523.903,0
52,52.000000,200.191429,610.083,8.967131E-009,2.400,545.000,0
53,53.000000,203.343102,608.046,1.294632E-008,3.465,528.367,0
54,54.000000,206.485027,606.314,1.120891E-008,3.000,523.000,0
55,55.000000,209.617333,604.329,1.307707E-008,3.500,547.000,0
56,56.000000,212.734726,600.567,2.550165E-008,6.825,586.640,0
57,56.730918,215.000000,598.178,2.293787E-008,6.139,585.078,0
