hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,768.000,3.106796E-009,0.800,475.000,0
1,1.000000,25.469245,766.116,3.883495E-009,1.000,483.000,0
2,2.000000,29.426389,763.327,5.825243E-009,1.500,527.000,0
3,3.000000,33.368263,760.216,6.601942E-009,1.700,512.000,0
4,4.000000,37.293714,756.980,6.990291E-009,1.800,525.000,0
5,5.000000,41.201659,753.452,7.766990E-009,2.000,504.000,0
6,6.000000,45.090192,749.480,8.932039E-009,2.300,507.000,0
7,7.000000,48.957095,745.096,1.009709E-008,2.600,518.000,0
8,8.000000,52.801173,740.659,1.048544E-008,2.700,524.000,0
9,9.000000,56.625891,737.604,7.378641E-009,1.900,527.000,0
10,10.000000,60.435350,734.760,6.990291E-009,1.800,530.000,0
11,11.000000,64.232222,732.735,5.048544E-009,1.300,505.000,0
12,12.000000,68.018681,730.735,5.048544E-009,1.300,507.000,0
13,13.000000,71.794069,728.457,5.825243E-009,1.500,506.000,0
14,14.000000,75.547013,722.097,1.669903E-008,4.300,520.000,0
15,15.000000,79.257519,712.118,2.757282E-008,7.100,556.000,0
16,16.000000,82.928199,706.632,1.592233E-008,4.100,567.000,0
17,17.000000,86.571984,701.717,1.475728E-008,3.800,550.000,0
18,18.000000,90.188809,696.219,1.708738E-008,4.400,542.000,0
19,19.000000,93.777698,690.918,1.708738E-008,4.400,521.000,0
20,20.000000,97.337852,685.120,1.941748E-008,5.000,509.000,0
21,21.000000,100.875222,682.084,1.048544E-008,2.700,486.000,0
22,22.000000,104.398184,679.548,8.932039E-009,2.300,495.000,0
23,23.000000,107.899827,673.875,2.058252E-008,5.300,549.000,0
24,24.000000,111.376682,669.948,1.475728E-008,3.800,571.000,0
25,25.000000,114.831952,665.538,1.708738E-008,4.400,617.000,0
26,26.000000,118.265774,661.653,1.553398E-008,4.000,620.000,0
27,27.000000,121.680998,658.345,1.359223E-008,3.500,628.000,0
28,28.000000,125.080748,655.667,1.126214E-008,2.900,639.000,0
29,29.000000,128.466550,652.955,1.165049E-008,3.000,587.000,0
30,30.000000,131.833469,648.387,2.019417E-008,5.200,576.000,0
31,31.000000,135.179358,644.816,1.631068E-008,4.200,593.000,0
32,32.000000,138.506822,641.266,1.669903E-008,4.300,621.000,0
33,33.000000,141.815970,637.737,1.708738E-008,4.400,628.000,0
34,34.000000,145.107326,634.387,1.669903E-008,4.300,626.000,0
35,35.000000,148.380810,630.832,1.825243E-008,4.700,615.000,0
36,36.000000,151.635420,627.095,1.980583E-008,5.100,611.000,0
37,37.000000,154.871182,623.546,1.941748E-008,5.000,599.000,0
38,38.000000,158.089220,620.242,1.864078E-008,4.800,607.000,0
39,39.000000,161.291101,617.298,1.708738E-008,4.400,587.000,0
40,40.000000,164.470961,611.765,3.339806E-008,8.600,550.000,0
41,41.000000,167.617303,604.383,4.737864E-008,12.200,550.000,0
42,42.000000,170.723448,596.252,5.631068E-008,14.500,563.000,0
43,43.000000,173.794085,590.604,4.194175E-008,10.800,594.000,0
44,44.000000,176.841421,587.212,2.640777E-008,6.800,664.000,0
45,45.000000,179.872505,584.317,2.330097E-008,6.000,707.000,0
46,46.000000,182.890893,582.297,1.669903E-008,4.300,688.000,0
47,47.000000,185.899654,580.594,1.436893E-008,3.700,679.000,0
48,48.000000,188.898638,578.521,1.786408E-008,4.600,679.000,0
49,49.000000,191.887015,576.495,1.786408E-008,4.600,656.000,0
50,50.000000,194.864803,574.429,1.864078E-008,4.800,612.000,0
51,51.000000,197.832133,572.452,1.825243E-008,4.700,604.000,0
52,52.000000,200.789033,570.398,1.941748E-008,5.000,608.000,0
53,53.000000,203.732958,567.446,2.873786E-008,7.400,653.000,0
54,54.000000,206.662267,564.746,2.718447E-008,7.000,656.000,0
55,55.000000,209.577253,561.912,2.951456E-008,7.600,657.000,0
56,56.000000,212.479124,559.671,2.407767E-008,6.200,663.000,0
57,56.871789,215.000000,558.165,1.902913E-008,4.900,686.000,0
