hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,951.000,2.153846E-008,2.800,690.000,0
1,1.000000,26.361860,928.424,2.153846E-008,2.800,681.000,0
2,2.000000,31.115389,909.056,2.000000E-008,2.600,682.000,0
3,3.000000,35.774075,891.726,1.923077E-008,2.500,673.000,0
4,4.000000,40.341132,873.667,2.153846E-008,2.800,677.000,0
5,5.000000,44.818108,856.886,2.153846E-008,2.800,662.000,0
6,6.000000,49.209849,840.716,2.230769E-008,2.900,640.000,0
7,7.000000,53.524820,827.161,2.000000E-008,2.600,626.000,0
8,8.000000,57.773032,814.892,1.923077E-008,2.500,615.000,0
9,9.000000,61.958365,802.858,2.000000E-008,2.600,609.000,0
10,10.000000,66.085448,792.353,1.846154E-008,2.400,574.000,0
11,11.000000,70.158506,781.977,1.923077E-008,2.500,565.000,0
12,12.000000,74.179275,772.136,1.923077E-008,2.500,556.000,0
13,13.000000,78.152338,763.520,1.769231E-008,2.300,552.000,0
14,14.000000,82.084595,756.345,1.538462E-008,2.000,535.000,0
15,15.000000,85.980452,749.449,1.538462E-008,2.000,528.000,0
16,16.000000,89.834518,740.230,2.153846E-008,2.800,541.000,0
17,17.000000,93.646139,733.013,1.769231E-008,2.300,523.000,0
18,18.000000,97.425077,727.576,1.384615E-008,1.800,498.000,0
19,19.000000,101.175581,722.026,1.461538E-008,1.900,497.000,0
20,20.000000,104.897121,716.383,1.538462E-008,2.000,497.000,0
21,21.000000,108.587869,710.133,1.769231E-008,2.300,487.000,0
22,22.000000,112.246912,704.126,1.769231E-008,2.300,481.000,0
23,23.000000,115.875464,698.347,1.769231E-008,2.300,480.000,0
24,24.000000,119.474054,692.546,1.846154E-008,2.400,466.000,0
25,25.000000,123.042606,686.739,1.923077E-008,2.500,468.000,0
26,26.000000,126.581699,681.157,1.923077E-008,2.500,460.000,0
27,27.000000,130.089165,674.531,2.384615E-008,3.100,472.000,0
28,28.000000,133.563142,668.210,2.384615E-008,3.100,463.000,0
29,29.000000,137.005155,662.174,2.384615E-008,3.100,444.000,0
30,30.000000,140.417104,656.585,2.307692E-008,3.000,434.000,0
31,31.000000,143.801204,651.405,2.230769E-008,2.900,430.000,0
32,32.000000,147.159033,646.429,2.230769E-008,2.900,430.000,0
33,33.000000,150.492044,641.809,2.153846E-008,2.800,424.000,0
34,34.000000,153.801591,637.359,2.153846E-008,2.800,418.000,0
35,35.000000,157.089318,633.370,2.000000E-008,2.600,416.000,0
36,36.000000,160.356369,629.368,2.076923E-008,2.700,430.000,0
37,37.000000,163.603431,625.642,2.000000E-008,2.600,428.000,0
38,38.000000,166.832235,622.308,1.846154E-008,2.400,427.000,0
39,39.000000,170.044041,619.071,1.846154E-008,2.400,422.000,0
40,40.000000,173.239341,615.927,1.846154E-008,2.400,423.000,0
41,41.000000,176.418276,612.747,1.923077E-008,2.500,418.000,0
42,42.000000,179.578142,608.569,2.615385E-008,3.400,430.000,0
43,43.000000,182.717723,604.900,2.384615E-008,3.100,440.000,0
44,44.000000,185.824790,596.110,6.076923E-008,7.900,679.000,0
45,45.000000,188.848783,573.580,1.838462E-007,23.900,1125.000,0
