hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,768.000,1.584653E-008,4.079,437.349,0
1,1.000000,25.450380,758.898,1.914352E-008,4.928,453.235,0
2,2.000000,29.356505,750.880,1.768658E-008,4.553,454.640,0
3,3.000000,33.223687,743.834,1.622284E-008,4.176,451.666,0
4,4.000000,37.055222,737.099,1.614010E-008,4.155,451.894,0
5,5.000000,40.851878,730.354,1.682563E-008,4.331,441.520,0
6,6.000000,44.613902,723.713,1.724832E-008,4.440,438.520,0
7,7.000000,48.341937,717.216,1.757578E-008,4.525,435.076,0
8,8.000000,52.037448,711.138,1.710595E-008,4.404,436.765,0
9,9.000000,55.689142,700.368,3.201135E-008,8.241,421.580,0
10,10.000000,59.281155,688.115,3.932974E-008,10.125,435.390,0
11,11.000000,62.828989,683.151,1.690151E-008,4.351,433.943,0
12,12.000000,66.328977,669.809,4.851419E-008,12.489,437.880,0
13,13.000000,69.783555,665.410,1.706234E-008,4.392,423.276,0
14,14.000000,73.215388,661.018,1.761184E-008,4.534,423.049,0
15,15.000000,76.625100,656.858,1.723308E-008,4.436,406.754,0
16,16.000000,80.013306,652.706,1.776963E-008,4.574,405.228,0
17,17.000000,83.380227,648.631,1.801552E-008,4.638,409.191,0
18,18.000000,86.726737,644.815,1.741561E-008,4.483,406.944,0
19,19.000000,90.054046,641.208,1.696648E-008,4.368,407.189,0
20,20.000000,93.362694,637.603,1.747501E-008,4.499,411.359,0
21,21.000000,96.652034,633.748,1.927650E-008,4.962,404.850,0
22,22.000000,99.921329,629.856,2.012464E-008,5.181,395.409,0
23,23.000000,103.171184,626.232,1.935558E-008,4.983,414.667,0
24,24.000000,106.402241,622.591,2.008731E-008,5.171,407.325,0
25,25.000000,109.614825,619.092,1.993155E-008,5.131,396.186,0
26,26.000000,112.809102,615.516,2.103448E-008,5.415,399.674,0
27,27.000000,115.983871,611.556,2.412354E-008,6.210,389.310,0
28,28.000000,119.138700,607.807,2.368963E-008,6.098,377.417,0
29,29.000000,122.275116,604.436,2.204062E-008,5.674,390.299,0
30,30.000000,125.394993,601.411,2.040932E-008,5.254,381.814,0
31,31.000000,128.498892,598.262,2.190219E-008,5.638,369.936,0
32,32.000000,131.586740,595.207,2.193104E-008,5.646,369.400,0
33,33.000000,134.659172,592.303,2.149026E-008,5.532,385.106,0
34,34.000000,137.716340,589.309,2.284445E-008,5.881,366.042,0
35,35.000000,140.758903,586.654,2.086826E-008,5.372,375.661,0
36,36.000000,143.786829,583.656,2.429698E-008,6.255,381.057,0
37,37.000000,146.799126,580.614,2.547133E-008,6.557,392.404,0
38,38.000000,149.786952,574.257,5.610901E-008,14.444,449.314,0
39,39.000000,152.737894,566.403,7.523171E-008,19.367,466.591,0
40,40.000000,155.650319,559.351,7.388051E-008,19.019,455.845,0
41,41.000000,158.527978,552.952,7.292792E-008,18.774,438.138,0
42,42.000000,161.374814,547.418,6.817272E-008,17.550,437.095,0
43,43.000000,164.193476,542.061,7.105430E-008,18.291,433.767,0
44,44.000000,166.986230,537.390,6.647532E-008,17.113,433.663,0
45,45.000000,169.756031,533.181,6.389834E-008,16.449,423.280,0
46,46.000000,172.503681,528.834,7.038365E-008,18.119,410.204,0
47,47.000000,175.227192,523.868,8.642472E-008,22.248,404.205,0
48,48.000000,177.924903,518.866,9.438582E-008,24.298,410.800,0
49,49.000000,180.595827,513.528,1.098617E-007,28.282,420.446,0
50,50.000000,183.244100,510.065,7.699071E-008,19.820,426.369,0
51,51.000000,185.876464,507.366,6.345050E-008,16.334,420.754,0
52,52.000000,188.494700,504.607,6.824287E-008,17.568,435.501,0
53,53.000000,191.099896,502.319,5.937542E-008,15.285,451.808,0
54,54.000000,193.694196,500.390,5.214671E-008,13.424,470.018,0
55,55.000000,196.278540,498.471,5.393962E-008,13.886,495.216,0
56,56.000000,198.853428,496.734,5.065252E-008,13.039,528.168,0
57,57.000000,201.419880,495.208,4.601958E-008,11.847,615.852,0
58,58.000000,203.979545,494.106,3.415393E-008,8.792,576.095,0
59,59.000000,206.533657,493.062,3.313280E-008,8.529,593.651,0
60,60.000000,209.082239,491.970,3.544815E-008,9.125,592.470,0
61,61.000000,211.625706,491.083,2.939279E-008,7.567,589.386,0
62,62.000000,214.164398,490.125,3.243655E-008,8.350,574.010,0
63,62.329724,215.000000,489.874,2.625657E-008,6.759,606.930,0
