hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,628.000,1.678571E-008,4.700,494.000,0
1,1.000000,24.741623,624.901,1.678571E-008,4.700,492.000,0
2,2.000000,27.967593,621.949,1.642857E-008,4.600,485.000,0
3,3.000000,31.179615,619.506,1.392857E-008,3.900,481.000,0
4,4.000000,34.377872,616.633,1.678571E-008,4.700,516.000,0
5,5.000000,37.560380,613.423,1.928571E-008,5.400,541.000,0
6,6.000000,40.726820,610.420,1.857143E-008,5.200,516.000,0
7,7.000000,43.878663,607.778,1.678571E-008,4.700,525.000,0
8,8.000000,47.016159,604.878,1.892857E-008,5.300,515.000,0
9,9.000000,50.139264,602.214,1.785714E-008,5.000,501.000,0
10,10.000000,53.249033,599.722,1.714286E-008,4.800,509.000,0
11,11.000000,56.347632,597.892,1.285714E-008,3.600,471.000,0
12,12.000000,59.435952,595.751,1.535714E-008,4.300,473.000,0
13,13.000000,62.513308,593.655,1.535714E-008,4.300,488.000,0
14,14.000000,65.581044,592.029,1.214286E-008,3.400,497.000,0
15,15.000000,68.641896,590.992,7.857143E-009,2.200,518.000,0
16,16.000000,71.697169,589.873,8.571429E-009,2.400,556.000,0
17,17.000000,74.746328,588.630,9.642857E-009,2.700,581.000,0
18,18.000000,77.788743,587.267,1.071429E-008,3.000,572.000,0
19,19.000000,80.824274,585.969,1.035714E-008,2.900,574.000,0
20,20.000000,83.852563,584.469,1.214286E-008,3.400,589.000,0
21,21.000000,86.871144,582.222,1.857143E-008,5.200,636.000,0
22,22.000000,89.878889,580.279,1.642857E-008,4.600,629.000,0
23,23.000000,92.877754,578.787,1.285714E-008,3.600,617.000,0
24,24.000000,95.868964,577.320,1.285714E-008,3.600,627.000,0
25,25.000000,98.853263,576.115,1.071429E-008,3.000,610.000,0
26,26.000000,101.831372,574.927,1.071429E-008,3.000,628.000,0
27,27.000000,104.803676,573.871,9.642857E-009,2.700,549.000,0
28,28.000000,107.770450,572.789,1.000000E-008,2.800,566.000,0
29,29.000000,110.731760,571.759,9.642857E-009,2.700,573.000,0
30,30.000000,113.687868,570.779,9.285714E-009,2.600,564.000,0
31,31.000000,116.639413,569.995,7.500000E-009,2.100,588.000,0
32,32.000000,119.587016,569.255,7.142857E-009,2.000,589.000,0
33,33.000000,122.530901,568.558,6.785714E-009,1.900,587.000,0
34,34.000000,125.471195,567.867,6.785714E-009,1.900,583.000,0
35,35.000000,128.408020,567.217,6.428571E-009,1.800,592.000,0
36,36.000000,131.341497,566.572,6.428571E-009,1.800,570.000,0
37,37.000000,134.271743,565.968,6.071429E-009,1.700,539.000,0
38,38.000000,137.198417,565.193,7.857143E-009,2.200,519.000,0
39,39.000000,140.121097,564.424,7.857143E-009,2.200,523.000,0
40,40.000000,143.039820,563.663,7.857143E-009,2.200,515.000,0
41,41.000000,145.954269,562.773,9.285714E-009,2.600,480.000,0
42,42.000000,148.864134,561.892,9.285714E-009,2.600,482.000,0
43,43.000000,151.769725,561.120,8.214286E-009,2.300,472.000,0
44,44.000000,154.670915,560.191,1.000000E-008,2.800,497.000,0
45,45.000000,157.567325,559.273,1.000000E-008,2.800,489.000,0
46,46.000000,160.460016,558.753,5.714286E-009,1.600,491.000,0
47,47.000000,163.350023,558.236,5.714286E-009,1.600,486.000,0
48,48.000000,166.236289,557.308,1.035714E-008,2.900,475.000,0
49,49.000000,169.116558,555.920,1.571429E-008,4.400,454.000,0
50,50.000000,171.989390,554.434,1.714286E-008,4.800,452.000,0
51,51.000000,174.853199,552.437,2.357143E-008,6.600,438.000,0
52,52.000000,177.707716,550.840,1.928571E-008,5.400,437.000,0
53,53.000000,180.554433,549.420,1.750000E-008,4.900,439.000,0
54,54.000000,183.394017,548.083,1.678571E-008,4.700,434.000,0
55,55.000000,186.226960,546.853,1.571429E-008,4.400,424.000,0
56,56.000000,189.053803,545.725,1.464286E-008,4.100,423.000,0
57,57.000000,191.875413,544.829,1.178571E-008,3.300,424.000,0
58,58.000000,194.692695,544.051,1.035714E-008,2.900,423.000,0
59,59.000000,197.506110,543.335,9.642857E-009,2.700,420.000,0
60,60.000000,200.315970,542.677,8.928571E-009,2.500,418.000,0
61,61.000000,203.121973,541.845,1.142857E-008,3.200,406.000,0
62,62.000000,205.923693,541.022,1.142857E-008,3.200,399.000,0
63,63.000000,208.721508,540.335,9.642857E-009,2.700,400.000,0
64,64.000000,211.515589,539.579,1.071429E-008,3.000,396.000,0
65,65.000000,214.305525,538.733,1.214286E-008,3.400,390.000,0
66,65.249305,215.000000,538.530,1.178571E-008,3.300,390.000,0
