hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,229.000,2.000000E-008,,,0
1,1.000000,22.690396,231.080,2.000000E-008,,,0
2,2.000000,23.891425,233.110,2.000000E-008,,,0
3,3.000000,25.102831,235.091,2.000000E-008,,,0
4,4.000000,26.324370,237.026,2.000000E-008,,,0
5,5.000000,27.555805,238.916,2.000000E-008,,,0
6,6.000000,28.796909,240.763,2.000000E-008,,,0
7,7.000000,30.047460,242.568,2.000000E-008,,,0
8,8.000000,31.307247,244.333,2.000000E-008,,,0
9,9.000000,32.576062,246.058,2.000000E-008,,,0
10,10.000000,33.853707,247.746,2.000000E-008,,,0
11,11.000000,35.139989,249.397,2.000000E-008,,,0
12,12.000000,36.434722,251.012,2.000000E-008,,,0
13,13.000000,37.737726,252.593,2.000000E-008,,,0
14,14.000000,39.048826,254.141,2.000000E-008,,,0
15,15.000000,40.367853,255.657,2.000000E-008,,,0
16,16.000000,41.694643,257.142,2.000000E-008,,,0
17,17.000000,43.029036,258.596,2.000000E-008,,,0
18,18.000000,44.370880,260.021,2.000000E-008,,,0
19,19.000000,45.720025,261.418,2.000000E-008,,,0
20,20.000000,47.076325,262.787,2.000000E-008,,,0
21,21.000000,48.439640,264.130,2.000000E-008,,,0
22,22.000000,49.809833,265.446,2.000000E-008,,,0
23,23.000000,51.186772,266.737,2.000000E-008,,,0
24,24.000000,52.570328,268.003,2.000000E-008,,,0
25,25.000000,53.960375,269.246,2.000000E-008,,,0
26,26.000000,55.356793,270.466,2.000000E-008,,,0
27,27.000000,56.759462,271.662,2.000000E-008,,,0
28,28.000000,58.168269,272.837,2.000000E-008,,,0
29,29.000000,59.583100,273.991,2.000000E-008,,,0
30,30.000000,61.003847,275.124,2.000000E-008,,,0
31,31.000000,62.430404,276.237,2.000000E-008,,,0
32,32.000000,63.862668,277.330,2.000000E-008,,,0
33,33.000000,65.300539,278.404,2.000000E-008,,,0
34,34.000000,66.743919,279.459,2.000000E-008,,,0
35,35.000000,68.192713,280.496,2.000000E-008,,,0
36,36.000000,69.646827,281.516,2.000000E-008,,,0
37,37.000000,71.106173,282.518,2.000000E-008,,,0
38,38.000000,72.570660,283.504,2.000000E-008,,,0
39,39.000000,74.040204,284.473,2.000000E-008,,,0
40,40.000000,75.514721,285.426,2.000000E-008,,,0
41,41.000000,76.994129,286.363,2.000000E-008,,,0
42,42.000000,78.478349,287.285,2.000000E-008,,,0
43,43.000000,79.967302,288.193,2.000000E-008,,,0
44,44.000000,81.460912,289.085,2.000000E-008,,,0
45,45.000000,82.959107,289.964,2.000000E-008,,,0
46,46.000000,84.461812,290.829,2.000000E-008,,,0
47,47.000000,85.968958,291.681,2.000000E-008,,,0
48,48.000000,87.480475,292.519,2.000000E-008,,,0
49,49.000000,88.996297,293.344,2.000000E-008,,,0
50,50.000000,90.516357,294.157,2.000000E-008,,,0
51,51.000000,92.040591,294.957,2.000000E-008,,,0
52,52.000000,93.568936,295.746,2.000000E-008,,,0
53,53.000000,95.101331,296.523,2.000000E-008,,,0
54,54.000000,96.637715,297.288,2.000000E-008,,,0
55,55.000000,98.178030,298.042,2.000000E-008,,,0
56,56.000000,99.722218,298.785,2.000000E-008,,,0
57,57.000000,101.270223,299.517,2.000000E-008,,,0
58,58.000000,102.821990,300.239,2.000000E-008,,,0
59,59.000000,104.377465,300.950,2.000000E-008,,,0
60,60.000000,105.936595,301.652,2.000000E-008,,,0
61,61.000000,107.499330,302.343,2.000000E-008,,,0
62,62.000000,109.065617,303.025,2.000000E-008,,,0
63,63.000000,110.635408,303.698,2.000000E-008,,,0
64,64.000000,112.208655,304.361,2.000000E-008,,,0
65,65.000000,113.785309,305.015,2.000000E-008,,,0
66,66.000000,115.365325,305.660,2.000000E-008,,,0
67,67.000000,116.948657,306.296,2.000000E-008,,,0
68,68.000000,118.535261,306.924,2.000000E-008,,,0
69,69.000000,120.125092,307.544,2.000000E-008,,,0
70,70.000000,121.718108,308.155,2.000000E-008,,,0
71,71.000000,123.314267,308.759,2.000000E-008,,,0
72,72.000000,124.913528,309.354,2.000000E-008,,,0
