hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,387.000,2.000000E-008,,,0
1,1.000000,23.502619,387.012,2.000000E-008,,,0
2,2.000000,25.505300,387.024,2.000000E-008,,,0
3,3.000000,27.508045,387.036,2.000000E-008,,,0
4,4.000000,29.510852,387.048,2.000000E-008,,,0
5,5.000000,31.513721,387.061,2.000000E-008,,,0
6,6.000000,33.516653,387.073,2.000000E-008,,,0
7,7.000000,35.519647,387.085,2.000000E-008,,,0
8,8.000000,37.522703,387.097,2.000000E-008,,,0
9,9.000000,39.525822,387.109,2.000000E-008,,,0
10,10.000000,41.529002,387.121,2.000000E-008,,,0
11,11.000000,43.532244,387.132,2.000000E-008,,,0
12,12.000000,45.535548,387.144,2.000000E-008,,,0
13,13.000000,47.538913,387.156,2.000000E-008,,,0
14,14.000000,49.542340,387.168,2.000000E-008,,,0
15,15.000000,51.545828,387.180,2.000000E-008,,,0
16,16.000000,53.549377,387.192,2.000000E-008,,,0
17,17.000000,55.552988,387.204,2.000000E-008,,,0
18,18.000000,57.556659,387.215,2.000000E-008,,,0
19,19.000000,59.560391,387.227,2.000000E-008,,,0
20,20.000000,61.564184,387.239,2.000000E-008,,,0
21,21.000000,63.568038,387.251,2.000000E-008,,,0
22,22.000000,65.571953,387.262,2.000000E-008,,,0
23,23.000000,67.575927,387.274,2.000000E-008,,,0
24,24.000000,69.579963,387.286,2.000000E-008,,,0
25,25.000000,71.584058,387.297,2.000000E-008,,,0
26,26.000000,73.588213,387.309,2.000000E-008,,,0
27,27.000000,75.592429,387.320,2.000000E-008,,,0
28,28.000000,77.596704,387.332,2.000000E-008,,,0
29,29.000000,79.601040,387.344,2.000000E-008,,,0
30,30.000000,81.605434,387.355,2.000000E-008,,,0
31,31.000000,83.609889,387.367,2.000000E-008,,,0
32,32.000000,85.614403,387.378,2.000000E-008,,,0
33,33.000000,87.618976,387.390,2.000000E-008,,,0
34,34.000000,89.623609,387.401,2.000000E-008,,,0
35,35.000000,91.628300,387.412,2.000000E-008,,,0
36,36.000000,93.633051,387.424,2.000000E-008,,,0
37,37.000000,95.637861,387.435,2.000000E-008,,,0
38,38.000000,97.642729,387.447,2.000000E-008,,,0
39,39.000000,99.647656,387.458,2.000000E-008,,,0
40,40.000000,101.652642,387.469,2.000000E-008,,,0
41,41.000000,103.657686,387.480,2.000000E-008,,,0
42,42.000000,105.662789,387.492,2.000000E-008,,,0
43,43.000000,107.667950,387.503,2.000000E-008,,,0
44,44.000000,109.673169,387.514,2.000000E-008,,,0
45,45.000000,111.678446,387.525,2.000000E-008,,,0
46,46.000000,113.683781,387.537,2.000000E-008,,,0
47,47.000000,115.689174,387.548,2.000000E-008,,,0
48,48.000000,117.694625,387.559,2.000000E-008,,,0
49,49.000000,119.700134,387.570,2.000000E-008,,,0
50,50.000000,121.705700,387.581,2.000000E-008,,,0
51,51.000000,123.711323,387.592,2.000000E-008,,,0
52,52.000000,125.717004,387.603,2.000000E-008,,,0
53,53.000000,127.722742,387.614,2.000000E-008,,,0
54,54.000000,129.728538,387.625,2.000000E-008,,,0
55,55.000000,131.734390,387.636,2.000000E-008,,,0
56,56.000000,133.740299,387.647,2.000000E-008,,,0
57,57.000000,135.746266,387.658,2.000000E-008,,,0
58,58.000000,137.752289,387.669,2.000000E-008,,,0
59,59.000000,139.758368,387.680,2.000000E-008,,,0
60,60.000000,141.764504,387.691,2.000000E-008,,,0
61,61.000000,143.770697,387.702,2.000000E-008,,,0
62,62.000000,145.776946,387.713,2.000000E-008,,,0
63,63.000000,147.783251,387.724,2.000000E-008,,,0
64,64.000000,149.789612,387.735,2.000000E-008,,,0
65,65.000000,151.796029,387.746,2.000000E-008,,,0
66,66.000000,153.802503,387.756,2.000000E-008,,,0
67,67.000000,155.809032,387.767,2.000000E-008,,,0
68,68.000000,157.815617,387.778,2.000000E-008,,,0
69,69.000000,159.822257,387.789,2.000000E-008,,,0
70,70.000000,161.828953,387.799,2.000000E-008,,,0
71,71.000000,163.835705,387.810,2.000000E-008,,,0
72,72.000000,165.842512,387.821,2.000000E-008,,,0
