hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,511.000,2.000000E-008,,,0
1,1.000000,24.141960,510.120,2.000000E-008,,,0
2,2.000000,26.779402,509.254,2.000000E-008,,,0
3,3.000000,29.412397,508.401,2.000000E-008,,,0
4,4.000000,32.041013,507.561,2.000000E-008,,,0
5,5.000000,34.665319,506.735,2.000000E-008,,,0
6,6.000000,37.285380,505.921,2.000000E-008,,,0
7,7.000000,39.901262,505.119,2.000000E-008,,,0
8,8.000000,42.513026,504.330,2.000000E-008,,,0
9,9.000000,45.120734,503.552,2.000000E-008,,,0
10,10.000000,47.724448,502.785,2.000000E-008,,,0
11,11.000000,50.324225,502.030,2.000000E-008,,,0
12,12.000000,52.920123,501.286,2.000000E-008,,,0
13,13.000000,55.512199,500.553,2.000000E-008,,,0
14,14.000000,58.100508,499.830,2.000000E-008,,,0
15,15.000000,60.685104,499.118,2.000000E-008,,,0
16,16.000000,63.266039,498.415,2.000000E-008,,,0
17,17.000000,65.843366,497.723,2.000000E-008,,,0
18,18.000000,68.417135,497.040,2.000000E-008,,,0
19,19.000000,70.987395,496.367,2.000000E-008,,,0
20,20.000000,73.554195,495.703,2.000000E-008,,,0
21,21.000000,76.117582,495.048,2.000000E-008,,,0
22,22.000000,78.677604,494.402,2.000000E-008,,,0
23,23.000000,81.234305,493.765,2.000000E-008,,,0
24,24.000000,83.787730,493.136,2.000000E-008,,,0
25,25.000000,86.337924,492.515,2.000000E-008,,,0
26,26.000000,88.884929,491.903,2.000000E-008,,,0
27,27.000000,91.428787,491.299,2.000000E-008,,,0
28,28.000000,93.969539,490.703,2.000000E-008,,,0
29,29.000000,96.507226,490.114,2.000000E-008,,,0
30,30.000000,99.041887,489.533,2.000000E-008,,,0
31,31.000000,101.573561,488.960,2.000000E-008,,,0
32,32.000000,104.102287,488.394,2.000000E-008,,,0
33,33.000000,106.628102,487.835,2.000000E-008,,,0
34,34.000000,109.151043,487.283,2.000000E-008,,,0
35,35.000000,111.671144,486.738,2.000000E-008,,,0
36,36.000000,114.188443,486.199,2.000000E-008,,,0
37,37.000000,116.702974,485.668,2.000000E-008,,,0
38,38.000000,119.214770,485.143,2.000000E-008,,,0
39,39.000000,121.723865,484.624,2.000000E-008,,,0
40,40.000000,124.230292,484.111,2.000000E-008,,,0
41,41.000000,126.734083,483.605,2.000000E-008,,,0
42,42.000000,129.235270,483.105,2.000000E-008,,,0
43,43.000000,131.733884,482.610,2.000000E-008,,,0
44,44.000000,134.229955,482.122,2.000000E-008,,,0
45,45.000000,136.723513,481.639,2.000000E-008,,,0
46,46.000000,139.214588,481.162,2.000000E-008,,,0
47,47.000000,141.703209,480.691,2.000000E-008,,,0
48,48.000000,144.189404,480.225,2.000000E-008,,,0
49,49.000000,146.673201,479.764,2.000000E-008,,,0
50,50.000000,149.154627,479.308,2.000000E-008,,,0
51,51.000000,151.633710,478.858,2.000000E-008,,,0
52,52.000000,154.110476,478.413,2.000000E-008,,,0
53,53.000000,156.584952,477.973,2.000000E-008,,,0
54,54.000000,159.057162,477.537,2.000000E-008,,,0
55,55.000000,161.527132,477.107,2.000000E-008,,,0
56,56.000000,163.994887,476.681,2.000000E-008,,,0
57,57.000000,166.460451,476.260,2.000000E-008,,,0
58,58.000000,168.923848,475.844,2.000000E-008,,,0
59,59.000000,171.385103,475.432,2.000000E-008,,,0
60,60.000000,173.844237,475.024,2.000000E-008,,,0
61,61.000000,176.301274,474.621,2.000000E-008,,,0
62,62.000000,178.756236,474.222,2.000000E-008,,,0
63,63.000000,181.209146,473.828,2.000000E-008,,,0
64,64.000000,183.660026,473.438,2.000000E-008,,,0
65,65.000000,186.108895,473.051,2.000000E-008,,,0
66,66.000000,188.555777,472.669,2.000000E-008,,,0
67,67.000000,191.000691,472.291,2.000000E-008,,,0
68,68.000000,193.443658,471.917,2.000000E-008,,,0
69,69.000000,195.884698,471.546,2.000000E-008,,,0
70,70.000000,198.323831,471.179,2.000000E-008,,,0
71,71.000000,200.761076,470.816,2.000000E-008,,,0
72,72.000000,203.196453,470.457,2.000000E-008,,,0
