hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,661.000,2.000000E-008,,,0
1,1.000000,24.907907,656.186,2.000000E-008,,,0
2,2.000000,28.291356,651.546,2.000000E-008,,,0
3,3.000000,31.651228,647.071,2.000000E-008,,,0
4,4.000000,34.988352,642.753,2.000000E-008,,,0
5,5.000000,38.303517,638.583,2.000000E-008,,,0
6,6.000000,41.597472,634.554,2.000000E-008,,,0
7,7.000000,44.870927,630.658,2.000000E-008,,,0
8,8.000000,48.124556,626.890,2.000000E-008,,,0
9,9.000000,51.359003,623.243,2.000000E-008,,,0
10,10.000000,54.574880,619.712,2.000000E-008,,,0
11,11.000000,57.772769,616.290,2.000000E-008,,,0
12,12.000000,60.953226,612.974,2.000000E-008,,,0
13,13.000000,64.116782,609.757,2.000000E-008,,,0
14,14.000000,67.263944,606.636,2.000000E-008,,,0
15,15.000000,70.395196,603.607,2.000000E-008,,,0
16,16.000000,73.511000,600.666,2.000000E-008,,,0
17,17.000000,76.611801,597.808,2.000000E-008,,,0
18,18.000000,79.698022,595.030,2.000000E-008,,,0
19,19.000000,82.770070,592.329,2.000000E-008,,,0
20,20.000000,85.828335,589.702,2.000000E-008,,,0
21,21.000000,88.873191,587.146,2.000000E-008,,,0
22,22.000000,91.904997,584.658,2.000000E-008,,,0
23,23.000000,94.924098,582.235,2.000000E-008,,,0
24,24.000000,97.930824,579.875,2.000000E-008,,,0
25,25.000000,100.925495,577.575,2.000000E-008,,,0
26,26.000000,103.908416,575.333,2.000000E-008,,,0
27,27.000000,106.879883,573.148,2.000000E-008,,,0
28,28.000000,109.840180,571.016,2.000000E-008,,,0
29,29.000000,112.789579,568.936,2.000000E-008,,,0
30,30.000000,115.728344,566.905,2.000000E-008,,,0
31,31.000000,118.656729,564.923,2.000000E-008,,,0
32,32.000000,121.574980,562.988,2.000000E-008,,,0
33,33.000000,124.483333,561.098,2.000000E-008,,,0
34,34.000000,127.382016,559.250,2.000000E-008,,,0
35,35.000000,130.271249,557.445,2.000000E-008,,,0
36,36.000000,133.151247,555.680,2.000000E-008,,,0
37,37.000000,136.022213,553.955,2.000000E-008,,,0
38,38.000000,138.884349,552.267,2.000000E-008,,,0
39,39.000000,141.737845,550.616,2.000000E-008,,,0
40,40.000000,144.582890,549.000,2.000000E-008,,,0
41,41.000000,147.419662,547.418,2.000000E-008,,,0
42,42.000000,150.248337,545.870,2.000000E-008,,,0
43,43.000000,153.069084,544.354,2.000000E-008,,,0
44,44.000000,155.882067,542.869,2.000000E-008,,,0
45,45.000000,158.687444,541.414,2.000000E-008,,,0
46,46.000000,161.485371,539.989,2.000000E-008,,,0
47,47.000000,164.275996,538.592,2.000000E-008,,,0
48,48.000000,167.059464,537.223,2.000000E-008,,,0
49,49.000000,169.835916,535.880,2.000000E-008,,,0
50,50.000000,172.605488,534.564,2.000000E-008,,,0
51,51.000000,175.368315,533.273,2.000000E-008,,,0
52,52.000000,178.124523,532.006,2.000000E-008,,,0
53,53.000000,180.874238,530.763,2.000000E-008,,,0
54,54.000000,183.617583,529.543,2.000000E-008,,,0
55,55.000000,186.354675,528.346,2.000000E-008,,,0
56,56.000000,189.085630,527.171,2.000000E-008,,,0
57,57.000000,191.810559,526.017,2.000000E-008,,,0
58,58.000000,194.529570,524.884,2.000000E-008,,,0
59,59.000000,197.242771,523.771,2.000000E-008,,,0
60,60.000000,199.950265,522.678,2.000000E-008,,,0
61,61.000000,202.652150,521.604,2.000000E-008,,,0
62,62.000000,205.348526,520.548,2.000000E-008,,,0
63,63.000000,208.039488,519.511,2.000000E-008,,,0
64,64.000000,210.725128,518.492,2.000000E-008,,,0
65,65.000000,213.405537,517.489,2.000000E-008,,,0
66,65.596002,215.000000,516.902,2.000000E-008,,,0
