hour_index,time_hours,r_solar_radii,speed_km_s,gamma_km_inv,n_obs,v_obs,gamma_fellback
0,0.000000,21.500000,250.000,2.000000E-008,,,0
1,1.000000,22.797823,251.603,2.000000E-008,,,0
2,2.000000,24.103850,253.171,2.000000E-008,,,0
3,3.000000,25.417911,254.707,2.000000E-008,,,0
4,4.000000,26.739837,256.212,2.000000E-008,,,0
5,5.000000,28.069466,257.685,2.000000E-008,,,0
6,6.000000,29.406642,259.128,2.000000E-008,,,0
7,7.000000,30.751211,260.543,2.000000E-008,,,0
8,8.000000,32.103027,261.929,2.000000E-008,,,0
9,9.000000,33.461946,263.288,2.000000E-008,,,0
10,10.000000,34.827829,264.621,2.000000E-008,,,0
11,11.000000,36.200540,265.928,2.000000E-008,,,0
12,12.000000,37.579949,267.210,2.000000E-008,,,0
13,13.000000,38.965928,268.467,2.000000E-008,,,0
14,14.000000,40.358353,269.701,2.000000E-008,,,0
15,15.000000,41.757104,270.912,2.000000E-008,,,0
16,16.000000,43.162063,272.101,2.000000E-008,,,0
17,17.000000,44.573118,273.268,2.000000E-008,,,0
18,18.000000,45.990156,274.414,2.000000E-008,,,0
19,19.000000,47.413071,275.539,2.000000E-008,,,0
20,20.000000,48.841758,276.645,2.000000E-008,,,0
21,21.000000,50.276114,277.731,2.000000E-008,,,0
22,22.000000,51.716040,278.798,2.000000E-008,,,0
23,23.000000,53.161439,279.846,2.000000E-008,,,0
24,24.000000,54.612218,280.877,2.000000E-008,,,0
25,25.000000,56.068284,281.890,2.000000E-008,,,0
26,26.000000,57.529547,282.886,2.000000E-008,,,0
27,27.000000,58.995921,283.865,2.000000E-008,,,0
28,28.000000,60.467320,284.828,2.000000E-008,,,0
29,29.000000,61.943661,285.775,2.000000E-008,,,0
30,30.000000,63.424863,286.707,2.000000E-008,,,0
31,31.000000,64.910847,287.624,2.000000E-008,,,0
32,32.000000,66.401537,288.526,2.000000E-008,,,0
33,33.000000,67.896857,289.413,2.000000E-008,,,0
34,34.000000,69.396733,290.287,2.000000E-008,,,0
35,35.000000,70.901094,291.147,2.000000E-008,,,0
36,36.000000,72.409870,291.993,2.000000E-008,,,0
37,37.000000,73.922993,292.827,2.000000E-008,,,0
38,38.000000,75.440394,293.647,2.000000E-008,,,0
39,39.000000,76.962011,294.455,2.000000E-008,,,0
40,40.000000,78.487777,295.251,2.000000E-008,,,0
41,41.000000,80.017632,296.035,2.000000E-008,,,0
42,42.000000,81.551514,296.808,2.000000E-008,,,0
43,43.000000,83.089363,297.569,2.000000E-008,,,0
44,44.000000,84.631122,298.319,2.000000E-008,,,0
45,45.000000,86.176732,299.058,2.000000E-008,,,0
46,46.000000,87.726139,299.786,2.000000E-008,,,0
47,47.000000,89.279288,300.504,2.000000E-008,,,0
48,48.000000,90.836126,301.212,2.000000E-008,,,0
49,49.000000,92.396599,301.909,2.000000E-008,,,0
50,50.000000,93.960657,302.597,2.000000E-008,,,0
51,51.000000,95.528250,303.276,2.000000E-008,,,0
52,52.000000,97.099329,303.945,2.000000E-008,,,0
53,53.000000,98.673845,304.604,2.000000E-008,,,0
54,54.000000,100.251753,305.255,2.000000E-008,,,0
55,55.000000,101.833004,305.897,2.000000E-008,,,0
56,56.000000,103.417555,306.530,2.000000E-008,,,0
57,57.000000,105.005361,307.155,2.000000E-008,,,0
58,58.000000,106.596379,307.772,2.000000E-008,,,0
59,59.000000,108.190566,308.380,2.000000E-008,,,0
60,60.000000,109.787880,308.981,2.000000E-008,,,0
61,61.000000,111.388282,309.573,2.000000E-008,,,0
62,62.000000,112.991729,310.158,2.000000E-008,,,0
63,63.000000,114.598185,310.736,2.000000E-008,,,0
64,64.000000,116.207608,311.306,2.000000E-008,,,0
65,65.000000,117.819963,311.868,2.000000E-008,,,0
66,66.000000,119.435212,312.424,2.000000E-008,,,0
67,67.000000,121.053318,312.973,2.000000E-008,,,0
68,68.000000,122.674247,313.515,2.000000E-008,,,0
69,69.000000,124.297962,314.050,2.000000E-008,,,0
70,70.000000,125.924429,314.579,2.000000E-008,,,0
71,71.000000,127.553615,315.101,2.000000E-008,,,0
72,72.000000,129.185487,315.617,2.000000E-008,,,0
